customer_unique_id,last_order_date,recency_days,frequency,monetary,segment
cust_008025,2017-03-08,541,3,716.05,At Risk (was frequent)
cust_005420,2018-02-10,202,4,714.24,Loyal Customers
cust_006970,2017-12-07,267,4,713.52,Loyal Customers
cust_002979,2017-12-14,260,4,712.04,Loyal Customers
cust_018668,2017-02-20,557,3,710.7,At Risk (was frequent)
cust_010666,2016-12-24,615,2,710.67,At Risk (was frequent)
cust_015652,2017-10-17,318,2,710.37,Loyal Customers
cust_018374,2017-03-09,540,1,710.27,At Risk (was frequent)
cust_017329,2017-10-23,312,3,710.02,Loyal Customers
cust_016345,2017-08-20,376,3,709.87,At Risk (was frequent)
cust_005241,2017-06-24,433,3,708.4,At Risk (was frequent)
cust_016122,2018-01-01,242,2,708.15,Loyal Customers
cust_010190,2017-12-19,255,2,706.49,Loyal Customers
cust_004857,2018-02-17,195,2,705.85,Loyal Customers
cust_005131,2017-09-18,347,4,704.1,At Risk (was frequent)
cust_004819,2016-07-01,791,2,702.9,At Risk (was frequent)
cust_006780,2017-08-04,392,2,702.42,At Risk (was frequent)
cust_009963,2016-06-21,801,1,701.96,Hibernating / Lost
cust_016160,2017-11-15,289,3,701.92,Loyal Customers
cust_011962,2017-09-15,350,3,701.67,At Risk (was frequent)
cust_005310,2017-02-13,564,3,700.44,At Risk (was frequent)
cust_014647,2017-12-06,268,4,698.79,Loyal Customers
cust_010137,2017-04-12,506,3,698.68,At Risk (was frequent)
cust_010389,2017-11-26,278,3,698.36,Loyal Customers
cust_018000,2017-06-02,455,3,698.29,At Risk (was frequent)
cust_015204,2017-08-01,395,5,698.25,At Risk (was frequent)
cust_003469,2017-12-30,244,3,697.9,Loyal Customers
cust_015176,2017-12-05,269,4,697.41,Loyal Customers
cust_002547,2018-01-22,221,5,697.26,Loyal Customers
cust_005748,2017-11-01,303,2,697.18,Loyal Customers
cust_012026,2017-12-07,267,2,696.72,Loyal Customers
cust_000695,2017-05-04,484,3,696.1,At Risk (was frequent)
cust_001455,2017-09-10,355,1,695.83,Hibernating / Lost
cust_009716,2017-10-16,319,5,694.68,Loyal Customers
cust_002514,2017-01-03,605,1,692.44,Hibernating / Lost
cust_006206,2017-06-20,437,3,691.21,At Risk (was frequent)
cust_014710,2017-03-24,525,3,691.05,At Risk (was frequent)
cust_013286,2016-02-16,927,1,690.83,Hibernating / Lost
cust_012848,2017-10-03,332,3,690.33,Loyal Customers
cust_010974,2017-07-16,411,4,690.08,At Risk (was frequent)
cust_012120,2017-08-17,379,2,688.01,At Risk (was frequent)
cust_005069,2016-08-04,757,2,686.47,At Risk (was frequent)
cust_007517,2017-03-27,522,3,685.07,At Risk (was frequent)
cust_000211,2017-10-30,305,3,682.68,Loyal Customers
cust_001197,2017-05-04,484,4,681.76,At Risk (was frequent)
cust_002503,2017-03-25,524,2,681.64,At Risk (was frequent)
cust_015149,2017-11-09,295,2,681.62,Loyal Customers
cust_017871,2017-11-25,279,1,680.62,Loyal Customers
cust_007123,2017-08-12,384,2,680.49,At Risk (was frequent)
cust_003665,2018-01-20,223,3,680.46,Loyal Customers
cust_012351,2017-02-01,576,1,680.04,Hibernating / Lost
cust_016444,2017-11-06,298,3,679.34,Loyal Customers
cust_011704,2016-12-30,609,2,678.93,At Risk (was frequent)
cust_012624,2017-11-24,280,4,678.69,Loyal Customers
cust_002000,2018-02-17,195,2,678.4,Loyal Customers
cust_004802,2017-08-01,395,2,678.21,At Risk (was frequent)
cust_000458,2016-11-29,640,3,678.2,At Risk (was frequent)
cust_008135,2017-09-04,361,2,677.39,At Risk (was frequent)
cust_010594,2018-02-24,188,2,677.13,Loyal Customers
cust_008429,2018-02-25,187,3,675.99,Loyal Customers
cust_000745,2017-03-08,541,3,675.39,At Risk (was frequent)
cust_002614,2018-02-20,192,2,674.11,Loyal Customers
cust_006723,2017-01-25,583,2,673.78,At Risk (was frequent)
cust_010496,2017-11-01,303,3,673.73,Loyal Customers
cust_009829,2017-06-22,435,5,673.13,At Risk (was frequent)
cust_001271,2018-02-14,198,1,672.48,Potential Loyalists
cust_012992,2017-07-27,400,3,670.94,At Risk (was frequent)
cust_002125,2017-11-23,281,1,670.32,Potential Loyalists
cust_015674,2018-01-06,237,3,669.8,Loyal Customers
cust_001367,2017-10-13,322,3,669.67,Loyal Customers
cust_012735,2017-10-05,330,1,669.06,Potential Loyalists
cust_002087,2017-12-21,253,2,668.42,Loyal Customers
cust_001217,2017-07-11,416,4,667.9,At Risk (was frequent)
cust_000439,2018-02-09,203,4,667.65,Loyal Customers
cust_012512,2017-11-18,286,3,666.44,Loyal Customers
cust_005384,2018-03-03,181,3,666.02,Loyal Customers
cust_004090,2017-02-02,575,2,665.45,At Risk (was frequent)
cust_011909,2017-10-29,306,4,665.41,Loyal Customers
cust_011638,2017-12-16,258,2,664.64,Loyal Customers
cust_012701,2018-03-01,183,3,664.63,Loyal Customers
cust_017611,2017-05-08,480,2,664.34,At Risk (was frequent)
cust_005214,2017-04-20,498,4,664.25,At Risk (was frequent)
cust_009114,2017-11-17,287,3,663.25,Loyal Customers
cust_008685,2016-12-04,635,1,662.57,Hibernating / Lost
cust_003217,2017-12-06,268,3,661.09,Loyal Customers
cust_004476,2017-12-05,269,4,660.82,Loyal Customers
cust_015277,2017-02-01,576,3,659.76,At Risk (was frequent)
cust_003794,2017-11-22,282,2,659.03,Loyal Customers
cust_006176,2018-03-01,183,4,658.68,Loyal Customers
cust_002865,2017-11-25,279,2,658.09,Loyal Customers
cust_018391,2017-12-07,267,2,656.82,Loyal Customers
cust_017511,2017-11-11,293,2,655.22,Loyal Customers
cust_012392,2017-11-01,303,3,654.86,Loyal Customers
cust_002077,2018-01-03,240,2,653.77,Loyal Customers
cust_015389,2018-01-16,227,1,653.13,Loyal Customers
cust_003962,2018-02-03,209,4,652.63,Loyal Customers
cust_004149,2018-02-22,190,3,651.31,Loyal Customers
cust_010232,2018-02-26,186,4,651.21,Loyal Customers
cust_013871,2017-11-02,302,4,651.08,Loyal Customers
cust_016189,2017-05-20,468,2,650.43,At Risk (was frequent)
cust_013262,2016-08-24,737,2,649.85,At Risk (was frequent)
cust_003703,2017-11-07,297,2,649.31,Loyal Customers
cust_004217,2017-05-25,463,5,648.75,At Risk (was frequent)
cust_009585,2018-03-02,182,3,648.72,Loyal Customers
cust_000061,2017-10-03,332,3,648.55,Loyal Customers
cust_006179,2017-09-07,358,2,647.54,At Risk (was frequent)
cust_017147,2018-01-02,241,4,645.87,Loyal Customers
cust_003183,2017-12-15,259,4,645.61,Loyal Customers
cust_006475,2018-02-21,191,3,644.52,Loyal Customers
cust_007575,2016-12-25,614,1,644.24,Hibernating / Lost
cust_002987,2018-01-07,236,3,644.04,Loyal Customers
cust_006705,2018-02-15,197,4,643.5,Loyal Customers
cust_009471,2017-01-10,598,2,643.21,At Risk (was frequent)
cust_005990,2016-05-01,852,1,641.82,Hibernating / Lost
cust_010622,2017-04-27,491,3,641.6,At Risk (was frequent)
cust_018689,2017-12-07,267,4,640.39,Loyal Customers
cust_008200,2017-09-02,363,4,640.39,At Risk (was frequent)
cust_014308,2017-12-25,249,5,639.33,Loyal Customers
cust_015797,2018-01-17,226,4,638.63,Loyal Customers
cust_015488,2016-09-17,713,2,637.38,At Risk (was frequent)
cust_000070,2017-01-16,592,3,636.51,At Risk (was frequent)
cust_009992,2017-02-20,557,2,635.62,At Risk (was frequent)
cust_017858,2016-12-19,620,3,631.47,At Risk (was frequent)
cust_011766,2017-09-05,360,3,630.64,At Risk (was frequent)
cust_006667,2017-11-29,275,2,630.52,Loyal Customers
cust_000473,2016-12-14,625,2,629.77,At Risk (was frequent)
cust_010103,2017-01-28,580,3,629.5,At Risk (was frequent)
cust_015894,2017-04-18,500,4,628.86,At Risk (was frequent)
cust_013798,2016-12-07,632,2,627.91,At Risk (was frequent)
cust_010233,2017-12-28,246,2,626.8,Loyal Customers
cust_014707,2017-12-19,255,4,625.52,Loyal Customers
cust_011123,2017-08-13,383,3,624.82,At Risk (was frequent)
cust_014899,2017-11-29,275,2,624.43,Loyal Customers
cust_001184,2017-12-05,269,5,624.23,Loyal Customers
cust_005339,2018-02-02,210,5,623.91,Loyal Customers
cust_009185,2018-01-08,235,3,623.47,Loyal Customers
cust_002737,2018-02-05,207,4,623.19,Loyal Customers
cust_014169,2017-11-30,274,3,621.99,Loyal Customers
cust_001877,2017-05-30,458,2,620.99,At Risk (was frequent)
cust_016822,2017-07-23,404,2,620.42,At Risk (was frequent)
cust_016526,2017-10-15,320,2,619.67,Loyal Customers
cust_009743,2017-12-29,245,3,619.55,Loyal Customers
cust_017075,2018-01-01,242,3,619.2,Loyal Customers
cust_004955,2017-11-09,295,3,617.08,Loyal Customers
cust_006505,2017-11-22,282,3,616.75,Loyal Customers
cust_006893,2017-11-02,302,3,616.71,Loyal Customers
cust_004919,2017-06-16,441,2,616.52,At Risk (was frequent)
cust_015761,2017-11-28,276,3,616.25,Loyal Customers
cust_011510,2017-10-08,327,2,615.02,Loyal Customers
cust_010971,2018-02-23,189,3,613.57,Loyal Customers
cust_017604,2017-06-11,446,3,613.31,At Risk (was frequent)
cust_006117,2016-05-29,824,1,613.02,Hibernating / Lost
cust_016927,2017-11-17,287,3,613.0,Loyal Customers
cust_010242,2017-07-20,407,2,610.11,At Risk (was frequent)
cust_011724,2017-11-13,291,3,609.59,Loyal Customers
cust_001504,2016-12-12,627,3,608.86,At Risk (was frequent)
cust_011117,2017-04-05,513,1,607.53,Hibernating / Lost
cust_008091,2017-06-29,428,3,607.36,At Risk (was frequent)
cust_015132,2017-04-28,490,1,606.75,At Risk (was frequent)
cust_003521,2017-06-11,446,4,606.27,At Risk (was frequent)
cust_000062,2017-09-29,336,5,605.95,Loyal Customers
cust_001187,2016-11-12,657,2,604.61,At Risk (was frequent)
cust_003199,2017-08-21,375,4,603.9,At Risk (was frequent)
cust_004669,2017-11-13,291,3,603.41,Loyal Customers
cust_006636,2017-07-05,422,1,602.85,Hibernating / Lost
cust_007849,2017-12-20,254,2,601.94,Loyal Customers
cust_007785,2017-12-03,271,3,601.83,Loyal Customers
cust_009464,2018-02-23,189,2,601.52,Loyal Customers
cust_014014,2018-02-22,190,3,600.57,Loyal Customers
cust_005734,2016-07-11,781,3,600.52,At Risk (was frequent)
cust_013764,2016-10-29,671,3,598.9,At Risk (was frequent)
cust_008605,2016-09-22,708,2,598.85,At Risk (was frequent)
cust_018748,2017-06-16,441,1,598.84,At Risk (was frequent)
cust_012075,2017-11-02,302,1,598.8,Potential Loyalists
cust_015549,2017-06-14,443,3,598.61,At Risk (was frequent)
cust_018106,2017-11-09,295,3,597.57,Loyal Customers
cust_009051,2016-07-25,767,2,597.26,At Risk (was frequent)
cust_017363,2018-02-16,196,4,597.09,Loyal Customers
cust_008932,2017-12-19,255,4,596.55,Loyal Customers
cust_017870,2016-11-28,641,2,596.29,At Risk (was frequent)
cust_016934,2018-01-24,219,2,595.34,Loyal Customers
cust_010820,2016-09-14,716,2,595.3,At Risk (was frequent)
cust_005366,2017-05-08,480,1,595.17,Hibernating / Lost
cust_008307,2016-04-16,867,1,594.3,Hibernating / Lost
cust_009953,2016-10-28,672,2,594.21,At Risk (was frequent)
cust_014003,2016-11-02,667,1,593.81,At Risk (was frequent)
cust_006662,2017-12-14,260,3,593.76,Loyal Customers
cust_000991,2017-11-21,283,4,593.37,Loyal Customers
cust_000346,2017-12-02,272,3,592.67,Loyal Customers
cust_016976,2016-09-24,706,2,592.51,At Risk (was frequent)
cust_005578,2017-08-04,392,4,592.16,At Risk (was frequent)
cust_008018,2016-05-30,823,3,591.75,At Risk (was frequent)
cust_007917,2017-08-23,373,2,590.25,At Risk (was frequent)
cust_003609,2018-01-20,223,2,590.02,Loyal Customers
cust_007989,2017-06-01,456,1,588.29,Hibernating / Lost
cust_004127,2016-01-16,958,1,587.71,Hibernating / Lost
cust_001251,2018-02-07,205,2,587.47,Loyal Customers
cust_015736,2017-04-07,511,4,587.08,At Risk (was frequent)
cust_005259,2017-10-08,327,2,586.49,Loyal Customers
cust_012736,2016-10-25,675,1,586.31,Hibernating / Lost
cust_016612,2017-12-05,269,3,584.28,Loyal Customers
cust_011803,2018-01-07,236,3,584.25,Loyal Customers
cust_007078,2017-01-02,606,2,583.94,At Risk (was frequent)
cust_016967,2016-03-22,892,1,583.72,At Risk (was frequent)
cust_002343,2017-09-10,355,2,583.68,At Risk (was frequent)
cust_012445,2017-07-24,403,3,583.66,At Risk (was frequent)
cust_014834,2017-06-23,434,2,583.05,At Risk (was frequent)
cust_009367,2018-01-31,212,4,582.35,Loyal Customers
cust_012726,2018-01-17,226,2,581.48,Loyal Customers
cust_008421,2017-05-18,470,2,581.38,At Risk (was frequent)
cust_010570,2016-10-01,699,1,581.24,Hibernating / Lost
cust_017516,2017-09-07,358,1,581.08,At Risk (was frequent)
cust_003647,2017-06-26,431,4,580.65,At Risk (was frequent)
cust_017344,2018-02-05,207,3,579.56,Loyal Customers
cust_015928,2017-10-27,308,2,578.3,Loyal Customers
cust_017296,2016-10-28,672,2,577.9,At Risk (was frequent)
cust_001736,2017-08-30,366,3,577.47,At Risk (was frequent)
cust_005709,2016-07-04,788,3,576.3,At Risk (was frequent)
cust_014099,2017-08-16,380,3,575.28,At Risk (was frequent)
cust_010281,2017-08-18,378,3,574.81,At Risk (was frequent)
cust_017216,2018-03-02,182,2,574.23,Loyal Customers
cust_005558,2016-09-09,721,1,573.42,Hibernating / Lost
cust_006400,2017-11-13,291,2,572.97,Loyal Customers
cust_012117,2017-12-26,248,3,572.93,Loyal Customers
cust_014021,2018-01-10,233,4,572.74,Loyal Customers
cust_004908,2016-11-08,661,3,572.25,At Risk (was frequent)
cust_011931,2017-11-02,302,2,571.87,Loyal Customers
cust_002736,2017-04-09,509,2,571.47,At Risk (was frequent)
cust_000354,2017-10-20,315,2,570.99,Loyal Customers
cust_002505,2017-07-25,402,2,570.86,At Risk (was frequent)
cust_004916,2018-01-27,216,2,569.92,Loyal Customers
cust_002073,2017-11-21,283,4,568.5,Loyal Customers
cust_017094,2017-12-28,246,2,568.25,Loyal Customers
cust_015356,2016-12-10,629,2,567.8,At Risk (was frequent)
cust_012690,2016-01-31,943,1,567.59,Hibernating / Lost
cust_006643,2017-11-10,294,4,567.02,Loyal Customers
cust_015186,2017-09-08,357,2,566.78,At Risk (was frequent)
cust_004708,2017-05-31,457,2,566.38,At Risk (was frequent)
cust_014898,2017-10-09,326,3,563.21,Loyal Customers
cust_000545,2017-12-23,251,1,563.14,Potential Loyalists
cust_007952,2016-12-05,634,2,561.68,At Risk (was frequent)
cust_012287,2017-07-11,416,2,561.68,At Risk (was frequent)
cust_004145,2017-08-14,382,3,561.67,At Risk (was frequent)
cust_009353,2017-09-25,340,5,561.37,At Risk (was frequent)
cust_006197,2018-01-24,219,3,560.06,Loyal Customers
cust_015814,2017-10-08,327,2,560.01,Loyal Customers
cust_014054,2017-10-25,310,2,558.41,Loyal Customers
cust_006988,2017-12-08,266,2,558.32,Loyal Customers
cust_005203,2017-11-17,287,3,557.3,Loyal Customers
cust_003564,2016-10-30,670,3,556.93,At Risk (was frequent)
cust_001062,2016-05-21,832,1,556.78,Hibernating / Lost
cust_009414,2018-01-11,232,5,556.59,Loyal Customers
cust_005799,2017-11-13,291,2,555.88,Loyal Customers
cust_016722,2016-10-31,669,3,555.08,At Risk (was frequent)
cust_013956,2017-12-15,259,4,554.99,Loyal Customers
cust_006745,2017-02-13,564,2,554.87,At Risk (was frequent)
cust_001426,2016-08-29,732,2,554.44,At Risk (was frequent)
cust_012395,2016-10-20,680,1,554.11,Hibernating / Lost
cust_017420,2018-01-12,231,2,553.64,Loyal Customers
cust_011253,2017-12-05,269,2,553.54,Loyal Customers
cust_010923,2017-10-04,331,2,553.54,Loyal Customers
cust_015442,2017-11-01,303,3,553.51,Loyal Customers
cust_005643,2017-11-02,302,2,553.4,Loyal Customers
cust_018790,2016-08-12,749,2,553.39,At Risk (was frequent)
cust_010039,2016-09-23,707,1,553.21,Hibernating / Lost
cust_009605,2018-02-22,190,3,552.12,Loyal Customers
cust_004734,2018-01-10,233,2,551.95,Loyal Customers
cust_007462,2016-08-02,759,1,551.83,Hibernating / Lost
cust_014191,2017-04-08,510,4,551.26,At Risk (was frequent)
cust_015099,2018-02-11,201,3,551.1,Loyal Customers
cust_010992,2017-11-03,301,3,551.05,Loyal Customers
cust_009495,2017-10-28,307,2,549.49,Loyal Customers
cust_001629,2017-10-14,321,1,549.07,Potential Loyalists
cust_011287,2016-04-16,867,1,549.01,Hibernating / Lost
cust_001409,2017-06-02,455,1,548.47,Hibernating / Lost
cust_006807,2016-01-28,946,1,548.03,Hibernating / Lost
cust_003921,2016-08-03,758,1,547.77,Hibernating / Lost
cust_010698,2017-12-08,266,2,547.57,Loyal Customers
cust_014030,2017-01-24,584,1,547.27,At Risk (was frequent)
cust_006226,2017-06-18,439,2,547.15,At Risk (was frequent)
cust_016983,2017-05-29,459,2,546.75,At Risk (was frequent)
cust_018643,2017-11-12,292,2,546.51,Loyal Customers
cust_002454,2018-02-21,191,4,546.28,Loyal Customers
cust_007324,2018-02-09,203,3,545.24,Loyal Customers
cust_011445,2017-07-09,418,3,545.12,At Risk (was frequent)
cust_000757,2016-08-09,752,1,545.03,Hibernating / Lost
cust_011738,2018-01-28,215,2,544.68,Loyal Customers
cust_004492,2017-12-27,247,3,543.51,Loyal Customers
cust_013622,2017-11-05,299,2,543.25,Loyal Customers
cust_008763,2017-08-11,385,3,543.05,At Risk (was frequent)
cust_010380,2017-09-26,339,1,542.42,Potential Loyalists
cust_004546,2017-11-14,290,2,541.87,Loyal Customers
cust_014297,2017-12-09,265,4,541.19,Loyal Customers
cust_015849,2016-09-23,707,2,540.81,At Risk (was frequent)
cust_002376,2017-10-24,311,2,540.25,Loyal Customers
cust_002212,2017-04-28,490,1,539.23,Hibernating / Lost
cust_001921,2017-12-16,258,2,539.08,Loyal Customers
cust_002502,2016-01-02,972,1,538.59,Hibernating / Lost
cust_015961,2017-07-15,412,3,537.77,At Risk (was frequent)
cust_008796,2018-03-03,181,2,537.72,Loyal Customers
cust_007833,2017-12-30,244,1,537.42,Potential Loyalists
cust_003037,2016-11-06,663,1,537.09,Hibernating / Lost
cust_016948,2018-01-26,217,3,536.52,Loyal Customers
cust_001405,2018-03-02,182,5,536.09,Loyal Customers
cust_000009,2017-08-20,376,2,535.66,At Risk (was frequent)
cust_011647,2017-08-30,366,2,535.61,At Risk (was frequent)
cust_009869,2016-06-14,808,2,535.47,At Risk (was frequent)
cust_003873,2017-05-03,485,2,535.2,At Risk (was frequent)
cust_017283,2017-12-02,272,3,535.08,Loyal Customers
cust_001716,2017-10-10,325,2,534.61,Loyal Customers
cust_018785,2017-12-15,259,3,534.51,Loyal Customers
cust_014999,2016-05-12,841,1,533.99,At Risk (was frequent)
cust_010236,2017-10-22,313,4,533.63,Loyal Customers
cust_013384,2017-11-30,274,3,533.02,Loyal Customers
cust_001631,2016-05-16,837,1,532.62,Hibernating / Lost
cust_003062,2018-01-02,241,1,531.61,Potential Loyalists
cust_004093,2016-06-10,812,2,531.17,At Risk (was frequent)
cust_004163,2017-12-31,243,2,531.0,Loyal Customers
cust_013862,2017-12-26,248,2,529.29,Loyal Customers
cust_000716,2017-11-18,286,2,529.08,Loyal Customers
cust_007869,2017-12-25,249,3,528.76,Loyal Customers
cust_009146,2017-12-04,270,3,528.41,Loyal Customers
cust_013656,2017-12-12,262,1,528.4,Potential Loyalists
cust_001770,2017-08-29,367,3,528.13,At Risk (was frequent)
cust_002508,2018-01-11,232,3,527.74,Loyal Customers
cust_014155,2017-08-14,382,2,527.69,At Risk (was frequent)
cust_010065,2017-11-18,286,5,526.78,Loyal Customers
cust_014817,2018-02-23,189,3,526.43,Loyal Customers
cust_003088,2017-08-05,391,1,525.94,Hibernating / Lost
cust_001738,2017-11-01,303,3,525.76,Loyal Customers
cust_000420,2016-12-26,613,3,525.23,At Risk (was frequent)
cust_011584,2017-11-21,283,3,524.78,Loyal Customers
cust_013686,2017-01-15,593,3,524.72,At Risk (was frequent)
cust_009524,2017-08-31,365,2,524.71,At Risk (was frequent)
cust_015292,2016-06-25,797,1,524.65,At Risk (was frequent)
cust_017033,2017-04-10,508,2,524.37,At Risk (was frequent)
cust_010874,2017-12-25,249,1,524.09,Potential Loyalists
cust_016138,2017-09-28,337,2,524.07,Loyal Customers
cust_002079,2016-12-13,626,1,523.72,Hibernating / Lost
cust_013896,2017-02-26,551,3,523.39,At Risk (was frequent)
cust_010750,2017-08-27,369,2,523.11,At Risk (was frequent)
cust_016070,2016-03-31,883,1,522.83,At Risk (was frequent)
cust_004823,2017-05-04,484,2,522.02,At Risk (was frequent)
cust_010440,2017-12-30,244,2,521.44,Loyal Customers
cust_006894,2017-11-02,302,3,521.42,Loyal Customers
cust_017952,2017-09-02,363,4,520.89,At Risk (was frequent)
cust_010832,2018-02-08,204,2,520.76,Loyal Customers
