order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
order_005990,4,prod_00070,seller_00488,05/19/2017 17:26:00,45.24,14.52
order_005644,1,prod_00943,seller_00195,2016-07-03 12:18:00,24.16,12.6
order_012302,1,prod_01377,seller_00380,2017-10-03 17:26:00,6.26,6.5
order_010159,1,prod_01828,seller_00240,12/18/2017 20:35:00,148.2,22.41
order_014415,1,prod_01545,seller_00467,2017-04-18 23:29:00,76.51,19.38
order_015730,1,prod_00324,seller_00277,2018-04-14 18:44:00,R$ 46.66,R$ 14.34
order_010468,1,prod_01404,seller_00251,2018-07-21 12:46:00,21.16,11.78
order_019158,1,prod_00092,seller_00265,2016-11-21 14:32:00,51.55,19.3
order_025854,1,prod_00585,seller_00447,2016-06-01 21:38:00,32.76,11.99
order_007049,1,prod_01008,seller_00140,04/05/2018 21:00:00,128.73,21.76
order_011410,2,prod_01439,seller_00385,2016-11-12 23:56:00,63.33,19.35
order_010301,2,prod_00858,seller_00302,2016-09-22 14:37:00,101.44,28.54
order_018052,1,prod_00996,seller_00164,12/07/2016 22:53:00,R$ 651.74,120.74
order_011679,3,prod_00765,seller_00193,2018-04-18 12:16:00,72.51,17.77
order_019724,1,prod_01343,seller_00033,2018-08-23 03:39:00,91.21,20.16
order_022614,1,prod_00180,seller_00224,09/14/2017 15:45:00,5.5,11.13
order_019188,1,prod_00940,seller_00362,2017-04-28 16:35:00,83.26,22.87
order_029471,1,prod_01475,seller_00172,09/17/2016 10:32:00,77.25,22.18
order_027176,1,prod_00666,seller_00249,2016-09-20 17:05:00,5.59,8.13
order_028957,1,prod_00886,seller_00419,11/05/2016 15:40:00,109.76,16.82
order_000692,1,prod_01169,seller_00425,09/13/2017 16:11:00,17.56,13.55
order_013323,2,prod_00039,seller_00266,03/07/2018 07:11:00,105.54,16.49
order_025383,2,prod_00025,seller_00169,2017-06-23 19:02:00,297.6,41.03
order_015005,2,prod_00576,seller_00037,2018-04-28 09:12:00,22.92,15.31
order_010846,1,prod_01188,seller_00052,2018-09-05 18:30:00,92.09,22.02
order_023151,2,prod_01029,seller_00380,2018-01-16 09:05:00,28.79,R$ 10.44
order_003581,2,prod_00395,seller_00190,2016-11-18 05:56:00,18.31,12.26
order_025268,1,prod_00016,seller_00438,06/21/2018 22:07:00,50.94,7.83
order_004175,1,prod_00419,seller_00204,06/12/2018 09:33:00,8.48,10.09
order_014667,3,prod_01035,seller_00035,03/10/2018 13:25:00,101.62,16.22
order_008542,2,prod_01061,seller_00019,07/21/2018 17:10:00,52.46,15.89
order_010605,1,prod_01576,seller_00436,08/20/2016 22:40:00,10.03,14.89
order_026596,1,prod_01371,seller_00269,11/22/2017 20:26:00,10.79,11.56
order_021557,1,prod_00508,seller_00318,2017-06-20 09:29:00,16.05,12.75
order_029237,2,prod_01671,seller_00245,2017-07-11 15:01:00,57.09,10.75
order_015021,1,prod_00458,seller_00144,2016-06-10 22:36:00,119.41,29.83
order_021741,1,prod_01326,seller_00230,2016-10-05 19:57:00,73.12,14.38
order_019985,1,prod_00800,seller_00483,2018-06-18 10:40:00,118.64,25.08
order_019523,1,prod_01326,seller_00120,2017-07-01 09:31:00,46.73,9.76
order_019420,1,prod_01464,seller_00281,06/24/2018 20:52:00,278.81,R$ 52.56
order_025274,1,prod_01984,seller_00147,2016-06-10 14:42:00,39.08,R$ 12.97
order_001649,2,prod_01289,seller_00494,2017-01-03 10:53:00,94.92,16.12
order_016960,2,prod_00483,seller_00030,2017-12-14 18:45:00,13.25,6.5
order_029003,1,prod_01077,seller_00062,2017-02-07 11:04:00,40.65,R$ 8.60
order_011362,2,prod_01607,seller_00030,2017-03-05 12:10:00,338.31,44.6
order_011625,1,prod_01199,seller_00436,2016-11-20 10:32:00,21.97,13.46
order_023426,1,prod_00840,seller_00486,12/31/2016 22:25:00,89.27,14.93
order_023282,1,prod_00535,seller_00319,2017-01-19 20:15:00,52.63,14.34
order_018371,2,prod_01030,seller_00240,2016-09-14 17:26:00,90.16,17.7
order_008983,1,prod_01481,seller_00398,05/20/2016 22:11:00,143.23,36.09
order_019007,1,prod_00338,seller_00375,2018-07-13 10:15:00,38.23,6.5
order_013888,2,prod_00953,seller_00423,2016-03-18 17:09:00,R$ 106.09,10.17
order_019086,2,prod_00744,seller_00205,2017-11-27 12:16:00,40.85,R$ 16.08
order_000541,1,prod_00036,seller_00250,2017-04-19 10:27:00,54.42,20.33
order_003632,2,prod_00744,seller_00292,2018-04-30 13:41:00,75.97,10.53
order_003820,1,prod_01122,seller_00032,2017-06-29 22:26:00,128.54,17.12
order_028777,4,prod_01535,seller_00426,2016-10-24 17:14:00,30.45,15.26
order_008792,1,prod_00377,seller_00210,04/22/2018 10:18:00,58.71,19.78
order_028593,2,prod_00698,seller_00336,08/22/2017 17:08:00,33.55,10.67
order_021857,2,prod_01712,seller_00186,2017-02-27 08:15:00,82.25,15.34
order_025463,1,prod_00355,seller_00274,2016-12-21 17:51:00,15.55,7.37
order_005855,1,prod_00395,seller_00120,07/23/2018 20:22:00,49.95,10.94
order_002693,1,prod_01742,seller_00354,2018-08-15 21:07:00,96.76,26.0
order_019567,1,prod_00006,seller_00064,2018-03-30 21:52:00,17.97,9.4
order_004230,1,prod_00273,seller_00322,2018-02-10 14:10:00,50.94,11.98
order_019110,1,prod_01589,seller_00491,2017-05-18 22:10:00,24.73,8.75
order_008169,2,prod_00828,seller_00319,2017-05-12 19:39:00,61.65,13.23
order_013313,1,prod_00500,seller_00170,2017-05-28 13:43:00,69.88,R$ 8.40
order_009570,1,prod_01171,seller_00264,2017-12-22 15:13:00,18.6,12.16
order_023530,1,prod_00540,seller_00252,2016-01-21 15:05:00,63.71,21.98
order_026763,1,prod_01166,seller_00274,02/06/2017 17:01:00,11.12,6.5
order_025769,1,prod_01015,seller_00198,2016-08-13 18:26:00,19.79,7.94
order_005184,3,prod_00737,seller_00434,2016-12-07 16:31:00,308.4,30.98
order_009285,3,prod_01163,seller_00093,2017-06-09 21:44:00,71.98,20.88
order_012069,1,prod_00503,seller_00251,2016-05-25 17:37:00,32.66,12.99
order_021184,2,prod_01820,seller_00043,2017-04-25 15:36:00,217.69,23.05
order_029248,2,prod_00501,seller_00333,2018-01-30 19:47:00,26.21,8.91
order_016959,1,prod_00907,seller_00425,2017-11-22 14:20:00,50.2,8.19
order_019842,1,prod_01785,seller_00365,2016-12-01 15:55:00,25.56,9.8
order_005150,3,prod_00576,seller_00043,2016-04-09 16:32:00,13.99,11.18
order_010857,4,prod_01879,seller_00476,2017-02-01 17:44:00,79.11,11.47
order_004408,1,prod_00583,seller_00090,2017-08-21 17:52:00,121.75,13.0
order_010553,1,prod_01151,seller_00245,2016-11-06 18:42:00,90.79,15.51
order_002806,1,prod_00594,seller_00050,03/16/2017 17:29:00,189.07,28.84
order_015630,1,prod_00223,seller_00217,2017-01-01 13:22:00,52.91,14.39
order_004739,1,prod_01632,seller_00454,2016-11-23 11:09:00,99.42,15.22
order_003360,2,prod_00567,seller_00234,2017-11-30 20:59:00,13.63,6.5
order_017621,2,prod_01009,seller_00432,2017-05-16 16:19:00,30.02,14.52
order_015468,1,prod_01166,seller_00227,06/06/2018 11:44:00,36.34,8.43
order_001843,1,prod_00775,seller_00414,2018-01-07 17:43:00,16.6,14.65
order_020255,1,prod_00797,seller_00282,2017-12-11 12:51:00,56.39,16.43
order_022428,2,prod_00913,seller_00430,02/28/2016 22:08:00,32.37,9.8
order_020691,1,prod_01914,seller_00045,2016-11-21 10:25:00,54.53,13.96
order_022276,3,prod_01010,seller_00168,09/22/2017 01:30:00,14.0,12.44
order_017584,1,prod_00081,seller_00029,2017-04-02 18:10:00,254.57,43.8
order_009559,1,prod_00804,seller_00125,02/16/2016 11:25:00,32.11,10.51
order_019377,1,prod_00814,seller_00307,2018-06-23 21:57:00,269.36,27.33
order_015158,1,prod_00796,seller_00248,2017-06-11 19:26:00,123.9,24.22
order_025823,1,prod_00351,seller_00203,2016-07-10 20:16:00,57.3,16.54
order_008743,2,prod_00214,seller_00120,2018-01-15 21:01:00,98.61,22.97
order_009622,1,prod_01131,seller_00336,02/21/2016 13:54:00,52.2,9.21
order_027372,3,prod_00442,seller_00215,07/19/2016 16:01:00,174.97,32.72
order_022502,1,prod_01340,seller_00203,2017-09-09 18:26:00,236.27,17.6
order_008145,1,prod_00683,seller_00079,2018-01-02 14:13:00,67.33,14.27
order_028153,1,prod_00796,seller_00270,2017-11-24 19:18:00,91.13,22.57
order_007288,1,prod_01144,seller_00355,2017-09-15 16:58:00,39.2,12.5
order_011166,1,prod_00725,seller_00025,2016-01-19 17:03:00,90.96,24.24
order_006498,2,prod_01223,seller_00199,2016-01-19 15:30:00,51.75,11.41
order_005147,2,prod_01968,seller_00090,08/17/2018 20:11:00,18.23,7.72
order_002344,1,prod_01474,seller_00480,2017-02-27 22:55:00,227.65,25.41
order_018905,1,prod_01057,seller_00201,04/29/2016 21:46:00,10.66,12.6
order_020271,1,prod_01967,seller_00054,2017-06-03 06:50:00,24.73,12.17
order_022628,1,prod_00212,seller_00390,2018-07-12 10:50:00,22.18,6.5
order_023244,1,prod_00405,seller_00036,2017-11-20 16:58:00,24.78,13.83
order_019139,1,prod_00777,seller_00294,2017-12-01 21:12:00,10.66,6.5
order_016118,1,prod_01849,seller_00092,2017-07-03 17:05:00,R$ 62.49,12.38
order_018617,1,prod_00990,seller_00014,2018-05-20 16:30:00,146.33,33.69
order_013885,1,prod_01042,seller_00161,2018-01-01 15:22:00,30.02,6.58
order_007981,1,prod_00141,seller_00315,2017-06-12 14:45:00,71.84,14.7
order_017397,2,prod_00128,seller_00017,07/04/2016 17:49:00,160.25,13.24
order_006292,1,prod_01768,seller_00252,2017-04-06 15:04:00,15.83,6.5
order_022640,3,prod_01747,seller_00083,04/19/2018 18:15:00,218.71,30.92
order_020174,1,prod_00458,seller_00428,10/22/2017 09:59:00,147.63,20.07
order_005908,1,prod_00826,seller_00387,2017-03-23 20:29:00,33.58,17.66
order_030027,2,prod_01644,seller_00358,2018-07-10 20:28:00,55.81,R$ 19.53
order_023789,1,prod_00032,seller_00455,2016-02-28 11:18:00,89.45,6.5
order_001898,1,prod_00951,seller_00142,2017-05-25 19:33:00,88.38,15.39
order_006701,2,prod_01535,seller_00487,2016-11-13 17:52:00,114.24,19.49
order_019699,1,prod_01765,seller_00160,2018-06-02 22:45:00,62.02,18.08
order_010724,1,prod_00023,seller_00384,2016-11-09 15:43:00,11.68,10.25
order_016396,2,prod_00087,seller_00075,2016-06-22 21:04:00,R$ 66.90,12.5
order_004543,1,prod_00203,seller_00104,2017-10-14 13:56:00,118.29,23.36
order_024360,1,prod_01545,seller_00096,11/10/2017 21:17:00,19.9,11.04
order_024943,1,prod_01075,seller_00410,2016-12-20 09:22:00,12.93,8.39
order_024001,1,prod_01840,seller_00363,2017-06-19 20:28:00,30.76,12.99
order_027309,1,prod_01806,seller_00136,2017-07-27 11:48:00,110.16,8.81
order_002151,1,prod_01801,seller_00437,2017-03-09 07:43:00,53.7,10.1
order_000531,1,prod_01695,seller_00351,2017-02-21 11:13:00,17.38,10.18
order_011274,2,prod_00244,seller_00415,2017-01-30 04:23:00,298.96,60.58
order_003862,2,prod_01931,seller_00127,2016-09-12 14:53:00,35.38,14.69
order_024674,1,prod_01578,seller_00291,2018-05-15 22:54:00,84.11,24.59
order_022756,1,prod_01994,seller_00440,2018-07-21 19:35:00,14.25,7.52
order_017786,2,prod_01963,seller_00462,08/02/2017 20:44:00,20.02,6.5
order_006984,1,prod_00025,seller_00231,2016-12-15 17:43:00,68.84,24.1
order_023440,1,prod_01470,seller_00081,2017-11-04 15:13:00,R$ 44.16,15.6
order_001878,1,prod_01420,seller_00440,2016-04-10 17:06:00,22.55,13.16
order_002527,3,prod_00603,seller_00148,10/29/2016 15:16:00,170.82,17.43
order_016269,1,prod_01558,seller_00064,05/06/2017 14:25:00,29.75,13.45
order_013187,1,prod_01534,seller_00177,2018-01-31 12:26:00,26.8,14.4
order_003689,2,prod_01387,seller_00487,2018-05-04 14:53:00,255.94,22.48
order_017814,1,prod_01277,seller_00428,2018-07-30 13:58:00,174.45,33.47
order_021196,2,prod_01914,seller_00189,2018-02-15 10:30:00,150.7,34.36
order_023367,1,prod_00339,seller_00398,2017-05-28 11:02:00,97.7,19.93
order_001370,1,prod_00422,seller_00172,2016-12-21 19:49:00,56.22,12.69
order_003257,1,prod_01517,seller_00173,2016-07-19 08:24:00,6.45,10.73
order_028257,2,prod_00395,seller_00009,2018-04-10 20:59:00,57.5,20.39
order_018926,3,prod_01901,seller_00047,11/23/2016 11:44:00,24.76,9.99
order_022345,1,prod_01099,seller_00348,2017-12-20 19:27:00,10.28,6.66
order_021695,3,prod_01064,seller_00489,2018-06-18 19:34:00,100.45,28.69
order_013646,1,prod_01148,seller_00446,01/30/2017 11:56:00,125.44,15.64
order_028331,3,prod_00874,seller_00246,11/13/2016 18:01:00,17.48,7.39
order_016822,1,prod_00847,seller_00079,2016-03-19 10:08:00,59.95,8.88
order_011536,4,prod_00520,seller_00243,05/23/2016 17:14:00,R$ 9.12,9.75
order_018035,2,prod_00064,seller_00090,2017-03-09 00:52:00,32.25,12.28
order_015531,3,prod_01713,seller_00198,2018-07-15 11:57:00,8.34,9.58
order_006702,2,prod_00526,seller_00210,09/02/2018 13:45:00,19.79,10.34
order_004617,1,prod_00844,seller_00482,2016-12-09 11:47:00,230.33,51.41
order_026402,4,prod_01361,seller_00428,2016-05-07 19:55:00,472.48,74.42
order_010741,1,prod_01141,seller_00106,2018-08-18 17:33:00,76.1,19.07
order_013823,1,prod_01834,seller_00133,2016-02-15 16:01:00,R$ 42.17,16.35
order_023604,1,prod_01197,seller_00149,2018-05-17 14:13:00,523.44,95.07
order_013697,1,prod_00482,seller_00061,07/10/2018 20:04:00,16.25,8.28
order_010995,2,prod_00445,seller_00018,2018-03-12 13:54:00,11.46,7.07
order_026881,1,prod_00033,seller_00461,08/19/2016 19:42:00,110.3,16.59
order_024263,1,prod_00185,seller_00269,2017-11-30 14:17:00,20.77,9.14
order_026363,1,prod_01079,seller_00214,06/09/2016 14:44:00,34.44,14.77
order_024982,1,prod_00693,seller_00259,01/08/2017 23:54:00,35.35,15.76
order_014552,2,prod_01880,seller_00086,2017-04-07 22:51:00,32.15,9.5
order_007691,2,prod_00266,seller_00179,2016-12-11 16:33:00,29.72,10.37
order_021387,4,prod_01254,seller_00283,2017-05-01 15:18:00,9.78,11.43
order_005283,2,prod_01315,seller_00300,2018-06-13 19:02:00,83.04,13.67
order_013188,1,prod_00428,seller_00180,2016-12-16 14:29:00,56.08,18.3
order_016427,1,prod_00162,seller_00338,2018-08-11 12:35:00,125.03,23.91
order_008886,1,prod_01519,seller_00243,02/05/2018 14:57:00,38.54,9.4
order_018927,1,prod_01739,seller_00184,2018-06-07 13:18:00,80.58,21.1
order_017858,1,prod_00423,seller_00222,05/21/2018 05:56:00,149.5,14.89
order_011369,2,prod_00230,seller_00223,2017-06-10 19:19:00,90.44,26.81
order_014316,1,prod_00891,seller_00266,2016-06-16 16:18:00,5.72,9.57
order_000470,1,prod_00193,seller_00112,2018-05-02 23:15:00,7.25,6.78
order_018533,1,prod_00481,seller_00479,2017-02-18 10:46:00,4.9,6.5
order_022699,1,prod_00601,seller_00078,2017-09-19 19:30:00,15.36,6.5
order_024468,1,prod_00432,seller_00064,2016-06-15 13:47:00,140.59,22.35
order_016433,1,prod_00932,seller_00207,2018-05-28 20:01:00,63.0,11.66
order_008992,1,prod_00089,seller_00149,2017-01-09 12:47:00,21.09,R$ 9.78
order_024865,1,prod_01965,seller_00228,2018-08-29 12:15:00,211.11,33.45
order_004499,2,prod_01749,seller_00032,2017-11-17 18:33:00,45.25,15.51
order_005236,1,prod_01768,seller_00489,2017-11-30 10:47:00,24.42,13.5
order_020240,1,prod_01758,seller_00317,2017-05-22 17:00:00,187.07,24.49
order_024567,2,prod_01656,seller_00058,03/11/2018 17:34:00,25.59,11.64
order_021606,1,prod_01742,seller_00011,2016-09-13 19:21:00,125.39,16.72
order_019940,1,prod_01890,seller_00192,2017-07-04 14:48:00,202.54,16.9
order_001632,1,prod_01714,seller_00284,2016-06-01 20:23:00,39.4,8.64
order_005381,1,prod_00599,seller_00387,2017-08-29 12:21:00,9.75,7.51
order_024615,1,prod_00992,seller_00483,2016-08-28 13:35:00,42.32,12.89
order_004155,2,prod_00375,seller_00234,2018-08-04 15:29:00,116.81,27.82
order_017722,1,prod_00017,seller_00418,2017-06-11 04:58:00,35.72,12.37
order_013760,1,prod_01407,seller_00066,2016-11-02 19:29:00,45.87,15.27
order_011645,1,prod_00782,seller_00233,2016-11-23 11:57:00,332.3,R$ 34.43
order_001761,2,prod_00942,seller_00407,2017-09-12 07:34:00,R$ 63.52,19.5
order_029515,3,prod_01342,seller_00019,2017-04-29 17:20:00,452.48,88.07
order_028776,1,prod_01777,seller_00202,2016-07-05 13:40:00,50.83,11.56
order_018614,4,prod_01198,seller_00033,08/25/2017 10:11:00,R$ 121.67,9.68
order_013228,2,prod_01349,seller_00069,2018-01-18 05:43:00,101.72,30.49
order_021063,1,prod_00085,seller_00284,2018-05-24 11:25:00,79.85,23.3
order_006320,3,prod_00188,seller_00019,2016-10-31 21:08:00,136.5,13.32
order_006285,1,prod_00100,seller_00175,08/26/2018 22:38:00,37.34,12.47
order_005997,1,prod_00226,seller_00121,2018-01-26 09:34:00,88.1,17.72
order_025674,1,prod_01481,seller_00136,2017-09-15 13:01:00,90.76,19.64
order_001789,2,prod_00661,seller_00352,2018-04-12 16:11:00,131.13,18.46
order_007358,2,prod_01896,seller_00477,2018-04-25 10:43:00,162.79,30.07
order_009472,1,prod_01641,seller_00021,2017-05-26 14:54:00,13.16,8.46
order_003822,1,prod_00756,seller_00049,2018-05-02 14:43:00,93.92,15.66
order_011436,1,prod_01582,seller_00094,08/12/2018 07:44:00,22.59,14.0
order_026955,1,prod_01004,seller_00408,2016-05-08 05:40:00,230.43,24.84
order_009777,1,prod_01227,seller_00436,2018-08-06 09:26:00,19.33,12.46
order_023356,1,prod_01394,seller_00144,2018-07-02 14:07:00,116.9,17.45
order_004083,1,prod_01732,seller_00096,10/03/2016 09:08:00,22.86,10.2
order_021746,2,prod_01614,seller_00438,2018-08-04 15:50:00,49.79,15.49
order_016700,1,prod_00309,seller_00190,2018-07-20 12:42:00,139.11,32.67
order_002565,1,prod_01972,seller_00181,02/06/2017 21:53:00,98.32,20.57
order_029193,1,prod_00208,seller_00084,2017-11-25 17:12:00,148.77,17.97
order_012195,2,prod_00827,seller_00254,2018-05-13 19:03:00,116.72,19.06
order_021487,1,prod_00467,seller_00213,01/07/2018 22:36:00,72.83,7.64
order_012125,1,prod_01056,seller_00179,09/14/2017 09:59:00,187.12,15.15
order_012475,1,prod_00409,seller_00458,05/26/2016 09:16:00,100.68,25.85
order_022885,1,prod_01451,seller_00174,2016-12-11 10:05:00,7.02,10.38
order_009303,2,prod_00919,seller_00193,2018-04-07 11:20:00,202.81,47.62
order_022047,1,prod_01463,seller_00175,2017-11-25 15:30:00,24.99,-10.32
order_005758,1,prod_00624,seller_00467,08/24/2017 12:53:00,35.97,12.86
order_018905,3,prod_01246,seller_00397,2016-04-21 21:46:00,10.07,12.67
order_005521,1,prod_01157,seller_00076,2016-02-10 07:21:00,399.58,40.12
order_012066,2,prod_01700,seller_00042,2017-01-15 09:21:00,127.92,24.68
order_018930,1,prod_00722,seller_00271,2017-01-13 13:03:00,154.51,7.64
order_027685,3,prod_00020,seller_00498,2016-06-20 16:01:00,75.91,13.23
order_007318,1,prod_00085,seller_00163,2018-07-24 06:52:00,74.69,17.22
order_009619,1,prod_01611,seller_00224,2017-12-20 19:17:00,43.01,R$ 6.86
order_002325,1,prod_00340,seller_00275,2017-04-29 16:10:00,48.24,14.08
order_012405,3,prod_01267,seller_00248,2017-11-10 19:11:00,91.03,14.51
order_004552,1,prod_01306,seller_00283,08/06/2018 17:19:00,17.22,7.68
order_022514,2,prod_01594,seller_00490,2016-03-12 05:36:00,93.03,18.66
order_012179,1,prod_01019,seller_00454,10/28/2017 22:29:00,113.23,18.48
order_018371,1,prod_00193,seller_00411,2016-09-18 17:26:00,R$ 27.25,14.53
order_018010,1,prod_00406,seller_00004,11/15/2017 12:18:00,70.7,11.07
order_004184,2,prod_01156,seller_00402,2017-11-11 19:00:00,9.38,7.7
order_002172,2,prod_00713,seller_00436,2017-11-15 21:10:00,98.14,24.86
order_009921,1,prod_01777,seller_00164,2017-06-09 16:36:00,299.5,45.26
order_028025,1,prod_00054,seller_00123,08/17/2017 05:22:00,102.17,19.57
order_014278,2,prod_01212,seller_00287,2016-08-31 11:53:00,73.87,22.26
order_010381,2,prod_01164,seller_00357,2018-05-31 09:06:00,27.03,R$ 12.50
order_027801,1,prod_01159,seller_00310,10/13/2016 18:08:00,51.54,15.47
order_022151,2,prod_00028,seller_00476,2017-01-03 17:02:00,R$ 32.71,19.56
order_017270,1,prod_00452,seller_00376,2016-12-03 11:44:00,76.58,13.42
order_025495,1,prod_01034,seller_00063,2018-06-03 21:20:00,21.35,15.92
order_025198,3,prod_01357,seller_00437,01/05/2018 09:40:00,64.8,23.44
order_025426,4,prod_01716,seller_00180,07/06/2016 05:08:00,28.33,9.72
order_026568,1,prod_00665,seller_00011,01/31/2017 18:02:00,34.21,15.81
order_023184,1,prod_00026,seller_00171,2018-01-06 15:50:00,66.24,22.01
order_021572,1,prod_00407,seller_00307,06/27/2018 15:22:00,43.54,8.78
order_009685,2,prod_01821,seller_00005,2017-09-07 09:45:00,6.62,R$ 6.99
order_013399,2,prod_01895,seller_00288,2016-03-27 11:32:00,68.38,14.23
order_013960,1,prod_01671,seller_00209,2017-05-04 07:38:00,23.48,8.1
order_025635,1,prod_01321,seller_00178,06/12/2018 19:03:00,16.59,8.44
order_016793,1,prod_01052,seller_00290,2017-07-21 18:00:00,33.43,13.01
order_002797,1,prod_01232,seller_00296,2018-02-26 09:32:00,42.31,6.5
order_021871,1,prod_01212,seller_00100,2018-09-03 22:42:00,169.17,R$ 18.56
order_012779,1,prod_01888,seller_00333,2016-10-11 21:28:00,40.97,14.77
order_013929,2,prod_00142,seller_00405,2017-03-24 19:43:00,179.09,14.22
order_019133,1,prod_01110,seller_00198,2017-12-30 17:52:00,31.72,8.17
order_007124,1,prod_01828,seller_00495,2018-04-01 16:26:00,290.04,50.37
