customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
custid_003212_027259,cust_003212,85115,campinas,SP
custid_001098_013641,cust_001098,82930,natal,RN
custid_011689_028705,cust_011689,46174,sorocaba,SP
custid_009862_011740,cust_009862,73995,santos,SP
custid_017254_025644,cust_017254,59259,campo grande,MS
custid_010514_013214,cust_010514,35595,curitiba,PR
custid_014800_020550,cust_014800,46972,curitiba,PR
custid_012585_019617,cust_012585,7358,sorocaba,SP
custid_007192_019482,cust_007192,11563,sao paulo,SP
custid_007360_025231,cust_007360,3476,duque de caxias,RJ
custid_017695_001288,cust_017695,64883,curitiba,PR
custid_001399_002157,cust_001399,32059,uberlandia,MG
custid_009770_002276,cust_009770,59436,sorocaba,SP
custid_006378_004413,cust_006378,86241,sorocaba,SP
custid_007267_023096,cust_007267,91450,sao paulo,SP
custid_016175_005460,cust_016175,63421,belo horizonte,MG
custid_011609_029140,cust_011609,41207,sao paulo,SP
custid_017503_008132,cust_017503,95513,recife,PE
custid_018589_028198,cust_018589,87888,santos,SP
custid_006313_029619,cust_006313,10600,sao luis,MA
custid_011930_005601,cust_011930,32257,santos,SP
custid_017017_025488,cust_017017,21545,londrina,
custid_015554_022734,cust_015554,93667,santos,SP
custid_011290_009658,cust_011290,73748,sorocaba,SP
custid_000668_023738,cust_000668,80861,feira de santana,BA
custid_016318_017684,cust_016318,72059,londrina,PR
custid_009130_022130,cust_009130,59209,sao paulo,SP
custid_001210_016596,cust_001210,10354,caxias do sul,RS
custid_007989_013120,cust_007989,96949,contagem,MG
custid_016064_010470,cust_016064,89301,brasilia,DF
custid_016690_005511,cust_016690,18727,londrina,PR
custid_006787_027450,cust_006787,28819,cuiaba,MT
custid_012755_028205,cust_012755,96324,florianopolis,SC
custid_005451_010708,cust_005451,19698,sorocaba,SP
custid_009510_005500,cust_009510,74853,santos,SP
custid_017810_014938,cust_017810,87077,duque de caxias,RJ
custid_016259_021640,cust_016259,93074,santos,SP
custid_014252_005135,cust_014252,81861,florianopolis,SC
custid_000116_017762,cust_000116,90719,niteroi,
custid_006294_011504,cust_006294,67743,niteroi,RJ
custid_008986_017866,cust_008986,92626,campinas,SP
custid_017018_024102,cust_017018,17039,niteroi,RJ
custid_015975_025022,cust_015975,4110,joinville,SC
custid_008126_025672,cust_008126,20232,santos,SP
custid_012887_005477,cust_012887,57236,sorocaba,SP
custid_011069_000733,cust_011069,73198,belo horizonte,MG
custid_000487_004206,cust_000487,59672,sorocaba,SP
custid_005914_006906,cust_005914,70594,goiania,GO
custid_015039_010463,cust_015039,83637,sao paulo,SP
custid_014473_025334,cust_014473,95166,sao paulo,SP
custid_011501_010154,cust_011501,84701,contagem,MG
custid_014536_022079,cust_014536,89580,belem,PA
custid_018350_009952,cust_018350,50596,campinas,SP
custid_014805_030105,cust_014805,33903,sao paulo,SP
custid_004177_004384,cust_004177,99123,florianopolis,SC
custid_007696_026683,cust_007696,28335,santos,SP
custid_011160_000516,cust_011160,68440,joinville,SC
custid_012907_029065,cust_012907,90400,sao paulo,SP
custid_003284_002730,cust_003284,84995,campinas,SP
custid_000279_014225,cust_000279,51609,rio de janeiro,RJ
custid_011251_006165,cust_011251,74812,belo horizonte,MG
custid_003201_000216,cust_003201,39283,campinas,SP
custid_015628_000243,cust_015628,29123,sorocaba,SP
custid_002409_002331,cust_002409,19411,sorocaba,SP
custid_003545_017267,cust_003545,69905,sao paulo,SP
custid_018098_010406,cust_018098,3720,duque de caxias,RJ
custid_002586_024965,cust_002586,34044,santos,SP
custid_014182_010887,cust_014182,97208,santos,SP
custid_003796_014384,cust_003796,89682,santos,SP
custid_008889_003588,cust_008889,67029,campinas,SP
custid_009594_020097,cust_009594,72800,niteroi,RJ
custid_011948_015337,cust_011948,7901,campinas,SP
custid_007496_022829,cust_007496,19290,sorocaba,SP
custid_000627_028383,cust_000627,65477,duque de caxias,RJ
custid_015671_017542,cust_015671,63211,salvador,BA
custid_002657_005864,cust_002657,71864,belem,PA
custid_005045_025355,cust_005045,73309,sao paulo,SP
custid_011373_010901,cust_011373,25214,sorocaba,SP
custid_002055_022627,cust_002055,2983,uberlandia,MG
custid_016477_018907,cust_016477,19963,santos,SP
custid_000934_026537,cust_000934,58412,campinas,SP
custid_001793_015286,cust_001793,1691,curitiba,PR
custid_008544_009701,cust_008544,76954,sao paulo,SP
custid_002296_011129,cust_002296,23086,campinas,SP
custid_017701_004404,cust_017701,27118,joinville,SC
custid_011587_013290,cust_011587,31177,sao paulo,SP
custid_012512_004037,cust_012512,1990,santos,SP
custid_007461_025385,cust_007461,73627,contagem,MG
custid_018559_009872,cust_018559,67039,londrina,PR
custid_013433_018766,cust_013433,93925,curitiba,
custid_010081_002907,cust_010081,20999,santos,SP
custid_015218_002974,cust_015218,26374,duque de caxias,RJ
custid_012054_025615,cust_012054,20016,campinas,SP
custid_008363_024915,cust_008363,69370,sao paulo,SP
custid_008861_006478,cust_008861,24266,sao paulo,SP
custid_006068_009149,cust_006068,51835,contagem,MG
custid_006050_003402,cust_006050,29940,uberlandia,MG
custid_004138_004393,cust_004138,65670,uberlandia,MG
custid_002384_015348,cust_002384,72048,belo horizonte,MG
custid_016037_019490,cust_016037,83300,rio de janeiro,RJ
custid_001401_006442,cust_001401,41332,sao paulo,SP
custid_001358_024853,cust_001358,57873,campo grande,MS
custid_016672_002532,cust_016672,70185,santos,SP
custid_013902_021403,cust_013902,3558,sao paulo,SP
custid_009064_002308,cust_009064,80592,niteroi,RJ
custid_013372_024525,cust_013372,15459,curitiba,PR
custid_005121_012331,cust_005121,54852,campinas,SP
custid_016326_004115,cust_016326,30692,santos,SP
custid_002685_010575,cust_002685,50113,goiania,GO
custid_015795_018098,cust_015795,76682,contagem,MG
custid_009668_004641,cust_009668,44703,duque de caxias,RJ
custid_008006_004894,cust_008006,16995,belo horizonte,MG
custid_009562_017897,cust_009562,27889,campinas,SP
custid_007012_015634,cust_007012,33603,sorocaba,SP
custid_004968_013876,cust_004968,15920,uberlandia,MG
custid_009237_002034,cust_009237,69769,campinas,SP
custid_011297_019343,cust_011297,81814,feira de santana,BA
custid_006934_009897,cust_006934,17381,santos,SP
custid_001947_018115,cust_001947,92501,londrina,PR
custid_017327_027528,cust_017327,7252,campo grande,MS
custid_006334_018685,cust_006334,98322,feira de santana,BA
custid_009371_014891,cust_009371,51041,santos,SP
custid_014787_013904,cust_014787,3893,cuiaba,MT
custid_011537_001588,cust_011537,3472,campinas,SP
custid_005291_009317,cust_005291,10454,caxias do sul,RS
custid_018549_024463,cust_018549,85224,belem,PA
custid_009558_016801,cust_009558,32496,campinas,SP
custid_006983_017679,cust_006983,95874,niteroi,RJ
custid_015745_020379,cust_015745,83090,uberlandia,MG
custid_011144_005598,cust_011144,71250,rio de janeiro,RJ
custid_014541_020717,cust_014541,46261,sao paulo,SP
custid_012415_003263,cust_012415,36175,santos,SP
custid_013052_000428,cust_013052,97761,campinas,SP
custid_007547_020775,cust_007547,76724,sao paulo,SP
custid_015742_000821,cust_015742,36531,goiania,GO
custid_018855_001731,cust_018855,12133,campinas,SP
custid_006616_000505,cust_006616,27229,sao paulo,SP
custid_015426_010697,cust_015426,8388,campinas,SP
custid_008921_003510,cust_008921,7611,fortaleza,CE
custid_011529_019721,cust_011529,53924,londrina,PR
custid_005194_022610,cust_005194,61724,sorocaba,SP
custid_015286_000538,cust_015286,61481,rio de janeiro,RJ
custid_017846_018164,cust_017846,85789,santos,SP
custid_015891_021349,cust_015891,42379,fortaleza,
custid_013404_002388,cust_013404,86155,sao paulo,SP
custid_000975_023346,cust_000975,68697,londrina,PR
custid_004502_019575,cust_004502,69307,caxias do sul,RS
custid_002815_002041,cust_002815,67120,sao paulo,SP
custid_009235_005282,cust_009235,13177,sorocaba,SP
custid_013453_010182,cust_013453,20671,rio de janeiro,RJ
custid_017954_024984,cust_017954,39636,contagem,MG
custid_014530_018791,cust_014530,8469,santos,SP
custid_001319_020108,cust_001319,44997,duque de caxias,RJ
custid_002363_014364,cust_002363,26416,santos,SP
custid_005589_020471,cust_005589,88418,feira de santana,BA
custid_001888_029948,cust_001888,24867,londrina,PR
custid_018646_018975,cust_018646,19336,goiania,
custid_017412_023668,cust_017412,33776,sorocaba,SP
custid_006032_028559,cust_006032,51200,contagem,MG
custid_011762_027214,cust_011762,46619,campinas,SP
custid_008317_029595,cust_008317,68906,campinas,SP
custid_001523_019500,cust_001523,45694,belo horizonte,MG
custid_004443_016826,cust_004443,45325,niteroi,RJ
custid_004660_005746,cust_004660,7235,feira de santana,BA
custid_001585_003813,cust_001585,33541,sorocaba,SP
custid_016459_027785,cust_016459,25936,feira de santana,
custid_006049_007785,cust_006049,75135,sorocaba,SP
custid_013934_008211,cust_013934,57014,duque de caxias,RJ
custid_004573_019802,cust_004573,22881,uberlandia,MG
custid_011413_029722,cust_011413,6778,santos,
custid_007854_011959,cust_007854,8799,campinas,SP
custid_003943_001972,cust_003943,34046,belo horizonte,MG
custid_009152_020480,cust_009152,66147,sao paulo,SP
custid_006416_023022,cust_006416,37932,curitiba,PR
custid_003046_002320,cust_003046,42520,cuiaba,
custid_013116_014958,cust_013116,33679,sorocaba,SP
custid_012376_019441,cust_012376,70585,sao paulo,SP
custid_009033_021995,cust_009033,48057,belo horizonte,MG
custid_006267_026658,cust_006267,31082,santos,SP
custid_018150_028062,cust_018150,97303,sorocaba,SP
custid_013906_008457,cust_013906,5732,maceio,AL
custid_011973_012964,cust_011973,91231,fortaleza,CE
custid_012743_008157,cust_012743,38783,uberlandia,MG
custid_016413_014004,cust_016413,69494,sao paulo,SP
custid_010582_018106,cust_010582,66489,sorocaba,SP
custid_007580_028493,cust_007580,76414,sao paulo,SP
custid_011294_003778,cust_011294,4158,sao paulo,SP
custid_017980_026251,cust_017980,5955,belo horizonte,MG
custid_010726_007488,cust_010726,70017,belo horizonte,MG
custid_013740_006258,cust_013740,18638,niteroi,RJ
custid_005404_019739,cust_005404,59590,belo horizonte,MG
custid_001477_016976,cust_001477,85183,curitiba,PR
custid_007961_022666,cust_007961,85130,sorocaba,SP
custid_004215_002346,cust_004215,60793,londrina,PR
custid_018956_010149,cust_018956,11412,sorocaba,SP
custid_017879_003286,cust_017879,88300,campinas,SP
custid_004004_018536,cust_004004,47882,rio de janeiro,RJ
custid_002271_028649,cust_002271,35087,sao paulo,SP
custid_006665_023753,cust_006665,70573,sorocaba,SP
custid_000247_025397,cust_000247,70241,uberlandia,MG
custid_003482_022680,cust_003482,52114,santos,SP
custid_016078_008240,cust_016078,4569,duque de caxias,RJ
custid_002047_009169,cust_002047,34352,contagem,MG
custid_012935_015771,cust_012935,96279,vitoria,ES
custid_013545_014875,cust_013545,20965,belem,PA
custid_017467_025356,cust_017467,52244,santos,SP
custid_001433_016871,cust_001433,6991,niteroi,RJ
custid_008302_023004,cust_008302,98875,londrina,PR
custid_015908_025755,cust_015908,35862,florianopolis,SC
custid_012224_018021,cust_012224,35252,campinas,SP
custid_006051_015101,cust_006051,40263,uberlandia,
custid_014978_015685,cust_014978,32418,joao pessoa,PB
custid_009881_014053,cust_009881,89674,caxias do sul,RS
custid_004847_009469,cust_004847,20545,sao paulo,SP
custid_016882_004890,cust_016882,63060,duque de caxias,
custid_011479_017536,cust_011479,31628,sao paulo,SP
custid_016194_011433,cust_016194,33729,joinville,
custid_001184_004982,cust_001184,69518,caxias do sul,RS
custid_016378_012850,cust_016378,29154,campinas,SP
custid_015491_004915,cust_015491,35663,campinas,SP
custid_002924_011052,cust_002924,20501,salvador,BA
custid_012530_021381,cust_012530,20692,campinas,SP
custid_011785_015263,cust_011785,67684,sorocaba,
custid_004085_000579,cust_004085,88596,duque de caxias,RJ
custid_008150_006788,cust_008150,73045,goiania,GO
custid_001214_009300,cust_001214,8965,campinas,SP
custid_003391_004170,cust_003391,13172,caxias do sul,RS
custid_007217_008099,cust_007217,71471,santos,SP
custid_018549_006267,cust_018549,85224,belem,PA
custid_005493_003834,cust_005493,66998,rio de janeiro,RJ
custid_007139_001457,cust_007139,6774,belo horizonte,MG
custid_006387_028137,cust_006387,28025,campinas,SP
custid_013400_008910,cust_013400,73608,sorocaba,SP
custid_001353_004449,cust_001353,86044,sorocaba,SP
custid_011311_020891,cust_011311,14829,sorocaba,SP
custid_010728_030091,cust_010728,7284,campinas,
custid_004600_019279,cust_004600,78845,belo horizonte,MG
custid_013105_005548,cust_013105,37536,sao paulo,SP
custid_004110_017112,cust_004110,70596,santos,SP
custid_007033_026565,cust_007033,63912,cuiaba,MT
custid_015710_008739,cust_015710,35893,vitoria,ES
custid_005231_003735,cust_005231,11497,cuiaba,MT
custid_007195_006902,cust_007195,34905,niteroi,RJ
custid_014985_025263,cust_014985,75662,belo horizonte,MG
custid_002850_004851,cust_002850,42865,sorocaba,SP
custid_008068_022672,cust_008068,89821,belo horizonte,MG
custid_002467_024497,cust_002467,27747,sorocaba,SP
custid_003000_011710,cust_003000,82628,rio de janeiro,RJ
custid_001122_015108,cust_001122,42940,duque de caxias,RJ
custid_002055_007880,cust_002055,2983,uberlandia,MG
custid_008664_004229,cust_008664,31964,sorocaba,SP
custid_015084_023348,cust_015084,92406,uberlandia,MG
custid_013416_028570,cust_013416,39993,sorocaba,SP
custid_002601_002767,cust_002601,11843,caxias do sul,RS
custid_004023_021720,cust_004023,54385,curitiba,PR
custid_004796_029383,cust_004796,94512,rio de janeiro,RJ
custid_016782_018985,cust_016782,31929,campinas,
custid_002268_029034,cust_002268,91417,brasilia,DF
custid_001728_007936,cust_001728,72688,goiania,GO
custid_014313_012565,cust_014313,19633,santos,SP
custid_017646_016660,cust_017646,24440,campinas,SP
custid_017128_021668,cust_017128,10111,florianopolis,SC
custid_003675_017528,cust_003675,10294,campinas,SP
custid_005341_004659,cust_005341,9898,santos,SP
custid_001736_008313,cust_001736,56154,fortaleza,CE
custid_015854_001837,cust_015854,67655,sao paulo,SP
custid_012920_021078,cust_012920,92287,londrina,PR
custid_005247_021806,cust_005247,64871,santos,SP
custid_017103_020997,cust_017103,99199,duque de caxias,RJ
custid_004958_013040,cust_004958,56609,uberlandia,MG
custid_017604_020751,cust_017604,71183,campinas,SP
custid_003940_015828,cust_003940,86887,belo horizonte,MG
custid_013233_003115,cust_013233,50797,florianopolis,SC
custid_007297_024612,cust_007297,66863,sao paulo,SP
custid_014065_021269,cust_014065,10437,feira de santana,BA
custid_010283_012462,cust_010283,74350,campinas,SP
custid_009578_007502,cust_009578,16815,londrina,PR
custid_011867_012024,cust_011867,38142,duque de caxias,RJ
custid_006510_008651,cust_006510,86695,niteroi,RJ
custid_014783_007178,cust_014783,58455,aracaju,SE
custid_015370_010843,cust_015370,92519,sao paulo,SP
custid_001860_012136,cust_001860,17020,feira de santana,BA
custid_016115_022590,cust_016115,70549,sao luis,MA
custid_017989_028524,cust_017989,49118,uberlandia,MG
custid_004712_007570,cust_004712,25548,sao paulo,SP
custid_003009_024119,cust_003009,35712,sao paulo,SP
custid_018033_023917,cust_018033,16082,rio de janeiro,RJ
custid_008996_013976,cust_008996,40212,campinas,SP
custid_010804_021879,cust_010804,5731,duque de caxias,RJ
custid_010274_010337,cust_010274,85755,contagem,MG
custid_008081_026279,cust_008081,27167,fortaleza,CE
custid_002270_006779,cust_002270,68826,feira de santana,BA
custid_007056_022717,cust_007056,38620,salvador,BA
custid_000712_009214,cust_000712,77382,natal,RN
custid_007715_006481,cust_007715,60500,porto alegre,RS
custid_005848_016161,cust_005848,54660,campinas,SP
custid_018533_014378,cust_018533,90320,contagem,MG
custid_011909_003282,cust_011909,84567,joao pessoa,PB
custid_012034_009750,cust_012034,71482,santos,SP
custid_000829_028949,cust_000829,47812,campinas,SP
custid_012795_025247,cust_012795,42326,belo horizonte,MG
custid_005375_016178,cust_005375,14882,fortaleza,CE
custid_017563_019712,cust_017563,13844,salvador,
custid_016217_011309,cust_016217,38311,sao luis,MA
custid_008367_027817,cust_008367,3994,duque de caxias,RJ
custid_009864_020736,cust_009864,78914,uberlandia,MG
custid_005333_016408,cust_005333,70832,campinas,SP
custid_014627_024377,cust_014627,80706,porto alegre,RS
custid_001548_008891,cust_001548,85438,sao luis,MA
custid_018884_025794,cust_018884,12608,porto alegre,RS
custid_018790_008403,cust_018790,8819,niteroi,RJ
custid_001265_022799,cust_001265,1457,sorocaba,SP
custid_012355_023584,cust_012355,28492,contagem,MG
custid_018670_015220,cust_018670,74264,sao paulo,SP
custid_014797_003383,cust_014797,13756,niteroi,RJ
custid_013724_012217,cust_013724,58405,niteroi,RJ
custid_018838_007747,cust_018838,61226,sorocaba,SP
custid_017755_010424,cust_017755,76228,niteroi,RJ
custid_005134_002229,cust_005134,19090,porto alegre,RS
