order_id,customer_unique_id,order_status,order_purchase_timestamp,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_delay_days,order_value
order_002992,cust_015222,delivered,2016-09-03 17:10:00,2016-09-03,2016-09-03 23:35:42.000000000,2016-09-10 19:31:03.370665669,2016-09-20 01:05:08.000000000,2016-09-13 17:10:00,6.329953703703704,80.54
order_009520,cust_003992,delivered,2017-05-14 10:42:00,2017-05-14,2017-05-14 12:38:42.000000000,2017-05-16 16:08:49.978487073,2017-05-30 01:48:16.274647173,2017-05-24 10:42:00,5.6293550306385765,37.53
order_023631,cust_000590,delivered,2016-08-31 20:30:00,2016-08-31,2016-09-01 05:02:56.992810444,2016-09-02 11:35:35.014911984,2016-09-11 23:09:34.219352634,2016-09-14 20:30:00,-2.8891872760111803,274.97
order_026607,cust_003436,delivered,2016-05-08 12:53:00,2016-05-08,2016-05-08 22:46:44.856778311,2016-05-10 02:27:06.000000000,2016-05-15 13:50:03.678808338,2016-05-15 12:53:00,0.03962591213354167,87.38
order_026086,cust_007015,delivered,2017-12-18 10:08:00,2017-12-18,2017-12-18 17:45:05.772504770,2017-12-20 04:08:32.222098011,2018-01-02 13:05:36.561887043,2018-01-02 10:08:00,0.12333983665559028,160.48
order_008834,cust_014914,delivered,2017-12-15 17:43:00,2017-12-15,2017-12-16 00:12:35.000000000,2017-12-19 17:52:16.947964145,2017-12-24 04:04:44.368967792,2017-12-23 17:43:00,0.4317635297198148,32.76
order_022561,cust_017077,delivered,2017-12-21 21:17:00,2017-12-21,2017-12-21 23:37:41.000000000,2017-12-25 10:57:18.566226991,2017-12-30 08:19:01.600169220,2017-12-29 21:17:00,0.45974074269930554,93.47
order_024855,cust_018514,delivered,2016-10-22 19:54:00,2016-10-22,2016-10-23 06:31:02.000000000,2016-10-26 00:55:31.000000000,2016-11-02 19:55:31.200676533,2016-11-02 19:54:00,0.0010555633857986112,102.1
order_028431,cust_002560,delivered,2017-01-03 21:37:00,2017-01-03,2017-01-04 11:09:41.861489179,2017-01-06 07:40:40.539697732,2017-01-10 06:51:57.435572618,2017-01-12 21:37:00,-2.61461301420581,33.88
order_022869,cust_008208,delivered,2016-05-16 10:37:00,2016-05-16,2016-05-16 14:43:57.000000000,2016-05-20 20:16:38.000000000,2016-06-06 02:08:17.477890615,2016-06-05 10:37:00,0.6467300681784144,444.67
order_026084,cust_003619,delivered,2016-03-06 15:02:00,2016-03-06,2016-03-07 04:36:33.468202650,2016-03-08 19:15:37.948746182,2016-03-18 23:24:12.000000000,2016-03-18 15:02:00,0.34875,45.45
order_020770,cust_011447,delivered,2018-06-27 18:28:00,2018-06-27,2018-06-27 21:51:31.925262202,2018-06-29 03:33:29.837223690,2018-07-10 21:49:46.000000000,2018-07-10 18:28:00,0.14011574074074074,84.98
order_023371,cust_004349,delivered,2018-06-04 21:59:00,2018-06-04,2018-06-05 01:12:21.965930338,2018-06-05 18:34:07.000000000,2018-06-21 13:17:13.020515614,2018-06-18 21:59:00,2.6376507004121987,78.82000000000001
order_004344,cust_003106,delivered,2016-03-20 10:33:00,2016-03-20,2016-03-20 14:20:16.000000000,2016-03-21 18:59:24.044466537,2016-04-03 16:12:25.316437135,2016-04-05 10:33:00,-1.764290319014641,128.21
order_023119,cust_002268,delivered,2017-05-04 15:42:00,2017-05-04,2017-05-04 17:44:11.000000000,2017-05-06 13:46:30.000000000,2017-05-16 13:45:07.265493915,2017-05-17 15:42:00,-1.0811659086352432,302.9
order_001109,cust_013837,delivered,2017-10-01 18:15:00,2017-10-01,2017-10-02 07:16:22.902449268,2017-10-04 12:56:52.607399822,2017-10-19 16:02:33.000000000,2017-10-17 18:15:00,1.9080208333333333,654.24
order_020414,cust_016756,delivered,2017-05-11 21:12:00,2017-05-11,2017-05-12 01:51:32.728841154,2017-05-13 05:39:33.901239946,2017-05-23 14:40:30.839287999,2017-05-20 21:12:00,2.72813471398147,130.06
order_005121,cust_018514,delivered,2017-08-03 14:40:00,2017-08-03,2017-08-03 18:48:16.551811068,2017-08-07 15:11:23.641451718,2017-08-15 15:25:48.000000000,2017-08-13 14:40:00,2.0318055555555556,179.32
order_026372,cust_004121,delivered,2016-08-09 16:47:00,2016-08-09,2016-08-09 22:26:48.085857104,2016-08-10 13:54:37.723299522,2016-08-22 12:15:56.928338679,2016-08-25 16:47:00,-3.188229996080104,338.28
order_013496,cust_003745,delivered,2017-08-14 16:49:00,2017-08-14,2017-08-15 00:48:53.931422115,2017-08-17 21:02:41.000000000,2017-08-25 07:35:10.000000000,2017-08-27 16:49:00,-2.3846064814814816,56.59
order_028491,cust_004059,delivered,2016-02-19 12:21:00,2016-02-19,2016-02-19 23:06:47.204330169,2016-02-21 16:38:13.321141540,2016-02-29 18:54:39.134214736,2016-02-29 12:21:00,0.27336960896685186,18.1
order_015718,cust_014215,delivered,2016-04-07 19:18:00,2016-04-07,2016-04-07 22:52:48.000000000,2016-04-09 18:53:13.000000000,2016-05-01 21:20:00.908485443,2016-04-17 19:18:00,14.084732737100035,53.53
order_025485,cust_016254,delivered,2017-03-09 21:44:00,2017-03-09,2017-03-10 17:11:41.000000000,2017-03-11 20:27:35.321386440,2017-03-15 15:36:16.000000000,2017-03-16 21:44:00,-1.2553703703703705,432.82
order_014685,cust_005263,delivered,2017-11-28 20:24:00,2017-11-28,2017-11-28 22:17:07.000000000,2017-12-01 16:56:26.015891401,2017-12-06 08:54:51.021375845,2017-12-09 20:24:00,-3.478576141483275,67.22999999999999
order_014413,cust_016938,delivered,2018-01-10 21:42:00,2018-01-10,2018-01-11 02:24:43.768087948,2018-01-12 13:18:52.875728149,2018-01-21 21:19:13.873566421,2018-01-23 21:42:00,-2.015811648536794,43.47
order_003441,cust_011980,delivered,2017-09-04 17:05:00,2017-09-04,2017-09-04 19:26:29.876702634,2017-09-05 00:14:29.876702634,2017-09-18 07:04:41.000000000,2017-09-18 17:05:00,-0.4168865740740741,19.4
order_019470,cust_014297,delivered,2016-10-16 13:49:00,2016-10-16,2016-10-16 19:41:04.830327829,2016-10-17 13:13:58.009623840,2016-10-27 04:54:53.036803193,2016-10-20 13:49:00,6.62908607411103,231.55
order_007840,cust_011638,delivered,2016-12-06 09:09:00,2016-12-06,2016-12-06 12:06:43.828108473,2016-12-08 03:18:49.000000000,2016-12-15 18:24:16.970530759,2016-12-16 09:09:00,-0.6143869151532524,64.02000000000001
order_007937,cust_013117,delivered,2018-01-13 17:44:00,2018-01-13,2018-01-13 23:53:59.882097394,2018-01-16 12:54:28.826777477,2018-02-01 01:42:36.000000000,2018-02-01 17:44:00,-0.6676388888888889,143.75
order_011526,cust_013128,delivered,2018-04-22 18:10:00,2018-04-22,2018-04-22 23:10:30.000000000,2018-04-25 02:39:29.000000000,2018-05-02 18:45:37.745667985,2018-05-05 18:10:00,-2.9752575732872106,159.47
order_000423,cust_018429,delivered,2016-10-02 19:43:00,2016-10-02,2016-10-03 01:02:48.954204087,2016-10-03 12:00:04.704891488,2016-10-17 13:58:08.443133266,2016-10-11 19:43:00,5.760514388116505,289.18
order_018483,cust_004815,delivered,2017-05-16 12:19:00,2017-05-16,2017-05-16 18:15:15.000000000,2017-05-17 15:43:19.318735568,2017-05-23 09:50:46.208394628,2017-05-23 12:19:00,-0.1029374028399537,57.83
order_029296,cust_017496,delivered,2017-09-09 14:59:00,2017-09-09,2017-09-09 17:32:34.884199166,2017-09-10 17:44:35.470983320,2017-10-08 19:22:49.017228569,2017-09-27 14:59:00,11.183206217923253,27.25
order_016492,cust_003847,delivered,2018-04-29 17:26:00,2018-04-29,2018-04-29 18:47:18.084647538,2018-04-30 18:29:08.812162463,2018-05-21 09:14:05.484871667,2018-05-15 17:26:00,5.658396815644294,81.46000000000001
order_006983,cust_012095,delivered,2017-09-27 14:55:00,2017-09-27,2017-09-27 19:32:03.189061776,2017-09-29 01:42:49.000000000,2017-10-09 00:36:04.685886582,2017-10-08 14:55:00,0.40352645702062506,136.38
order_014699,cust_009613,delivered,2018-05-17 11:43:00,2018-05-17,2018-05-17 16:31:05.220406807,2018-05-18 13:40:10.278170099,2018-05-26 19:53:44.000000000,2018-05-24 11:43:00,2.340787037037037,262.0
order_018995,cust_008642,delivered,2016-02-17 12:59:00,2016-02-17,2016-02-17 13:46:22.873397283,2016-02-18 10:28:42.766487186,2016-03-02 09:52:33.000000000,2016-03-02 12:59:00,-0.12947916666666667,87.91
order_023681,cust_015947,delivered,2018-02-19 13:04:00,2018-02-19,2018-02-19 20:05:24.821949381,2018-02-21 00:14:04.976280431,2018-03-02 03:39:47.292187254,2018-02-28 13:04:00,1.6081862521672916,90.46
order_013497,cust_011227,delivered,2018-07-22 19:42:00,2018-07-22,2018-07-22 23:53:52.206281311,2018-07-24 03:28:14.000000000,2018-07-31 22:26:34.047600521,2018-07-29 19:42:00,2.1142829583393636,297.41
order_027111,cust_003186,delivered,2018-03-15 14:09:00,2018-03-15,2018-03-16 03:16:48.049273088,2018-03-17 13:59:58.000000000,2018-03-26 17:01:04.000000000,2018-03-28 14:09:00,-1.8805092592592592,365.32
order_004851,cust_002850,delivered,2017-09-19 22:29:00,2017-09-19,2017-09-20 05:15:26.886063133,2017-09-22 07:56:16.000000000,2017-10-01 21:55:52.083686319,2017-10-02 22:29:00,-1.0230082906676041,75.6
order_029072,cust_010226,delivered,2016-06-09 03:05:00,2016-06-09,2016-06-09 12:19:36.000000000,2016-06-10 18:26:36.529732118,2016-06-22 15:46:39.607022066,2016-06-22 03:05:00,0.5289306368294675,161.8
order_028149,cust_001864,delivered,2018-04-18 18:05:00,2018-04-18,2018-04-19 04:00:24.000000000,2018-04-19 10:39:43.312311061,2018-05-03 15:33:52.000000000,2018-05-02 18:05:00,0.8950462962962963,63.25
order_009008,cust_004305,delivered,2017-07-05 10:16:00,2017-07-05,2017-07-05 17:33:02.233318718,2017-07-08 06:44:50.252804595,2017-07-16 11:05:24.922187344,2017-07-18 10:16:00,-1.965683770979815,105.66
order_024246,cust_018686,delivered,2018-04-13 18:44:00,2018-04-13,2018-04-13 23:33:46.592674845,2018-04-15 18:47:47.259901515,2018-04-24 18:35:22.000000000,2018-04-23 18:44:00,0.9940046296296297,117.59
order_010469,cust_017807,delivered,2018-08-07 01:28:00,2018-08-07,2018-08-07 05:22:15.916354329,2018-08-07 22:10:24.000000000,2018-08-13 06:30:09.186089823,2018-08-15 01:28:00,-1.7901714572937153,369.97
order_013420,cust_016415,delivered,2016-12-22 14:34:00,2016-12-22,2016-12-22 19:48:26.000000000,2016-12-25 23:59:31.000000000,2016-12-30 18:15:45.252694137,2017-01-02 14:34:00,-2.846004019743785,18.32
order_006000,cust_001748,delivered,2018-07-27 19:30:00,2018-07-27,2018-07-28 06:02:21.000000000,2018-07-29 17:38:16.470147424,2018-08-03 10:24:40.030798240,2018-08-06 19:30:00,-3.3787033472425927,334.62
order_017704,cust_009254,delivered,2017-04-12 22:11:00,2017-04-12,2017-04-13 00:54:37.994167200,2017-04-14 07:19:41.479504802,2017-04-24 20:22:44.431956409,2017-04-23 22:11:00,0.9248198143102893,153.79
order_020680,cust_006462,delivered,2017-05-22 15:47:00,2017-05-22,2017-05-22 20:53:18.000000000,2017-05-23 20:06:49.811251633,2017-06-02 03:51:50.000000000,2017-05-31 15:47:00,1.5033564814814815,149.59
order_026953,cust_018104,delivered,2018-08-03 14:06:00,2018-08-03,2018-08-03 22:38:19.989532996,2018-08-05 10:29:11.000000000,2018-08-21 06:02:58.000000000,2018-08-17 14:06:00,3.6645601851851852,277.07000000000005
order_024545,cust_000673,delivered,2018-01-27 17:28:00,2018-01-27,2018-01-28 05:26:37.747079896,2018-01-30 19:05:44.000000000,2018-02-22 16:37:06.207089751,2018-02-17 17:28:00,4.964655174649896,94.57999999999998
order_025516,cust_013070,delivered,2018-06-04 12:51:00,2018-06-04,2018-06-04 19:00:47.902746747,2018-06-04 23:48:47.902746747,2018-06-24 04:49:03.756455198,2018-06-14 12:51:00,9.665321255268497,170.63
order_002157,cust_001399,delivered,2018-07-13 12:56:00,2018-07-13,2018-07-13 15:46:21.161478717,2018-07-17 19:04:36.716255509,2018-07-24 23:41:30.648791808,2018-07-25 12:56:00,-0.5517286019466666,52.75
order_018729,cust_009640,delivered,2018-05-05 10:31:00,2018-05-05,2018-05-05 10:55:21.922946251,2018-05-08 18:01:29.186943330,2018-05-28 18:28:55.550751799,2018-05-22 10:31:00,6.3318929485161926,58.5
order_011603,cust_004791,delivered,2016-10-06 20:30:00,2016-10-06,2016-10-06 23:47:52.143039571,2016-10-09 04:52:42.936611983,2016-10-24 20:45:06.061421127,2016-10-20 20:30:00,4.010486822003784,41.06
order_014592,cust_005963,delivered,2017-06-05 19:15:00,2017-06-05,2017-06-05 23:07:02.000000000,2017-06-07 09:36:59.449882417,2017-06-28 20:23:13.000000000,2017-06-24 19:15:00,4.047372685185185,55.36
order_002602,cust_009964,delivered,2018-02-07 09:04:00,2018-02-07,2018-02-07 13:58:53.948960456,2018-02-10 04:34:52.127492639,2018-02-20 10:40:19.671788522,2018-02-18 09:04:00,2.06689434940419,18.630000000000003
order_013024,cust_006008,delivered,2017-02-16 18:18:00,2017-02-16,2017-02-17 00:33:10.890302054,2017-02-21 03:32:31.432806614,2017-02-26 10:29:36.000000000,2017-02-26 18:18:00,-0.3252777777777778,94.42
order_013267,cust_005825,canceled,2018-05-24 17:58:00,2018-05-24,2018-05-24 19:46:53.042304855,,,2018-05-30 17:58:00,,12.39
order_014825,cust_005633,delivered,2017-11-21 00:11:00,2017-11-21,2017-11-21 04:04:24.000000000,2017-11-24 02:46:41.044419476,2017-11-28 00:51:53.000000000,2017-11-30 00:11:00,-1.9716087962962963,45.75
order_012259,cust_008061,delivered,2016-03-10 19:40:00,2016-03-10,2016-03-10 22:29:43.000000000,2016-03-11 10:22:17.384396491,2016-03-30 21:44:40.489248272,2016-03-25 19:40:00,5.0865797366698144,47.959999999999994
order_024689,cust_005293,delivered,2018-04-28 22:06:00,2018-04-28,2018-04-29 03:52:43.019588190,2018-04-30 08:19:00.000000000,2018-05-05 08:46:59.850275722,2018-05-05 22:06:00,-0.5548628440309954,294.47
order_027565,cust_006283,delivered,2016-08-19 08:33:00,2016-08-19,2016-08-19 11:41:21.038685730,2016-08-20 00:56:08.908396435,2016-08-27 05:02:11.638734288,2016-08-29 08:33:00,-2.1463930702050003,1131.08
order_019862,cust_007544,delivered,2018-03-02 16:14:00,2018-03-02,2018-03-02 17:04:35.891465154,2018-03-05 14:07:09.000000000,2018-03-12 02:29:13.755820827,2018-03-13 16:14:00,-1.5727574557774653,15.49
order_007092,cust_001301,delivered,2016-12-03 16:01:00,2016-12-03,2016-12-03 23:55:36.000000000,2016-12-05 18:45:33.023766909,2016-12-14 07:34:35.489034691,2016-12-11 16:01:00,2.6483274193829978,117.87
order_005477,cust_012887,delivered,2017-08-05 11:53:00,2017-08-05,2017-08-05 22:44:51.878143666,2017-08-06 07:12:20.766125799,2017-08-14 04:57:43.000000000,2017-08-17 11:53:00,-3.2883912037037035,85.54
order_014459,cust_015334,delivered,2016-09-13 09:49:00,2016-09-13,2016-09-13 18:24:24.650648087,2016-09-15 04:19:55.999132296,2016-10-03 19:15:12.000000000,2016-09-30 09:49:00,3.3931944444444446,42.15
order_005346,cust_003729,delivered,2016-12-29 21:50:00,2016-12-29,2016-12-30 00:47:23.929747974,2016-12-30 11:37:54.825247641,2017-01-05 06:18:18.000000000,2017-01-07 21:50:00,-2.647013888888889,30.98
order_015267,cust_008660,delivered,2018-04-10 11:01:00,2018-04-10,2018-04-10 13:24:19.392771498,2018-04-12 08:19:56.000000000,2018-04-22 21:16:13.213970574,2018-04-26 11:01:00,-3.5727637271924304,31.98
order_002764,cust_013005,delivered,2018-08-05 18:03:00,2018-08-05,2018-08-05 23:38:01.493166177,2018-08-10 04:05:18.919638458,2018-08-16 06:57:24.300159202,2018-08-14 18:03:00,1.5377812518426155,121.0
order_023121,cust_004333,delivered,2018-03-13 07:49:00,2018-03-13,2018-03-13 14:56:56.259803312,2018-03-14 21:22:12.000000000,2018-03-24 19:36:46.026927040,2018-03-25 07:49:00,-0.5084950587148148,284.73
order_012477,cust_015279,delivered,2016-05-13 15:16:00,2016-05-13,2016-05-13 19:05:24.882462282,2016-05-17 15:38:48.979040082,2016-05-17 22:50:48.979040082,2016-05-18 15:16:00,-0.6841553351842361,26.88
order_026542,cust_003884,delivered,2016-11-05 18:44:00,2016-11-05,2016-11-05 21:59:08.000000000,2016-11-07 12:56:10.531097303,2016-11-14 13:06:49.000000000,2016-11-16 18:44:00,-2.2341550925925926,248.1
order_021328,cust_015784,delivered,2016-08-19 10:11:00,2016-08-19,2016-08-19 17:21:19.000000000,2016-08-22 03:27:29.000000000,2016-08-25 03:03:47.266718026,2016-08-24 10:11:00,0.7033248462734492,861.89
order_025048,cust_008354,delivered,2017-11-21 07:04:00,2017-11-21,2017-11-21 14:16:47.047923968,2017-11-24 16:06:31.727412542,2017-11-29 05:13:48.626060163,2017-11-30 07:04:00,-1.0765205317110764,494.44
order_002950,cust_010798,delivered,2018-08-18 17:55:00,2018-08-18,2018-08-19 02:40:16.044690182,2018-08-20 19:42:22.061319929,2018-08-28 07:49:33.674743597,2018-08-30 17:55:00,-2.420443579356516,124.06
order_020997,cust_017103,delivered,2018-08-08 19:12:00,2018-08-08,2018-08-09 04:10:10.889416351,2018-08-09 20:42:56.395655661,2018-08-26 14:15:57.421661216,2018-08-22 19:12:00,3.7944146025603707,218.06
order_025211,cust_008868,delivered,2016-04-21 15:13:00,2016-04-21,2016-04-21 17:24:47.000000000,2016-04-26 22:42:24.604959578,2016-05-06 03:42:09.625360344,2016-05-04 15:13:00,1.5202502935225002,79.17
order_017455,cust_000933,delivered,2016-06-20 08:11:00,2016-06-20,2016-06-20 12:06:07.000000000,2016-06-21 16:24:21.000000000,2016-06-29 07:14:54.653858713,2016-06-27 08:11:00,1.9610492344758448,430.48
order_022458,cust_003647,delivered,2017-06-26 16:05:00,2017-06-26,2017-06-26 21:53:34.250003092,2017-06-27 20:09:21.887954183,2017-07-11 11:51:44.802929932,2017-07-10 16:05:00,0.8241296635408797,156.88000000000002
order_010210,cust_016383,delivered,2017-02-28 18:26:00,2017-02-28,2017-03-01 07:03:36.000000000,2017-03-02 13:33:38.000000000,2017-03-17 05:42:49.442553908,2017-03-12 18:26:00,4.470016696225787,45.15
order_014218,cust_004612,delivered,2017-02-18 11:08:00,2017-02-18,2017-02-18 22:53:47.207525317,2017-02-19 20:03:39.000000000,2017-03-09 08:33:54.000000000,2017-03-06 11:08:00,2.892986111111111,195.19
order_017585,cust_013399,delivered,2017-07-18 13:07:00,2017-07-18,2017-07-19 02:30:59.327233184,2017-07-21 22:58:22.489418552,2017-07-30 21:24:46.326662508,2017-08-02 13:07:00,-2.6543249228876387,73.89
order_006557,cust_005468,delivered,2016-04-03 10:28:00,2016-04-03,2016-04-03 16:10:03.000000000,2016-04-04 18:57:23.740397769,2016-04-15 00:43:58.363209784,2016-04-14 10:28:00,0.5944255001132408,72.67
order_021036,cust_012214,delivered,2017-03-02 10:41:00,2017-03-02,2017-03-02 15:01:52.158339625,2017-03-05 14:32:27.259910051,2017-03-14 00:29:53.500302658,2017-03-14 10:41:00,-0.4243807835340509,40.88
order_029920,cust_012677,delivered,2016-01-04 09:12:00,2016-01-04,2016-01-04 11:09:05.032841202,2016-01-07 18:08:04.239519424,2016-01-19 21:03:12.560028063,2016-01-08 09:12:00,11.493895370695174,136.93
order_026285,cust_000352,delivered,2018-02-28 22:25:00,2018-02-28,2018-03-01 00:53:47.830200790,2018-03-01 05:41:47.830200790,2018-03-10 13:41:39.366741129,2018-03-11 22:25:00,-1.3634332553110071,22.63
order_005598,cust_011144,delivered,2016-09-19 12:17:00,2016-09-19,2016-09-19 14:11:05.813744223,2016-09-22 13:47:10.000000000,2016-10-02 22:19:04.540346489,2016-10-02 12:17:00,0.41810810586214114,182.94
order_008374,cust_009635,delivered,2016-08-07 19:31:00,2016-08-07,2016-08-07 21:57:53.077557415,2016-08-12 05:35:14.552707383,2016-08-28 08:15:35.416901308,2016-08-18 19:31:00,9.530965473394769,114.27000000000001
order_023035,cust_001446,delivered,2016-12-05 08:49:00,2016-12-05,2016-12-05 13:07:50.000000000,2016-12-07 15:33:56.000000000,2016-12-24 20:45:29.505906999,2016-12-19 08:49:00,5.497563725775452,117.8
order_027761,cust_010327,delivered,2016-12-06 20:53:00,2016-12-06,2016-12-07 00:35:52.084859130,2016-12-10 05:48:57.000000000,2016-12-20 00:35:31.000000000,2016-12-18 20:53:00,1.1545254629629629,61.4
order_028459,cust_001258,delivered,2017-07-30 21:15:00,2017-07-30,2017-07-31 12:04:26.514442239,2017-08-04 14:45:42.000000000,2017-08-04 21:57:42.000000000,2017-08-06 21:15:00,-1.9703472222222222,53.38
order_021071,cust_016213,delivered,2016-09-13 15:01:00,2016-09-13,2016-09-13 19:20:14.459183716,2016-09-15 13:03:03.592749300,2016-09-24 13:04:36.354149186,2016-09-24 15:01:00,-0.0808292343844213,103.88999999999999
order_023881,cust_013914,canceled,2018-02-17 19:20:00,2018-02-17,2018-02-18 02:16:15.490854124,,,2018-03-01 19:20:00,,64.49
order_008281,cust_017986,delivered,2016-10-24 17:40:00,2016-10-24,2016-10-25 02:55:07.764158404,2016-10-28 05:51:16.589233371,2016-11-08 08:35:23.499567182,2016-11-09 17:40:00,-1.378200236490949,600.3
order_015189,cust_008580,delivered,2016-06-06 08:06:00,2016-06-06,2016-06-06 15:12:13.000000000,2016-06-07 08:15:44.883411924,2016-06-16 14:31:25.473298011,2016-06-15 08:06:00,1.2676559409492014,107.2
order_007665,cust_010793,delivered,2018-06-16 18:50:00,2018-06-16,2018-06-16 22:34:42.000000000,2018-06-17 22:18:28.444700135,2018-06-24 07:38:35.854688991,2018-06-27 18:50:00,-3.466251681840382,166.9
order_001804,cust_013151,processing,2018-08-16 07:50:00,2018-08-16,2018-08-16 17:30:22.000000000,,,2018-09-06 07:50:00,,34.36
