customer_unique_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_score,segment,customer_state
cust_000342,2018-07-06,3,344.28,56,4,4,4,12,Champions,PA
cust_000343,2016-11-24,1,114.08,645,1,1,3,5,Hibernating / Lost,MG
cust_000344,2018-01-11,11,4138.23,232,3,4,4,11,Loyal Customers,SP
cust_000345,2016-02-02,1,142.88,941,1,1,3,5,Hibernating / Lost,SP
cust_000346,2017-12-02,3,592.67,272,3,4,4,11,Loyal Customers,SP
cust_000347,2016-01-14,1,43.96,960,1,1,1,3,Hibernating / Lost,MG
cust_000348,2016-12-30,1,32.19,609,2,1,1,4,Hibernating / Lost,MA
cust_000349,2017-11-05,1,164.04,299,3,1,3,7,Potential Loyalists,SP
cust_000350,2017-11-22,1,39.7,282,3,1,1,5,Potential Loyalists,SP
cust_000351,2016-09-14,1,20.58,716,1,1,1,3,Hibernating / Lost,RS
cust_000352,2018-02-28,1,22.63,184,3,1,1,5,Potential Loyalists,MG
cust_000353,2016-04-12,1,41.75,871,1,1,1,3,Hibernating / Lost,MG
cust_000354,2017-10-20,2,570.99,315,3,3,4,10,Loyal Customers,RJ
cust_000355,2018-04-28,1,169.84,125,4,1,3,8,Potential Loyalists,SP
cust_000356,2016-11-18,1,68.61,651,1,1,2,4,Hibernating / Lost,RJ
cust_000357,2016-07-02,1,77.08,790,1,1,2,4,Hibernating / Lost,SP
cust_000358,2017-06-18,1,53.58,439,2,1,2,5,Hibernating / Lost,RS
cust_000359,2018-05-20,2,97.99,103,4,3,3,10,Loyal Customers,SP
cust_000360,2017-03-09,1,71.57,540,2,1,2,5,Hibernating / Lost,RJ
cust_000361,2017-12-28,6,1684.61,246,3,4,4,11,Loyal Customers,MS
cust_000362,2016-09-19,1,137.26,711,1,1,3,5,Hibernating / Lost,RJ
cust_000363,2016-11-03,1,101.67,666,1,1,3,5,Hibernating / Lost,SP
cust_000364,2018-05-21,1,88.49,102,4,1,2,7,Potential Loyalists,ES
cust_000365,2017-02-06,1,21.74,571,2,1,1,4,Hibernating / Lost,SP
cust_000366,2017-11-22,5,1152.15,282,3,4,4,11,Loyal Customers,Unknown
cust_000367,2018-05-09,1,66.54,114,4,1,2,7,Potential Loyalists,SP
cust_000368,2017-02-15,1,22.27,562,2,1,1,4,Hibernating / Lost,DF
cust_000369,2016-11-08,1,25.06,661,1,1,1,3,Hibernating / Lost,Unknown
cust_000370,2016-09-06,3,327.85,724,1,4,4,9,At Risk (was frequent),SP
cust_000371,2018-06-08,5,1173.74,84,4,4,4,12,Champions,Unknown
cust_000372,2016-10-22,2,304.51,678,1,3,4,8,At Risk (was frequent),MG
cust_000373,2018-03-03,1,20.34,181,3,1,1,5,Potential Loyalists,SP
cust_000374,2016-08-28,1,48.21,733,1,1,2,4,Hibernating / Lost,SP
cust_000375,2018-05-27,1,134.07,96,4,1,3,8,Potential Loyalists,SP
cust_000376,2018-08-24,1,180.01,7,4,1,3,8,Potential Loyalists,SP
cust_000377,2016-10-14,1,140.97,686,1,1,3,5,Hibernating / Lost,RJ
cust_000378,2018-05-05,1,162.3,118,4,1,3,8,Potential Loyalists,RJ
cust_000379,2018-05-10,2,296.33,113,4,3,4,11,Loyal Customers,PA
cust_000380,2016-11-06,1,75.64,663,1,1,2,4,Hibernating / Lost,PR
cust_000381,2018-03-07,1,111.27,177,3,1,3,7,Potential Loyalists,PA
cust_000382,2017-06-11,1,83.79,446,2,1,2,5,Hibernating / Lost,RJ
cust_000383,2017-05-15,1,56.45,473,2,1,2,5,Hibernating / Lost,RJ
cust_000384,2018-05-23,2,328.18,100,4,3,4,11,Loyal Customers,MG
cust_000385,2017-12-09,1,32.92,265,3,1,1,5,Potential Loyalists,SP
cust_000386,2018-06-24,1,61.9,68,4,1,2,7,Potential Loyalists,SP
cust_000387,2018-06-10,1,74.26,82,4,1,2,7,Potential Loyalists,BA
cust_000388,2018-05-03,2,134.83,120,4,3,3,10,Loyal Customers,RS
cust_000389,2016-05-27,1,18.92,826,1,1,1,3,Hibernating / Lost,SP
cust_000390,2016-11-08,1,237.64,661,1,1,4,6,Hibernating / Lost,RJ
cust_000391,2016-11-04,1,38.43,665,1,1,1,3,Hibernating / Lost,SP
cust_000392,2018-06-19,2,264.67,73,4,3,4,11,Loyal Customers,MG
cust_000393,2017-11-09,1,139.61,295,3,1,3,7,Potential Loyalists,SP
cust_000394,2018-03-19,8,4768.51,165,3,4,4,11,Loyal Customers,GO
cust_000395,2017-10-15,1,37.32,320,3,1,1,5,Potential Loyalists,RJ
cust_000396,2017-11-07,1,61.03,297,3,1,2,6,Potential Loyalists,SP
cust_000397,2018-02-08,1,266.86,204,3,1,4,8,Potential Loyalists,PR
cust_000398,2016-12-23,1,36.82,616,2,1,1,4,Hibernating / Lost,CE
cust_000399,2018-04-08,1,70.49,145,4,1,2,7,Potential Loyalists,BA
cust_000400,2016-06-05,1,28.81,817,1,1,1,3,Hibernating / Lost,RJ
cust_000401,2016-03-20,1,21.42,894,1,1,1,3,Hibernating / Lost,SP
cust_000402,2018-07-31,1,76.94,31,4,1,2,7,Potential Loyalists,MG
cust_000403,2017-12-25,1,25.76,249,3,1,1,5,Potential Loyalists,BA
cust_000404,2016-05-26,1,20.86,827,1,1,1,3,Hibernating / Lost,RN
cust_000405,2017-09-16,1,181.98,349,2,1,3,6,Hibernating / Lost,RJ
cust_000406,2017-11-14,1,48.91,290,3,1,2,6,Potential Loyalists,Unknown
cust_000407,2017-05-10,1,22.0,478,2,1,1,4,Hibernating / Lost,SP
cust_000408,2017-11-21,2,228.72,283,3,3,4,10,Loyal Customers,SP
cust_000409,2018-08-07,2,377.22,24,4,3,4,11,Loyal Customers,SP
cust_000410,2018-02-01,1,14.74,211,3,1,1,5,Potential Loyalists,Unknown
cust_000411,2017-09-22,1,54.61,343,2,1,2,5,Hibernating / Lost,RJ
cust_000412,2018-02-27,1,55.42,185,3,1,2,6,Potential Loyalists,SP
cust_000413,2018-01-05,2,258.15,238,3,3,4,10,Loyal Customers,RS
cust_000414,2018-01-25,1,31.37,218,3,1,1,5,Potential Loyalists,MG
cust_000415,2017-01-24,1,251.07,584,2,1,4,7,Hibernating / Lost,SP
cust_000416,2017-01-15,1,50.47,593,2,1,2,5,Hibernating / Lost,RS
cust_000417,2018-02-13,1,14.8,199,3,1,1,5,Potential Loyalists,Unknown
cust_000418,2017-11-10,1,75.58,294,3,1,2,6,Potential Loyalists,SP
cust_000419,2016-07-20,1,45.8,772,1,1,2,4,Hibernating / Lost,MA
cust_000420,2016-12-26,3,525.23,613,2,4,4,10,At Risk (was frequent),SP
cust_000421,2018-07-02,3,253.61,60,4,4,4,12,Champions,SP
cust_000422,2016-09-19,2,877.98,711,1,3,4,8,At Risk (was frequent),MG
cust_000423,2017-08-02,1,16.51,394,2,1,1,4,Hibernating / Lost,SP
cust_000424,2016-04-06,1,18.82,877,1,1,1,3,Hibernating / Lost,SP
cust_000425,2017-08-24,2,354.71,372,2,3,4,9,At Risk (was frequent),PR
cust_000426,2018-01-24,1,61.58,219,3,1,2,6,Potential Loyalists,MG
cust_000427,2017-04-28,1,29.92,490,2,1,1,4,Hibernating / Lost,RJ
cust_000428,2018-05-12,2,158.73,111,4,3,3,10,Loyal Customers,PE
cust_000429,2017-11-17,1,62.93,287,3,1,2,6,Potential Loyalists,SP
cust_000430,2017-03-20,2,337.52,529,2,3,4,9,At Risk (was frequent),RJ
cust_000431,2017-12-25,1,45.58,249,3,1,2,6,Potential Loyalists,SP
cust_000432,2018-06-02,2,87.35,90,4,3,2,9,Loyal Customers,SP
cust_000433,2016-02-08,1,30.45,935,1,1,1,3,Hibernating / Lost,RN
cust_000434,2016-06-22,1,18.63,800,1,1,1,3,Hibernating / Lost,PR
cust_000435,2018-02-23,2,161.15,189,3,3,3,9,Loyal Customers,SP
cust_000436,2018-03-14,1,226.28,170,3,1,4,8,Potential Loyalists,SP
cust_000437,2018-06-24,1,23.17,68,4,1,1,6,Potential Loyalists,SP
cust_000438,2018-05-25,1,41.07,98,4,1,1,6,Potential Loyalists,RS
cust_000439,2018-02-09,4,667.65,203,3,4,4,11,Loyal Customers,SP
cust_000440,2018-08-23,3,516.27,8,4,4,4,12,Champions,PA
cust_000441,2016-06-13,1,37.95,809,1,1,1,3,Hibernating / Lost,SP
cust_000442,2017-06-13,1,44.08,444,2,1,1,4,Hibernating / Lost,SP
cust_000443,2016-04-04,1,0.0,879,1,1,1,3,Hibernating / Lost,PA
cust_000444,2017-11-07,3,416.21,297,3,4,4,11,Loyal Customers,PE
cust_000445,2016-01-04,1,62.59,970,1,1,2,4,Hibernating / Lost,SP
cust_000446,2018-02-11,3,459.72,201,3,4,4,11,Loyal Customers,RJ
cust_000447,2016-03-24,1,37.46,890,1,1,1,3,Hibernating / Lost,GO
cust_000448,2017-08-29,1,32.06,367,2,1,1,4,Hibernating / Lost,RS
cust_000449,2017-10-26,3,343.44,309,3,4,4,11,Loyal Customers,MG
cust_000450,2016-03-28,1,105.87,886,1,1,3,5,Hibernating / Lost,MG
cust_000451,2018-04-12,1,20.75,141,4,1,1,6,Potential Loyalists,PA
cust_000452,2017-06-21,1,43.02,436,2,1,1,4,Hibernating / Lost,RJ
cust_000453,2018-04-28,2,469.94,125,4,3,4,11,Loyal Customers,SP
cust_000454,2017-08-21,1,48.95,375,2,1,2,5,Hibernating / Lost,RJ
cust_000455,2016-05-31,1,12.23,822,1,1,1,3,Hibernating / Lost,PR
cust_000456,2017-05-20,1,162.73,468,2,1,3,6,Hibernating / Lost,RJ
cust_000457,2018-04-08,1,21.41,145,4,1,1,6,Potential Loyalists,SP
cust_000458,2016-11-29,3,678.2,640,1,4,4,9,At Risk (was frequent),RS
cust_000459,2017-09-07,2,322.85,358,2,3,4,9,At Risk (was frequent),RJ
cust_000460,2017-11-28,3,260.19,276,3,4,4,11,Loyal Customers,MS
cust_000461,2017-11-23,2,400.91,281,3,3,4,10,Loyal Customers,SP
cust_000462,2017-12-20,2,184.03,254,3,3,3,9,Loyal Customers,RS
cust_000463,2017-09-04,1,48.92,361,2,1,2,5,Hibernating / Lost,MG
cust_000464,2017-10-08,1,44.71,327,3,1,1,5,Potential Loyalists,SP
cust_000465,2018-02-01,1,47.83,211,3,1,2,6,Potential Loyalists,RJ
cust_000466,2018-06-21,5,584.24,71,4,4,4,12,Champions,SP
cust_000467,2018-08-13,1,46.1,18,4,1,2,7,Potential Loyalists,SC
cust_000468,2016-04-14,1,58.5,869,1,1,2,4,Hibernating / Lost,PR
cust_000469,2017-07-02,1,18.73,425,2,1,1,4,Hibernating / Lost,SP
cust_000470,2018-08-26,1,27.14,5,4,1,1,6,Potential Loyalists,RJ
cust_000471,2016-04-30,1,240.98,853,1,1,4,6,Hibernating / Lost,MS
cust_000472,2017-04-05,1,31.49,513,2,1,1,4,Hibernating / Lost,SP
cust_000473,2016-12-14,2,629.77,625,1,3,4,8,At Risk (was frequent),CE
cust_000474,2016-07-14,1,30.01,778,1,1,1,3,Hibernating / Lost,SP
cust_000475,2016-11-15,2,74.7,654,1,3,2,6,At Risk (was frequent),SP
cust_000476,2017-12-23,1,27.55,251,3,1,1,5,Potential Loyalists,RJ
cust_000477,2017-09-24,1,18.63,341,2,1,1,4,Hibernating / Lost,SP
cust_000479,2018-02-25,4,752.19,187,3,4,4,11,Loyal Customers,RS
cust_000480,2018-01-04,3,169.14,239,3,4,3,10,Loyal Customers,RS
cust_000481,2018-03-10,1,335.43,174,3,1,4,8,Potential Loyalists,RS
cust_000482,2017-06-28,2,141.31,429,2,3,3,8,At Risk (was frequent),RS
cust_000483,2017-12-18,1,74.68,256,3,1,2,6,Potential Loyalists,PR
cust_000484,2016-02-07,1,30.35,936,1,1,1,3,Hibernating / Lost,RS
cust_000485,2017-12-31,1,155.49,243,3,1,3,7,Potential Loyalists,BA
cust_000486,2018-04-26,1,38.32,127,4,1,1,6,Potential Loyalists,MG
cust_000487,2017-06-25,4,1230.99,432,2,4,4,10,At Risk (was frequent),SP
cust_000488,2016-07-24,1,34.76,768,1,1,1,3,Hibernating / Lost,RJ
cust_000489,2018-08-10,1,85.32,21,4,1,2,7,Potential Loyalists,RJ
cust_000490,2018-03-29,1,80.36,155,4,1,2,7,Potential Loyalists,SP
cust_000491,2016-11-10,1,216.19,659,1,1,3,5,Hibernating / Lost,SP
cust_000492,2018-04-24,2,108.59,129,4,3,3,10,Loyal Customers,SP
cust_000493,2018-05-30,2,65.04,93,4,3,2,9,Loyal Customers,SP
cust_000494,2016-09-01,1,140.33,729,1,1,3,5,Hibernating / Lost,BA
cust_000495,2018-02-08,1,91.36,204,3,1,2,6,Potential Loyalists,PR
cust_000496,2016-01-02,1,49.31,972,1,1,2,4,Hibernating / Lost,SP
cust_000497,2017-07-18,1,85.02,409,2,1,2,5,Hibernating / Lost,ES
cust_000498,2018-05-26,1,42.01,97,4,1,1,6,Potential Loyalists,MT
cust_000499,2017-11-04,1,50.58,300,3,1,2,6,Potential Loyalists,DF
cust_000500,2016-04-09,1,63.91,874,1,1,2,4,Hibernating / Lost,SP
cust_000501,2017-12-03,1,24.65,271,3,1,1,5,Potential Loyalists,SP
cust_000502,2016-02-09,1,77.54,934,1,1,2,4,Hibernating / Lost,RJ
cust_000503,2017-10-20,1,53.59,315,3,1,2,6,Potential Loyalists,Unknown
cust_000504,2017-01-24,5,1152.99,584,2,4,4,10,At Risk (was frequent),MG
cust_000505,2016-08-11,1,62.49,750,1,1,2,4,Hibernating / Lost,RS
cust_000506,2018-03-05,2,261.93,179,3,3,4,10,Loyal Customers,PR
cust_000507,2018-01-22,2,102.27,221,3,3,3,9,Loyal Customers,MT
cust_000508,2016-08-09,1,225.04,752,1,1,3,5,Hibernating / Lost,RJ
cust_000509,2017-11-16,1,475.79,288,3,1,4,8,Potential Loyalists,CE
cust_000510,2017-05-20,2,138.65,468,2,3,3,8,At Risk (was frequent),BA
cust_000511,2016-08-25,1,42.42,736,1,1,1,3,Hibernating / Lost,SP
cust_000512,2018-07-18,1,53.26,44,4,1,2,7,Potential Loyalists,BA
cust_000513,2017-11-01,1,131.37,303,3,1,3,7,Potential Loyalists,SP
cust_000514,2018-06-30,2,45.31,62,4,3,2,9,Loyal Customers,SP
cust_000515,2018-07-09,1,19.52,53,4,1,1,6,Potential Loyalists,AL
cust_000516,2017-04-08,1,29.62,510,2,1,1,4,Hibernating / Lost,RJ
cust_000517,2017-04-06,1,49.26,512,2,1,2,5,Hibernating / Lost,RJ
cust_000518,2018-02-19,1,72.01,193,3,1,2,6,Potential Loyalists,MT
cust_000519,2018-01-30,1,42.29,213,3,1,1,5,Potential Loyalists,SP
cust_000520,2016-05-14,1,105.96,839,1,1,3,5,Hibernating / Lost,SP
cust_000521,2018-05-22,1,210.91,101,4,1,3,8,Potential Loyalists,SP
cust_000522,2018-08-21,1,168.32,10,4,1,3,8,Potential Loyalists,RJ
cust_000523,2016-07-15,1,45.8,777,1,1,2,4,Hibernating / Lost,SP
cust_000524,2018-04-06,3,455.61,147,4,4,4,12,Champions,Unknown
cust_000525,2017-08-08,1,66.39,388,2,1,2,5,Hibernating / Lost,BA
cust_000526,2018-04-30,1,25.02,123,4,1,1,6,Potential Loyalists,SP
cust_000527,2017-12-30,1,54.31,244,3,1,2,6,Potential Loyalists,MG
cust_000528,2018-05-05,3,213.64,118,4,4,3,11,Champions,SP
cust_000529,2018-08-15,1,97.1,16,4,1,3,8,Potential Loyalists,RJ
cust_000530,2017-05-09,1,168.09,479,2,1,3,6,Hibernating / Lost,MG
cust_000531,2018-06-30,9,2838.31,62,4,4,4,12,Champions,RJ
cust_000532,2017-09-11,2,360.67,354,2,3,4,9,At Risk (was frequent),SP
cust_000533,2017-02-18,2,137.48,559,2,3,3,8,At Risk (was frequent),SP
cust_000534,2018-01-05,1,194.46,238,3,1,3,7,Potential Loyalists,SP
cust_000535,2017-06-10,1,32.23,447,2,1,1,4,Hibernating / Lost,SP
cust_000536,2017-07-08,1,145.01,419,2,1,3,6,Hibernating / Lost,RJ
cust_000537,2016-11-09,1,114.04,660,1,1,3,5,Hibernating / Lost,SP
cust_000538,2017-12-22,2,248.09,252,3,3,4,10,Loyal Customers,SP
cust_000539,2017-12-24,1,21.56,250,3,1,1,5,Potential Loyalists,SP
cust_000540,2018-04-18,2,119.27,135,4,3,3,10,Loyal Customers,SC
cust_000542,2018-07-21,1,64.75,41,4,1,2,7,Potential Loyalists,RJ
cust_000543,2018-07-13,2,667.75,49,4,3,4,11,Loyal Customers,MG
cust_000544,2016-08-22,1,88.06,739,1,1,2,4,Hibernating / Lost,SP
cust_000545,2017-12-23,1,563.14,251,3,1,4,8,Potential Loyalists,SP
cust_000546,2017-11-03,1,216.63,301,3,1,3,7,Potential Loyalists,SP
cust_000547,2018-07-26,1,67.91,36,4,1,2,7,Potential Loyalists,RJ
cust_000548,2018-05-29,5,444.13,94,4,4,4,12,Champions,SP
cust_000549,2018-03-15,1,74.6,169,3,1,2,6,Potential Loyalists,SP
cust_000550,2016-09-10,1,20.12,720,1,1,1,3,Hibernating / Lost,CE
cust_000551,2017-11-03,1,15.28,301,3,1,1,5,Potential Loyalists,PR
cust_000552,2017-12-29,1,39.46,245,3,1,1,5,Potential Loyalists,SP
cust_000553,2016-10-23,1,67.68,677,1,1,2,4,Hibernating / Lost,CE
cust_000554,2017-09-02,2,445.55,363,2,3,4,9,At Risk (was frequent),SP
cust_000555,2017-09-03,1,23.86,362,2,1,1,4,Hibernating / Lost,SP
cust_000556,2018-05-25,2,137.06,98,4,3,3,10,Loyal Customers,SP
cust_000557,2016-09-04,1,32.68,726,1,1,1,3,Hibernating / Lost,PA
cust_000558,2017-08-08,1,76.85,388,2,1,2,5,Hibernating / Lost,SP
cust_000559,2016-05-18,1,44.16,835,1,1,1,3,Hibernating / Lost,SC
cust_000560,2016-11-02,1,27.84,667,1,1,1,3,Hibernating / Lost,MG
cust_000561,2017-05-27,1,58.98,461,2,1,2,5,Hibernating / Lost,RJ
cust_000562,2018-03-16,3,596.28,168,3,4,4,11,Loyal Customers,SP
cust_000563,2016-12-09,1,45.22,630,1,1,2,4,Hibernating / Lost,SP
cust_000564,2018-06-18,1,64.8,74,4,1,2,7,Potential Loyalists,RS
cust_000565,2017-12-11,2,47.14,263,3,3,2,8,Loyal Customers,SP
cust_000566,2018-01-02,1,77.81,241,3,1,2,6,Potential Loyalists,RJ
cust_000567,2018-08-28,2,203.88,3,4,3,3,10,Loyal Customers,SP
cust_000568,2017-03-18,1,32.07,531,2,1,1,4,Hibernating / Lost,SC
cust_000569,2016-09-20,1,29.76,710,1,1,1,3,Hibernating / Lost,Unknown
cust_000571,2018-03-06,1,28.67,178,3,1,1,5,Potential Loyalists,RJ
cust_000572,2018-05-19,2,432.72,104,4,3,4,11,Loyal Customers,SP
cust_000573,2018-08-02,7,1609.44,29,4,4,4,12,Champions,SP
cust_000574,2017-06-08,1,55.84,449,2,1,2,5,Hibernating / Lost,Unknown
cust_000575,2017-08-10,1,422.09,386,2,1,4,7,Hibernating / Lost,RS
cust_000576,2017-11-24,2,300.4,280,3,3,4,10,Loyal Customers,SP
cust_000577,2017-06-11,1,47.74,446,2,1,2,5,Hibernating / Lost,SP
cust_000578,2017-04-08,2,59.98,510,2,3,2,7,At Risk (was frequent),SP
cust_000579,2016-07-25,1,174.97,767,1,1,3,5,Hibernating / Lost,SP
cust_000580,2016-09-07,1,68.13,723,1,1,2,4,Hibernating / Lost,MG
cust_000581,2018-05-08,1,16.34,115,4,1,1,6,Potential Loyalists,RS
cust_000582,2017-04-21,2,388.73,497,2,3,4,9,At Risk (was frequent),SP
cust_000583,2016-07-21,1,39.55,771,1,1,1,3,Hibernating / Lost,SP
cust_000584,2018-05-08,2,247.33,115,4,3,4,11,Loyal Customers,MG
cust_000585,2018-07-05,1,146.81,57,4,1,3,8,Potential Loyalists,MG
cust_000586,2018-03-21,1,101.05,163,3,1,3,7,Potential Loyalists,DF
cust_000587,2017-12-29,2,101.14,245,3,3,3,9,Loyal Customers,BA
cust_000588,2016-08-04,1,24.5,757,1,1,1,3,Hibernating / Lost,BA
cust_000589,2017-12-19,1,244.04,255,3,1,4,8,Potential Loyalists,DF
cust_000590,2018-07-09,5,558.58,53,4,4,4,12,Champions,GO
cust_000591,2018-07-06,1,35.39,56,4,1,1,6,Potential Loyalists,MG
cust_000592,2017-10-08,2,34.81,327,3,3,1,7,Loyal Customers,MG
cust_000593,2016-10-26,2,271.14,674,1,3,4,8,At Risk (was frequent),PR
cust_000594,2017-06-12,1,70.63,445,2,1,2,5,Hibernating / Lost,SP
cust_000595,2018-07-31,2,300.99,31,4,3,4,11,Loyal Customers,SP
cust_000596,2017-09-01,1,112.41,364,2,1,3,6,Hibernating / Lost,CE
cust_000597,2017-11-11,1,74.72,293,3,1,2,6,Potential Loyalists,RJ
cust_000598,2018-02-22,7,1635.1,190,3,4,4,11,Loyal Customers,SP
cust_000599,2016-03-06,1,172.31,908,1,1,3,5,Hibernating / Lost,Unknown
cust_000600,2016-04-11,1,27.45,872,1,1,1,3,Hibernating / Lost,SP
cust_000601,2018-06-10,6,889.4,82,4,4,4,12,Champions,SP
cust_000602,2018-06-29,1,210.56,63,4,1,3,8,Potential Loyalists,RJ
cust_000603,2018-06-10,1,362.48,82,4,1,4,9,Potential Loyalists,RJ
cust_000604,2018-06-01,2,330.27,91,4,3,4,11,Loyal Customers,RJ
cust_000606,2016-07-06,1,203.4,786,1,1,3,5,Hibernating / Lost,RJ
cust_000607,2017-12-21,1,108.05,253,3,1,3,7,Potential Loyalists,SP
cust_000608,2018-04-03,2,104.97,150,4,3,3,10,Loyal Customers,SP
cust_000609,2017-11-30,2,239.64,274,3,3,4,10,Loyal Customers,MG
cust_000610,2017-06-08,1,139.64,449,2,1,3,6,Hibernating / Lost,SP
cust_000611,2018-01-11,1,25.6,232,3,1,1,5,Potential Loyalists,CE
cust_000612,2018-02-01,2,102.5,211,3,3,3,9,Loyal Customers,MG
cust_000613,2018-01-28,1,15.91,215,3,1,1,5,Potential Loyalists,SP
cust_000614,2016-01-09,1,120.11,965,1,1,3,5,Hibernating / Lost,SP
cust_000615,2017-11-01,1,21.31,303,3,1,1,5,Potential Loyalists,SP
cust_000616,2017-03-22,1,181.19,527,2,1,3,6,Hibernating / Lost,SP
cust_000617,2016-12-06,1,90.54,633,1,1,2,4,Hibernating / Lost,CE
cust_000618,2018-07-06,1,168.41,56,4,1,3,8,Potential Loyalists,RS
cust_000619,2016-08-23,1,31.15,738,1,1,1,3,Hibernating / Lost,SC
cust_000620,2016-05-10,1,25.57,843,1,1,1,3,Hibernating / Lost,MG
cust_000621,2016-08-04,1,108.44,757,1,1,3,5,Hibernating / Lost,CE
cust_000622,2017-09-23,1,133.19,342,2,1,3,6,Hibernating / Lost,PE
cust_000623,2017-09-06,3,88.53,359,2,4,2,8,At Risk (was frequent),SP
cust_000624,2018-02-23,1,172.58,189,3,1,3,7,Potential Loyalists,SP
cust_000626,2018-06-03,2,147.34,89,4,3,3,10,Loyal Customers,SP
cust_000627,2018-01-30,4,1133.01,213,3,4,4,11,Loyal Customers,RJ
cust_000628,2017-12-10,3,274.98,264,3,4,4,11,Loyal Customers,SP
cust_000629,2016-05-16,1,38.47,837,1,1,1,3,Hibernating / Lost,SC
cust_000630,2018-07-13,10,2031.87,49,4,4,4,12,Champions,SP
cust_000631,2017-07-30,3,759.29,397,2,4,4,10,At Risk (was frequent),SC
cust_000632,2016-11-11,1,148.23,658,1,1,3,5,Hibernating / Lost,SP
cust_000633,2016-10-11,1,14.89,689,1,1,1,3,Hibernating / Lost,SP
cust_000634,2016-05-28,1,184.31,825,1,1,3,5,Hibernating / Lost,DF
cust_000635,2016-08-19,2,232.63,742,1,3,4,8,At Risk (was frequent),RJ
cust_000636,2017-01-16,1,16.95,592,2,1,1,4,Hibernating / Lost,PR
cust_000637,2018-08-02,2,119.53,29,4,3,3,10,Loyal Customers,GO
cust_000638,2018-08-10,4,687.96,21,4,4,4,12,Champions,SP
cust_000639,2016-04-09,1,31.32,874,1,1,1,3,Hibernating / Lost,SP
cust_000640,2017-08-10,5,1722.99,386,2,4,4,10,At Risk (was frequent),SP
cust_000641,2016-03-04,1,131.76,910,1,1,3,5,Hibernating / Lost,SP
cust_000642,2017-04-02,1,28.64,516,2,1,1,4,Hibernating / Lost,ES
cust_000643,2017-06-04,1,44.97,453,2,1,2,5,Hibernating / Lost,Unknown
cust_000644,2016-05-08,1,116.81,845,1,1,3,5,Hibernating / Lost,SP
cust_000645,2016-03-17,1,69.99,897,1,1,2,4,Hibernating / Lost,RS
cust_000646,2016-09-03,1,114.31,727,1,1,3,5,Hibernating / Lost,PA
cust_000647,2016-02-03,1,69.54,940,1,1,2,4,Hibernating / Lost,SP
cust_000648,2017-11-07,2,89.41,297,3,3,2,8,Loyal Customers,SP
cust_000649,2017-10-28,1,97.13,307,3,1,3,7,Potential Loyalists,BA
cust_000650,2018-05-23,1,140.09,100,4,1,3,8,Potential Loyalists,PR
cust_000651,2016-11-16,3,1082.52,653,1,4,4,9,At Risk (was frequent),SP
cust_000652,2016-05-26,1,26.61,827,1,1,1,3,Hibernating / Lost,RJ
cust_000653,2018-06-06,1,30.33,86,4,1,1,6,Potential Loyalists,SP
cust_000654,2018-07-24,4,871.13,38,4,4,4,12,Champions,MG
cust_000655,2016-08-17,1,52.41,744,1,1,2,4,Hibernating / Lost,MG
cust_000656,2018-04-09,1,20.4,144,4,1,1,6,Potential Loyalists,SP
cust_000657,2017-03-01,1,143.51,548,2,1,3,6,Hibernating / Lost,SC
cust_000658,2017-04-02,1,19.91,516,2,1,1,4,Hibernating / Lost,RJ
cust_000659,2016-03-20,1,112.81,894,1,1,3,5,Hibernating / Lost,RS
cust_000660,2018-07-30,1,38.47,32,4,1,1,6,Potential Loyalists,MG
cust_000661,2017-07-05,2,263.98,422,2,3,4,9,At Risk (was frequent),RJ
cust_000662,2017-08-19,1,89.58,377,2,1,2,5,Hibernating / Lost,SP
cust_000663,2018-05-08,2,238.76,115,4,3,4,11,Loyal Customers,SP
cust_000664,2016-08-03,1,284.44,758,1,1,4,6,Hibernating / Lost,PR
cust_000665,2016-10-30,1,20.01,670,1,1,1,3,Hibernating / Lost,MG
cust_000666,2016-03-09,1,102.3,905,1,1,3,5,Hibernating / Lost,SP
cust_000667,2016-07-13,1,25.07,779,1,1,1,3,Hibernating / Lost,MS
cust_000668,2018-06-01,2,161.43,91,4,3,3,10,Loyal Customers,BA
cust_000669,2018-01-04,1,44.61,239,3,1,1,5,Potential Loyalists,SP
cust_000670,2018-08-03,1,347.86,28,4,1,4,9,Potential Loyalists,SP
cust_000671,2017-08-10,1,59.63,386,2,1,2,5,Hibernating / Lost,RJ
cust_000672,2016-10-30,1,41.23,670,1,1,1,3,Hibernating / Lost,SP
cust_000673,2018-01-27,1,94.58,216,3,1,2,6,Potential Loyalists,MS
cust_000674,2017-10-26,2,117.45,309,3,3,3,9,Loyal Customers,MG
cust_000675,2018-05-22,3,297.8,101,4,4,4,12,Champions,SP
cust_000676,2016-12-20,1,22.55,619,2,1,1,4,Hibernating / Lost,RJ
cust_000677,2017-10-25,3,357.39,310,3,4,4,11,Loyal Customers,SP
cust_000678,2018-04-02,1,82.88,151,4,1,2,7,Potential Loyalists,RJ
cust_000679,2018-02-12,3,335.52,200,3,4,4,11,Loyal Customers,SP
cust_000680,2018-08-19,2,230.6,12,4,3,4,11,Loyal Customers,BA
cust_000681,2017-12-15,3,1244.79,259,3,4,4,11,Loyal Customers,PR
cust_000682,2016-10-26,1,16.81,674,1,1,1,3,Hibernating / Lost,CE
cust_000683,2017-10-29,1,50.9,306,3,1,2,6,Potential Loyalists,SP
