order_id,payment_sequential,payment_type,payment_installments,payment_value
order_000739,1,voucher,1,12.36
order_000739,2,credit_card,2,52.07
order_000740,1,credit_card,2,21.44
order_000741,1,credit_card,3,30.96
order_000742,1,boleto,1,86.92
order_000743,1,credit_card,6,114.15
order_000744,1,credit_card,1,49.65
order_000745,1,boleto,1,198.68
order_000746,1,credit_card,2,206.11
order_000747,1,boleto,1,785.51
order_000748,1,boleto,1,133.11
order_000749,1,boleto,1,33.93
order_000750,1,boleto,1,151.22
order_000751,1,voucher,1,6.37
order_000751,2,debit_card,1,33.43
order_000752,1,credit_card,6,175.96
order_000753,1,credit_card,3,203.28
order_000754,1,credit_card,6,14.1
order_000755,1,credit_card,2,92.95
order_000756,1,credit_card,1,348.69
order_000757,1,credit_card,10,36.38
order_000758,1,credit_card,3,28.11
order_000759,1,credit_card,1,144.91
order_000760,1,boleto,1,57.3
order_000761,1,credit_card,1,28.0
order_000762,1,credit_card,1,74.68
order_000763,1,credit_card,6,155.75
order_000764,1,credit_card,3,49.37
order_000765,1,credit_card,6,201.79
order_000766,1,credit_card,12,39.73
order_000767,1,credit_card,1,545.74
order_000768,1,boleto,1,384.29
order_000769,1,boleto,1,26.62
order_000770,1,credit_card,1,216.32
order_000771,1,voucher,1,66.92
order_000771,2,credit_card,2,174.08
order_000772,1,boleto,1,53.11
order_000773,1,boleto,1,173.0
order_000774,1,credit_card,1,107.34
order_000775,1,credit_card,1,43.22
order_000776,1,credit_card,12,84.32
order_000777,1,voucher,1,48.28
order_000778,1,credit_card,10,133.79
order_000779,1,credit_card,1,31.17
order_000780,1,credit_card,6,218.31
order_000781,1,voucher,1,122.95
order_000782,1,voucher,1,7.01
order_000782,2,credit_card,6,33.11
order_000783,1,credit_card,6,25.07
order_000784,1,credit_card,3,160.62
order_000785,1,voucher,1,17.47
order_000785,2,credit_card,10,110.4
order_000786,1,credit_card,3,30.13
order_000787,1,credit_card,2,68.13
order_000788,1,voucher,1,6.39
order_000788,2,credit_card,6,18.86
order_000789,1,credit_card,2,453.37
order_000790,1,boleto,1,87.38
order_000791,1,credit_card,2,204.46
order_000792,1,credit_card,10,885.47
order_000793,1,credit_card,10,185.39
order_000794,1,credit_card,1,102.16
order_000795,1,credit_card,6,69.37
order_000796,1,credit_card,12,158.69
order_000797,1,credit_card,2,35.61
order_000798,1,credit_card,1,16.09
order_000799,1,boleto,1,69.94
order_000800,1,credit_card,1,22.65
order_000801,1,credit_card,3,91.13
order_000802,1,credit_card,1,76.94
order_000803,1,credit_card,6,23.86
order_000804,1,credit_card,1,183.5
order_000805,1,credit_card,10,186.04
order_000806,1,credit_card,1,582.93
order_000807,1,boleto,1,20.31
order_000808,1,credit_card,1,537.59
order_000809,1,voucher,1,258.92
order_000810,1,credit_card,12,608.35
order_000811,1,credit_card,10,93.15
order_000812,1,credit_card,12,172.38
order_000813,1,boleto,1,45.91
order_000814,1,credit_card,3,92.67
order_000815,1,boleto,1,28.02
order_000816,1,credit_card,1,240.39
order_000817,1,credit_card,1,31.26
order_000818,1,credit_card,1,125.18
order_000819,1,credit_card,6,143.42
order_000820,1,voucher,1,4.39
order_000820,2,boleto,1,38.79
order_000821,1,credit_card,10,93.95
order_000822,1,voucher,1,22.4
order_000823,1,credit_card,6,98.34
order_000824,1,credit_card,1,222.86
order_000825,1,credit_card,3,44.74
order_000826,1,credit_card,12,77.03
order_000827,1,credit_card,3,27.35
order_000828,1,credit_card,1,206.22
order_000829,1,credit_card,1,106.23
order_000830,1,credit_card,1,119.18
order_000831,1,credit_card,12,50.5
order_000832,1,boleto,1,84.63
order_000833,1,credit_card,6,172.7
order_000834,1,credit_card,3,223.39
order_000835,1,credit_card,12,75.36
order_000836,1,credit_card,3,54.25
order_000837,1,boleto,1,20.68
order_000838,1,credit_card,2,247.53
order_000839,1,credit_card,10,72.69
order_000840,1,credit_card,1,72.08
order_000841,1,voucher,1,60.69
order_000841,2,voucher,1,396.96
order_000842,1,credit_card,6,67.14
order_000843,1,credit_card,6,21.58
order_000844,1,credit_card,1,49.47
order_000845,1,debit_card,1,52.74
order_000846,1,credit_card,1,38.89
order_000847,1,credit_card,1,82.34
order_000848,1,voucher,1,823.03
order_000849,1,credit_card,3,91.05
order_000850,1,voucher,1,91.61
order_000850,2,boleto,1,508.55
order_000851,1,voucher,1,71.21
order_000852,1,credit_card,2,53.97
order_000853,1,credit_card,6,330.67
order_000854,1,boleto,1,577.32
order_000855,1,boleto,1,34.18
order_000856,1,credit_card,12,110.68
order_000857,1,credit_card,2,27.01
order_000858,1,credit_card,1,115.16
order_000859,1,credit_card,1,69.19
order_000860,1,credit_card,6,46.09
order_000861,1,credit_card,1,129.11
order_000862,1,credit_card,1,135.18
order_000863,1,credit_card,3,106.89
order_000864,1,boleto,1,102.08
order_000865,1,credit_card,1,102.46
order_000866,1,credit_card,1,141.49
order_000867,1,credit_card,1,197.56
order_000868,1,credit_card,6,41.1
order_000869,1,debit_card,1,49.96
order_000870,1,credit_card,2,127.81
order_000871,1,credit_card,6,415.42
order_000872,1,credit_card,6,156.01
order_000873,1,credit_card,10,47.09
order_000874,1,credit_card,2,305.63
order_000875,1,credit_card,1,46.42
order_000876,1,credit_card,3,18.64
order_000877,1,credit_card,3,81.05
order_000878,1,credit_card,1,218.24
order_000879,1,credit_card,2,39.74
order_000880,1,boleto,1,25.71
order_000881,1,credit_card,3,103.04
order_000882,1,credit_card,3,181.04
order_000883,1,credit_card,1,32.23
order_000884,1,credit_card,10,31.7
order_000885,1,credit_card,10,57.7
order_000886,1,credit_card,3,43.12
order_000887,1,boleto,1,105.88
order_000888,1,credit_card,6,29.29
order_000889,1,credit_card,1,1101.89
order_000890,1,credit_card,6,39.47
order_000891,1,credit_card,1,74.89
order_000892,1,credit_card,2,66.8
order_000893,1,debit_card,1,39.06
order_000894,1,credit_card,1,70.61
order_000895,1,credit_card,1,18.16
order_000896,1,credit_card,10,33.69
order_000897,1,credit_card,1,274.09
order_000898,1,credit_card,3,84.27
order_000899,1,credit_card,10,49.68
order_000900,1,credit_card,10,82.15
order_000901,1,boleto,1,105.03
order_000902,1,boleto,1,116.16
order_000903,1,credit_card,10,146.84
order_000904,1,credit_card,1,26.9
order_000905,1,credit_card,3,331.82
order_000906,1,credit_card,3,45.2
order_000907,1,credit_card,1,32.89
order_000908,1,credit_card,1,336.19
order_000909,1,credit_card,3,59.89
order_000910,1,credit_card,10,55.15
order_000911,1,credit_card,10,104.89
order_000912,1,credit_card,6,33.82
order_000913,1,boleto,1,22.75
order_000914,1,credit_card,3,325.87
order_000915,1,credit_card,3,134.31
order_000916,1,credit_card,2,53.07
order_000917,1,credit_card,1,63.17
order_000918,1,credit_card,1,19.19
order_000919,1,voucher,1,206.38
order_000920,1,credit_card,1,753.84
order_000921,1,voucher,1,43.53
order_000922,1,credit_card,3,44.1
order_000923,1,credit_card,3,71.12
order_000924,1,boleto,1,16.42
order_000925,1,boleto,1,37.48
order_000926,1,boleto,1,282.92
order_000927,1,credit_card,3,101.5
order_000928,1,boleto,1,114.72
order_000929,1,credit_card,10,444.31
order_000930,1,credit_card,6,32.05
order_000931,1,voucher,1,29.91
order_000931,2,credit_card,6,134.92
order_000932,1,credit_card,12,61.85
order_000933,1,debit_card,1,259.87
order_000934,1,credit_card,6,164.77
order_000935,1,credit_card,1,46.99
order_000936,1,credit_card,12,120.98
order_000937,1,credit_card,2,154.53
order_000938,1,boleto,1,177.15
order_000939,1,credit_card,1,57.34
order_000940,1,boleto,1,24.89
order_000941,1,credit_card,6,192.58
order_000942,1,credit_card,3,351.03
order_000943,1,credit_card,6,46.67
order_000944,1,voucher,1,8.54
order_000944,2,credit_card,1,33.49
order_000945,1,boleto,1,124.12
order_000946,1,boleto,1,67.46
order_000947,1,credit_card,1,172.74
order_000948,1,credit_card,2,30.6
order_000949,1,boleto,1,116.43
order_000950,1,credit_card,6,315.89
order_000951,1,boleto,1,44.58
order_000952,1,credit_card,1,75.44
order_000953,1,credit_card,3,108.87
order_000954,1,credit_card,10,109.84
order_000955,1,credit_card,2,153.01
order_000956,1,boleto,1,25.2
order_000957,1,credit_card,1,420.95
order_000958,1,voucher,1,102.58
order_000958,2,credit_card,6,412.99
order_000959,1,credit_card,12,117.94
order_000960,1,credit_card,1,91.31
order_000961,1,credit_card,2,258.54
order_000962,1,credit_card,3,35.86
order_000963,1,credit_card,1,185.08
order_000964,1,credit_card,1,132.75
order_000965,1,credit_card,10,52.02
order_000966,1,credit_card,1,30.68
order_000967,1,credit_card,10,92.79
order_000968,1,credit_card,1,88.63
order_000969,1,credit_card,12,199.72
order_000970,1,credit_card,2,33.05
order_000971,1,credit_card,3,84.28
order_000972,1,voucher,1,4.88
order_000972,2,credit_card,6,14.52
order_000973,1,credit_card,3,66.02
order_000974,1,credit_card,1,256.48
order_000975,1,boleto,1,26.51
order_000976,1,credit_card,6,89.01
order_000977,1,credit_card,1,421.41
order_000978,1,voucher,1,15.08
order_000978,2,boleto,1,43.11
order_000979,1,credit_card,1,71.35
order_000980,1,debit_card,1,266.75
order_000981,1,credit_card,10,131.55
order_000982,1,boleto,1,156.96
order_000983,1,credit_card,1,82.56
order_000984,1,boleto,1,50.77
order_000985,1,credit_card,1,210.49
order_000986,1,boleto,1,23.19
order_000987,1,credit_card,1,76.34
order_000988,1,credit_card,6,238.17
order_000989,1,credit_card,2,85.56
order_000990,1,credit_card,1,60.68
order_000991,1,credit_card,1,216.54
order_000992,1,boleto,1,80.95
order_000993,1,voucher,1,166.15
order_000994,1,voucher,1,17.73
order_000994,2,credit_card,3,143.15
order_000995,1,credit_card,1,75.66
order_000996,1,debit_card,1,18.71
order_000997,1,credit_card,2,59.19
order_000998,1,boleto,1,45.83
order_000999,1,boleto,1,35.86
order_001000,1,credit_card,2,366.96
order_001001,1,credit_card,3,51.1
order_001002,1,credit_card,2,13.09
order_001003,1,credit_card,1,169.18
order_001004,1,boleto,1,53.43
order_001005,1,credit_card,2,147.28
order_001006,1,credit_card,1,19.34
order_001007,1,boleto,1,23.29
order_001008,1,credit_card,3,17.46
order_001009,1,voucher,1,45.17
order_001010,1,boleto,1,54.15
order_001011,1,credit_card,10,36.11
order_001012,1,credit_card,3,269.44
order_001013,1,boleto,1,159.02
order_001014,1,credit_card,1,196.47
order_001015,1,boleto,1,380.79
order_001016,1,credit_card,3,247.91
order_001017,1,credit_card,1,292.27
order_001018,1,credit_card,2,213.93
order_001019,1,credit_card,1,59.01
order_001020,1,credit_card,6,94.12
order_001021,1,boleto,1,44.71
order_001022,1,boleto,1,141.78
order_001023,1,credit_card,1,46.83
order_001024,1,voucher,1,20.74
order_001025,1,credit_card,12,376.21
order_001026,1,boleto,1,138.44
order_001027,1,voucher,1,127.9
order_001028,1,credit_card,1,27.58
order_001029,1,boleto,1,136.7
order_001030,1,credit_card,3,122.29
order_001031,1,credit_card,1,210.21
order_001032,1,credit_card,3,305.15
order_001033,1,voucher,1,55.77
order_001034,1,credit_card,2,339.38
order_001035,1,credit_card,1,548.07
order_001036,1,credit_card,12,528.41
order_001037,1,voucher,1,133.87
order_001037,2,credit_card,2,312.46
order_001038,1,credit_card,1,128.34
order_001039,1,credit_card,1,32.77
order_001040,1,credit_card,3,80.78
order_001041,1,credit_card,1,363.31
order_001042,1,boleto,1,62.09
order_001043,1,voucher,1,178.13
order_001044,1,credit_card,6,33.46
order_001045,1,voucher,1,64.34
order_001046,1,voucher,1,119.02
order_001047,1,credit_card,2,36.03
order_001048,1,credit_card,6,112.9
order_001049,1,credit_card,1,120.47
order_001050,1,credit_card,3,70.43
order_001051,1,boleto,1,235.7
order_001052,1,boleto,1,200.56
order_001053,1,credit_card,10,156.79
order_001054,1,boleto,1,40.55
order_001055,1,credit_card,6,210.03
order_001056,1,credit_card,10,16.48
order_001057,1,boleto,1,205.12
order_001058,1,boleto,1,65.74
order_001059,1,credit_card,10,96.82
order_001060,1,credit_card,10,69.9
order_001061,1,credit_card,6,39.03
order_001062,1,credit_card,3,33.81
order_001063,1,credit_card,1,56.68
order_001064,1,credit_card,1,113.55
order_001065,1,credit_card,1,157.37
order_001066,1,credit_card,3,174.99
order_001067,1,credit_card,3,37.93
order_001068,1,credit_card,3,46.34
order_001069,1,boleto,1,340.48
order_001070,1,credit_card,12,37.1
order_001071,1,boleto,1,173.46
order_001072,1,credit_card,12,354.98
order_001073,1,credit_card,3,119.45
order_001074,1,credit_card,1,90.0
order_001075,1,voucher,1,112.44
order_001076,1,credit_card,10,44.82
order_001077,1,boleto,1,124.21
order_001078,1,credit_card,10,120.58
order_001079,1,credit_card,3,28.22
order_001080,1,credit_card,6,30.91
order_001081,1,credit_card,12,61.0
order_001082,1,debit_card,1,36.1
order_001083,1,credit_card,1,148.43
order_001084,1,credit_card,3,25.09
order_001085,1,credit_card,10,175.09
order_001086,1,credit_card,12,280.69
order_001087,1,boleto,1,89.11
order_001088,1,credit_card,1,311.41
order_001089,1,boleto,1,150.7
order_001090,1,credit_card,1,181.47
order_001091,1,voucher,1,16.62
order_001091,2,credit_card,2,122.98
order_001092,1,debit_card,1,46.96
order_001093,1,credit_card,12,18.75
order_001094,1,voucher,1,57.14
order_001095,1,credit_card,2,48.45
order_001096,1,credit_card,10,37.51
order_001097,1,credit_card,1,77.99
order_001098,1,boleto,1,527.03
order_001099,1,credit_card,1,640.9
order_001100,1,boleto,1,190.31
order_001101,1,credit_card,1,122.68
order_001102,1,credit_card,1,309.39
order_001103,1,credit_card,1,148.45
order_001104,1,credit_card,1,55.33
order_001105,1,credit_card,1,163.08
order_001106,1,credit_card,1,85.41
order_001107,1,boleto,1,281.75
order_001108,1,boleto,1,101.41
order_001109,1,voucher,1,166.66
order_001109,2,boleto,1,487.58
order_001110,1,credit_card,1,134.3
order_001111,1,credit_card,1,80.68
order_001112,1,boleto,1,173.29
order_001113,1,credit_card,1,231.81
order_001114,1,credit_card,2,148.79
order_001115,1,debit_card,1,22.6
order_001116,1,boleto,1,33.04
order_001117,1,boleto,1,171.95
order_001118,1,credit_card,1,72.13
order_001119,1,credit_card,3,91.46
order_001120,1,credit_card,3,60.04
order_001121,1,boleto,1,17.07
order_001122,1,boleto,1,174.14
order_001123,1,credit_card,10,63.75
order_001124,1,credit_card,6,40.16
order_001125,1,boleto,1,56.01
order_001126,1,credit_card,3,128.58
order_001127,1,voucher,1,4.72
order_001127,2,credit_card,1,14.06
order_001128,1,credit_card,10,92.69
order_001129,1,boleto,1,60.9
order_001130,1,credit_card,3,44.03
order_001131,1,credit_card,3,220.91
order_001132,1,credit_card,2,62.02
order_001133,1,credit_card,1,811.08
order_001134,1,credit_card,10,119.99
order_001135,1,credit_card,1,177.85
order_001136,1,credit_card,10,203.84
order_001137,1,voucher,1,83.85
order_001137,2,credit_card,10,211.7
order_001138,1,credit_card,1,65.16
order_001139,1,credit_card,2,312.75
order_001140,1,credit_card,1,71.69
order_001141,1,debit_card,1,75.69
order_001142,1,credit_card,6,50.85
order_001143,1,boleto,1,785.42
order_001144,1,credit_card,1,107.83
order_001145,1,credit_card,1,64.38
order_001146,1,voucher,1,149.77
order_001147,1,credit_card,1,40.06
order_001148,1,credit_card,10,156.63
order_001149,1,credit_card,10,62.72
order_001150,1,credit_card,2,41.78
order_001151,1,boleto,1,255.86
order_001152,1,voucher,1,13.36
order_001152,2,credit_card,10,40.56
order_001153,1,credit_card,1,31.87
order_001154,1,voucher,1,12.93
order_001154,2,credit_card,6,38.87
order_001155,1,credit_card,2,73.49
order_001156,1,credit_card,6,29.04
order_001157,1,credit_card,6,322.51
order_001158,1,credit_card,6,99.16
order_001159,1,voucher,1,9.75
order_001159,2,credit_card,1,23.41
order_001160,1,credit_card,1,1344.03
order_001161,1,voucher,1,123.89
order_001162,1,credit_card,12,86.15
order_001163,1,credit_card,6,121.09
order_001164,1,credit_card,3,19.09
order_001165,1,credit_card,10,136.93
order_001166,1,credit_card,6,98.72
order_001167,1,credit_card,1,214.79
order_001168,1,voucher,1,33.77
order_001169,1,credit_card,2,66.73
order_001170,1,credit_card,6,116.09
order_001171,1,credit_card,3,47.06
order_001172,1,voucher,1,43.78
order_001173,1,credit_card,10,52.17
order_001174,1,voucher,1,10.76
order_001174,2,credit_card,6,73.07
order_001175,1,credit_card,6,223.59
order_001176,1,boleto,1,38.62
order_001177,1,credit_card,3,25.93
order_001178,1,boleto,1,247.01
order_001179,1,credit_card,1,66.94
order_001180,1,credit_card,12,60.27
order_001181,1,credit_card,6,212.29
order_001182,1,credit_card,1,17.78
order_001183,1,credit_card,1,339.07
order_001184,1,credit_card,10,61.23
order_001185,1,boleto,1,104.06
order_001186,1,boleto,1,24.77
order_001187,1,voucher,1,27.55
order_001188,1,debit_card,1,111.85
order_001189,1,credit_card,6,50.92
order_001190,1,credit_card,1,81.82
order_001191,1,credit_card,10,78.65
order_001192,1,credit_card,1,60.1
order_001193,1,credit_card,10,314.23
order_001194,1,credit_card,1,89.36
order_001195,1,credit_card,10,57.32
order_001196,1,credit_card,1,67.44
order_001197,1,credit_card,3,75.73
order_001198,1,voucher,1,487.79
order_001199,1,credit_card,3,18.63
order_001200,1,boleto,1,233.51
order_001201,1,credit_card,1,264.1
order_001202,1,credit_card,10,101.73
order_001203,1,credit_card,1,129.81
order_001204,1,credit_card,6,169.6
order_001205,1,credit_card,2,362.42
order_001206,1,credit_card,3,40.07
order_001207,1,boleto,1,284.98
