order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
order_000423,custid_018429_000423,delivered,2016-10-02 19:43:00,2016-10-03 01:02:48.954204087,2016-10-03 12:00:04.704891488,2016-10-17 13:58:08.443133266,2016-10-11 19:43:00
order_018483,custid_004815_018483,delivered,2017-05-16 12:19:00,05/16/2017 18:15:15,2017-05-17 15:43:19.318735568,2017-05-23 09:50:46.208394628,2017-05-23 12:19:00
order_029296,custid_017496_029296,delivered,09/09/2017 14:59:00,2017-09-09 17:32:34.884199166,2017-09-10 17:44:35.470983320,2017-10-08 19:22:49.017228569,2017-09-27 14:59:00
order_016492,custid_003847_016492,delivered,04/29/2018 17:26:00,2018-04-29 18:47:18.084647538,2018-04-30 18:29:08.812162463,2018-05-21 09:14:05.484871667,2018-05-15 17:26:00
order_006983,custid_012095_006983,delivered,09/27/2017 14:55:00,2017-09-27 19:32:03.189061776,09/29/2017 01:42:49,2017-10-09 00:36:04.685886582,2017-10-08 14:55:00
order_014699,custid_009613_014699,delivered,2018-05-17 11:43:00,2018-05-17 16:31:05.220406807,2018-05-18 13:40:10.278170099,05/26/2018 19:53:44,2018-05-24 11:43:00
order_018995,custid_008642_018995,delivered,2016-02-17 12:59:00,2016-02-17 13:46:22.873397283,2016-02-18 10:28:42.766487186,03/02/2016 09:52:33,2016-03-02 12:59:00
order_023681,custid_015947_023681,delivered,02/19/2018 13:04:00,2018-02-19 20:05:24.821949381,2018-02-21 00:14:04.976280431,2018-03-02 03:39:47.292187254,02/28/2018 13:04:00
order_013497,custid_011227_013497,delivered,2018-07-22 19:42:00,2018-07-22 23:53:52.206281311,07/24/2018 03:28:14,2018-07-31 22:26:34.047600521,07/29/2018 19:42:00
order_027111,custid_003186_027111,delivered,2018-03-15 14:09:00,2018-03-16 03:16:48.049273088,03/17/2018 13:59:58,03/26/2018 17:01:04,2018-03-28 14:09:00
order_004851,custid_002850_004851,delivered,2017-09-19 22:29:00,2017-09-20 05:15:26.886063133,09/22/2017 07:56:16,2017-10-01 21:55:52.083686319,10/02/2017 22:29:00
order_029072,custid_010226_029072,delivered,2016-06-09 03:05:00,06/09/2016 12:19:36,2016-06-10 18:26:36.529732118,2016-06-22 15:46:39.607022066,06/22/2016 03:05:00
order_028149,custid_001864_028149,delivered,2018-04-18 18:05:00,04/19/2018 04:00:24,2018-04-19 10:39:43.312311061,05/03/2018 15:33:52,2018-05-02 18:05:00
order_009008,custid_004305_009008,delivered,07/05/2017 10:16:00,2017-07-05 17:33:02.233318718,2017-07-08 06:44:50.252804595,2017-07-16 11:05:24.922187344,2017-07-18 10:16:00
order_024246,custid_018686_024246,delivered,2018-04-13 18:44:00,2018-04-13 23:33:46.592674845,2018-04-15 18:47:47.259901515,04/24/2018 18:35:22,04/23/2018 18:44:00
order_010469,custid_017807_010469,delivered,2018-08-07 01:28:00,2018-08-07 05:22:15.916354329,08/07/2018 22:10:24,2018-08-13 06:30:09.186089823,2018-08-15 01:28:00
order_013420,custid_016415_013420,delivered,2016-12-22 14:34:00,12/22/2016 19:48:26,12/25/2016 23:59:31,2016-12-30 18:15:45.252694137,01/02/2017 14:34:00
order_006000,custid_001748_006000,delivered,2018-07-27 19:30:00,07/28/2018 06:02:21,2018-07-29 17:38:16.470147424,2018-08-03 10:24:40.030798240,2018-08-06 19:30:00
order_017704,custid_009254_017704,delivered,2017-04-12 22:11:00,2017-04-13 00:54:37.994167200,2017-04-14 07:19:41.479504802,2017-04-24 20:22:44.431956409,2017-04-23 22:11:00
order_020680,custid_006462_020680,delivered,05/22/2017 15:47:00,05/22/2017 20:53:18,2017-05-23 20:06:49.811251633,06/02/2017 03:51:50,2017-05-31 15:47:00
order_026953,custid_018104_026953,delivered,2018-08-03 14:06:00,2018-08-03 22:38:19.989532996,08/05/2018 10:29:11,08/21/2018 06:02:58,08/17/2018 14:06:00
order_024545,custid_000673_024545,delivered,2018-01-27 17:28:00,2018-01-28 05:26:37.747079896,01/30/2018 19:05:44,2018-02-22 16:37:06.207089751,2018-02-17 17:28:00
order_025516,custid_013070_025516,delivered,2018-06-04 12:51:00,2018-06-04 19:00:47.902746747,2018-06-04 23:48:47.902746747,2018-06-24 04:49:03.756455198,06/14/2018 12:51:00
order_002157,custid_001399_002157,delivered,2018-07-13 12:56:00,2018-07-13 15:46:21.161478717,2018-07-17 19:04:36.716255509,2018-07-24 23:41:30.648791808,2018-07-25 12:56:00
order_018729,custid_009640_018729,delivered,2018-05-05 10:31:00,2018-05-05 10:55:21.922946251,2018-05-08 18:01:29.186943330,2018-05-28 18:28:55.550751799,05/22/2018 10:31:00
order_011603,custid_004791_011603,delivered,10/06/2016 20:30:00,2016-10-06 23:47:52.143039571,2016-10-09 04:52:42.936611983,2016-10-24 20:45:06.061421127,10/20/2016 20:30:00
order_014592,custid_005963_014592,delivered,2017-06-05 19:15:00,06/05/2017 23:07:02,2017-06-07 09:36:59.449882417,06/28/2017 20:23:13,06/24/2017 19:15:00
order_002602,custid_009964_002602,delivered,02/07/2018 09:04:00,2018-02-07 13:58:53.948960456,2018-02-10 04:34:52.127492639,2018-02-20 10:40:19.671788522,2018-02-18 09:04:00
order_013024,custid_006008_013024,delivered,2017-02-16 18:18:00,2017-02-17 00:33:10.890302054,2017-02-21 03:32:31.432806614,02/26/2017 10:29:36,2017-02-26 18:18:00
order_013267,custid_005825_013267,canceled,05/24/2018 17:58:00,2018-05-24 19:46:53.042304855,,,05/30/2018 17:58:00
order_014825,custid_005633_014825,delivered,2017-11-21 00:11:00,11/21/2017 04:04:24,2017-11-24 02:46:41.044419476,11/28/2017 00:51:53,11/30/2017 00:11:00
order_012259,custid_008061_012259,delivered,2016-03-10 19:40:00,03/10/2016 22:29:43,2016-03-11 10:22:17.384396491,2016-03-30 21:44:40.489248272,2016-03-25 19:40:00
order_024689,custid_005293_024689,delivered,04/28/2018 22:06:00,2018-04-29 03:52:43.019588190,04/30/2018 08:19:00,2018-05-05 08:46:59.850275722,2018-05-05 22:06:00
order_027565,custid_006283_027565,delivered,08/19/2016 08:33:00,2016-08-19 11:41:21.038685730,2016-08-20 00:56:08.908396435,2016-08-27 05:02:11.638734288,2016-08-29 08:33:00
order_019862,custid_007544_019862,delivered,2018-03-02 16:14:00,2018-03-02 17:04:35.891465154,03/05/2018 14:07:09,2018-03-12 02:29:13.755820827,03/13/2018 16:14:00
order_007092,custid_001301_007092,delivered,2016-12-03 16:01:00,12/03/2016 23:55:36,2016-12-05 18:45:33.023766909,2016-12-14 07:34:35.489034691,12/11/2016 16:01:00
order_005477,custid_012887_005477,delivered,2017-08-05 11:53:00,2017-08-05 22:44:51.878143666,2017-08-06 07:12:20.766125799,08/14/2017 04:57:43,2017-08-17 11:53:00
order_014459,custid_015334_014459,delivered,2016-09-13 09:49:00,2016-09-13 18:24:24.650648087,2016-09-15 04:19:55.999132296,10/03/2016 19:15:12,2016-09-30 09:49:00
order_005346,custid_003729_005346,delivered,12/29/2016 21:50:00,2016-12-30 00:47:23.929747974,2016-12-30 11:37:54.825247641,01/05/2017 06:18:18,2017-01-07 21:50:00
order_015267,custid_008660_015267,delivered,2018-04-10 11:01:00,2018-04-10 13:24:19.392771498,04/12/2018 08:19:56,2018-04-22 21:16:13.213970574,2018-04-26 11:01:00
order_002764,custid_013005_002764,delivered,2018-08-05 18:03:00,2018-08-05 23:38:01.493166177,2018-08-10 04:05:18.919638458,2018-08-16 06:57:24.300159202,2018-08-14 18:03:00
order_023121,custid_004333_023121,delivered,2018-03-13 07:49:00,2018-03-13 14:56:56.259803312,03/14/2018 21:22:12,2018-03-24 19:36:46.026927040,2018-03-25 07:49:00
order_012477,custid_015279_012477,delivered,2016-05-13 15:16:00,2016-05-13 19:05:24.882462282,2016-05-17 15:38:48.979040082,2016-05-17 22:50:48.979040082,2016-05-18 15:16:00
order_026542,custid_003884_026542,delivered,11/05/2016 18:44:00,11/05/2016 21:59:08,2016-11-07 12:56:10.531097303,11/14/2016 13:06:49,11/16/2016 18:44:00
order_021328,custid_015784_021328,delivered,2016-08-19 10:11:00,08/19/2016 17:21:19,08/22/2016 03:27:29,2016-08-25 03:03:47.266718026,08/24/2016 10:11:00
order_025048,custid_008354_025048,delivered,11/21/2017 07:04:00,2017-11-21 14:16:47.047923968,2017-11-24 16:06:31.727412542,2017-11-29 05:13:48.626060163,2017-11-30 07:04:00
order_002950,custid_010798_002950,delivered,2018-08-18 17:55:00,2018-08-19 02:40:16.044690182,2018-08-20 19:42:22.061319929,2018-08-28 07:49:33.674743597,2018-08-30 17:55:00
order_020997,custid_017103_020997,delivered,2018-08-08 19:12:00,2018-08-09 04:10:10.889416351,2018-08-09 20:42:56.395655661,2018-08-26 14:15:57.421661216,2018-08-22 19:12:00
order_025211,custid_008868_025211,delivered,2016-04-21 15:13:00,04/21/2016 17:24:47,2016-04-26 22:42:24.604959578,2016-05-06 03:42:09.625360344,2016-05-04 15:13:00
order_017455,custid_000933_017455,delivered,06/20/2016 08:11:00,06/20/2016 12:06:07,06/21/2016 16:24:21,2016-06-29 07:14:54.653858713,2016-06-27 08:11:00
order_022458,custid_003647_022458,delivered,06/26/2017 16:05:00,2017-06-26 21:53:34.250003092,2017-06-27 20:09:21.887954183,2017-07-11 11:51:44.802929932,2017-07-10 16:05:00
order_010210,custid_016383_010210,delivered,02/28/2017 18:26:00,03/01/2017 07:03:36,03/02/2017 13:33:38,2017-03-17 05:42:49.442553908,2017-03-12 18:26:00
order_014218,custid_004612_014218,delivered,2017-02-18 11:08:00,2017-02-18 22:53:47.207525317,02/19/2017 20:03:39,03/09/2017 08:33:54,03/06/2017 11:08:00
order_017585,custid_013399_017585,delivered,2017-07-18 13:07:00,2017-07-19 02:30:59.327233184,2017-07-21 22:58:22.489418552,2017-07-30 21:24:46.326662508,08/02/2017 13:07:00
order_006557,custid_005468_006557,delivered,2016-04-03 10:28:00,04/03/2016 16:10:03,2016-04-04 18:57:23.740397769,2016-04-15 00:43:58.363209784,2016-04-14 10:28:00
order_021036,custid_012214_021036,delivered,2017-03-02 10:41:00,2017-03-02 15:01:52.158339625,2017-03-05 14:32:27.259910051,2017-03-14 00:29:53.500302658,2017-03-14 10:41:00
order_029920,custid_012677_029920,delivered,2016-01-04 09:12:00,2016-01-04 11:09:05.032841202,2016-01-07 18:08:04.239519424,2016-01-19 21:03:12.560028063,2016-01-08 09:12:00
order_026285,custid_000352_026285,delivered,2018-02-28 22:25:00,2018-03-01 00:53:47.830200790,2018-03-01 05:41:47.830200790,2018-03-10 13:41:39.366741129,2018-03-11 22:25:00
order_005598,custid_011144_005598,delivered,2016-09-19 12:17:00,2016-09-19 14:11:05.813744223,09/22/2016 13:47:10,2016-10-02 22:19:04.540346489,10/02/2016 12:17:00
order_008374,custid_009635_008374,delivered,08/07/2016 19:31:00,2016-08-07 21:57:53.077557415,2016-08-12 05:35:14.552707383,2016-08-28 08:15:35.416901308,08/18/2016 19:31:00
order_023035,custid_001446_023035,delivered,12/05/2016 08:49:00,12/05/2016 13:07:50,12/07/2016 15:33:56,2016-12-24 20:45:29.505906999,2016-12-19 08:49:00
order_027761,custid_010327_027761,delivered,2016-12-06 20:53:00,2016-12-07 00:35:52.084859130,12/10/2016 05:48:57,12/20/2016 00:35:31,2016-12-18 20:53:00
order_028459,custid_001258_028459,delivered,2017-07-30 21:15:00,2017-07-31 12:04:26.514442239,08/04/2017 14:45:42,08/04/2017 21:57:42,2017-08-06 21:15:00
order_021071,custid_016213_021071,delivered,2016-09-13 15:01:00,2016-09-13 19:20:14.459183716,2016-09-15 13:03:03.592749300,2016-09-24 13:04:36.354149186,2016-09-24 15:01:00
order_023881,custid_013914_023881,canceled,02/17/2018 19:20:00,2018-02-18 02:16:15.490854124,,,2018-03-01 19:20:00
order_008281,custid_017986_008281,delivered,10/24/2016 17:40:00,2016-10-25 02:55:07.764158404,2016-10-28 05:51:16.589233371,2016-11-08 08:35:23.499567182,2016-11-09 17:40:00
order_015189,custid_008580_015189,delivered,06/06/2016 08:06:00,06/06/2016 15:12:13,2016-06-07 08:15:44.883411924,2016-06-16 14:31:25.473298011,2016-06-15 08:06:00
order_007665,custid_010793_007665,delivered,2018-06-16 18:50:00,06/16/2018 22:34:42,2018-06-17 22:18:28.444700135,2018-06-24 07:38:35.854688991,2018-06-27 18:50:00
order_001804,custid_013151_001804,processing,2018-08-16 07:50:00,08/16/2018 17:30:22,,,2018-09-06 07:50:00
order_019134,custid_015771_019134,delivered,2017-07-22 17:58:00,2017-07-23 01:09:22.462795856,2017-07-28 15:42:34.932840317,08/06/2017 03:13:04,08/05/2017 17:58:00
order_021668,custid_017128_021668,delivered,2017-12-12 20:10:00,2017-12-13 06:47:23.461553859,2017-12-15 08:05:35.713800209,12/22/2017 20:22:25,2017-12-25 20:10:00
order_018130,custid_005496_018130,delivered,03/26/2018 19:57:00,2018-03-26 21:01:23.526695870,2018-03-29 08:59:36.471666718,2018-04-02 13:18:57.548996155,2018-04-05 19:57:00
order_021881,custid_007739_021881,delivered,2017-12-01 17:06:00,2017-12-01 19:32:29.288280444,2017-12-02 17:25:16.648429038,2017-12-10 13:16:25.585289169,2017-12-09 17:06:00
order_017237,custid_003516_017237,delivered,2016-02-17 18:07:00,02/17/2016 18:57:12,2016-02-18 17:40:40.176527479,2016-02-24 08:22:35.752301569,02/27/2016 18:07:00
order_016394,custid_010438_016394,delivered,05/12/2017 15:51:00,2017-05-12 23:21:34.202459606,05/14/2017 07:04:52,2017-05-25 06:05:00.290284926,2017-05-25 15:51:00
order_002858,custid_001478_002858,delivered,03/30/2016 17:43:00,2016-03-30 21:41:50.449518696,03/31/2016 07:06:53,04/13/2016 23:11:50,2016-04-10 17:43:00
order_019759,custid_016394_019759,delivered,04/30/2016 19:48:00,2016-05-01 02:30:22.713292746,2016-05-04 20:15:01.364988263,2016-05-25 00:25:50.095645763,05/21/2016 19:48:00
order_004915,custid_015491_004915,delivered,2016-12-07 14:01:00,2016-12-07 16:11:52.680388328,2016-12-09 15:54:30.932345941,12/18/2016 05:38:45,2016-12-19 14:01:00
order_009132,custid_016876_009132,delivered,2017-04-29 16:40:00,2017-04-29 17:57:10.551947053,2017-05-07 18:21:26.845145172,2017-05-25 17:04:04.986747795,2017-05-15 16:40:00
order_025880,custid_013860_025880,delivered,05/07/2018 12:23:00,05/07/2018 17:07:32,2018-05-07 23:46:58.451705694,05/20/2018 03:59:22,05/17/2018 12:23:00
order_008023,custid_000271_008023,delivered,2018-05-14 18:35:00,05/14/2018 23:29:57,2018-05-17 03:19:35.539243361,2018-05-23 11:14:03.725637939,2018-05-26 18:35:00
order_011566,custid_002855_011566,delivered,2017-06-01 21:36:00,2017-06-02 05:03:52.935194761,2017-06-05 03:50:50.309079076,2017-06-13 13:21:11.396582940,2017-06-14 21:36:00
order_023626,custid_002076_023626,delivered,10/18/2017 09:07:00,2017-10-18 12:05:31.383450300,10/20/2017 23:58:18,2017-10-25 23:16:08.515149351,2017-10-26 09:07:00
order_010063,custid_007278_010063,delivered,2016-12-16 17:02:00,2016-12-17 00:40:56.339612534,2016-12-19 01:01:02.822378026,2016-12-26 12:34:04.022150155,12/27/2016 17:02:00
order_014078,custid_010124_014078,delivered,2017-11-29 09:14:00,11/29/2017 12:30:21,2017-11-30 23:44:03.346525875,2017-12-19 23:51:17.355687441,12/16/2017 09:14:00
order_019674,custid_016348_019674,delivered,03/08/2016 22:14:00,2016-03-09 03:37:42.551474694,2016-03-09 20:15:36.171545933,04/09/2016 16:15:33,2016-03-23 22:14:00
order_011011,custid_012224_011011,delivered,2016-11-03 19:03:00,11/03/2016 22:51:25,2016-11-08 11:11:27.608317347,2016-11-08 18:23:27.608317347,2016-11-10 19:03:00
order_028979,custid_009521_028979,delivered,07/08/2016 18:16:00,2016-07-08 19:51:41.013980185,07/14/2016 21:19:13,08/01/2016 03:15:26,2016-08-01 18:16:00
order_028767,custid_014937_028767,delivered,03/29/2016 12:48:00,2016-03-29 15:20:39.385761903,2016-03-30 12:24:19.308228599,2016-04-07 12:49:53.271154641,2016-04-10 12:48:00
order_012133,custid_012066_012133,delivered,2018-01-21 09:32:00,2018-01-21 17:08:30.664762016,01/22/2018 23:37:06,2018-02-02 15:56:27.911520382,2018-01-31 09:32:00
order_002280,custid_006229_002280,delivered,02/06/2017 18:35:00,02/07/2017 12:37:58,2017-02-09 16:39:17.005495128,2017-02-17 12:24:42.661999858,2017-02-17 18:35:00
order_012801,custid_017103_012801,delivered,2017-12-04 12:37:00,2017-12-04 17:26:37.971419523,2017-12-06 02:05:04.860743756,2017-12-14 10:12:26.957530092,2017-12-16 12:37:00
order_003184,custid_018194_003184,delivered,2017-10-23 11:06:00,2017-10-23 22:23:02.744059930,2017-10-26 01:57:46.882989931,2017-11-12 03:58:32.960905646,2017-11-07 11:06:00
order_009480,custid_018234_009480,delivered,2016-12-06 15:36:00,2016-12-06 20:44:48.331391319,2016-12-09 02:34:12.764684572,2016-12-27 07:50:35.312079230,12/14/2016 15:36:00
order_010569,custid_016976_010569,delivered,05/04/2016 19:34:00,2016-05-04 20:36:50.622497682,2016-05-08 16:41:20.994913241,2016-05-26 08:50:20.798111401,05/21/2016 19:34:00
order_021898,custid_001893_021898,delivered,2016-04-13 18:25:00,2016-04-13 23:39:36.757532522,2016-04-15 14:37:45.585448581,2016-04-29 17:45:43.561719502,2016-04-24 18:25:00
order_020067,custid_010700_020067,delivered,2016-07-18 08:32:00,2016-07-18 11:39:29.528811656,2016-07-23 04:45:44.863200477,07/29/2016 15:53:33,2016-07-29 08:32:00
order_027382,custid_007227_027382,delivered,2017-01-09 15:42:00,2017-01-09 19:59:19.103049178,2017-01-11 22:07:55.845159630,02/05/2017 01:14:55,2017-01-27 15:42:00
order_008505,custid_002590_008505,delivered,07/20/2016 10:28:00,2016-07-20 12:03:10.948820704,2016-07-25 10:22:27.077076138,07/27/2016 21:58:45,2016-07-28 10:28:00
order_017557,custid_009409_017557,delivered,2017-05-03 19:46:00,05/04/2017 00:04:30,2017-05-04 12:43:22.429248997,05/13/2017 11:24:50,05/13/2017 19:46:00
order_023428,custid_008833_023428,delivered,2016-08-27 08:25:00,2016-08-27 14:22:36.069227470,2016-08-28 15:09:01.335519095,09/07/2016 11:32:30,2016-09-09 08:25:00
order_019780,custid_007964_019780,delivered,2016-10-16 20:54:00,2016-10-17 00:41:51.663022900,2016-10-19 12:41:52.409174907,2016-10-27 09:45:05.553723515,10/27/2016 20:54:00
order_000430,custid_007127_000430,delivered,2016-12-23 09:27:00,12/23/2016 13:15:49,2016-12-28 22:37:04.325799050,2017-01-02 17:34:18.892701662,2017-01-04 09:27:00
order_022390,custid_015203_022390,delivered,2016-05-07 17:17:00,05/08/2016 02:07:04,2016-05-09 19:56:08.058369638,2016-05-24 23:32:20.081382581,05/22/2016 17:17:00
order_028099,custid_004138_028099,delivered,2017-09-16 19:34:00,2017-09-16 20:53:51.173951070,2017-09-19 12:48:55.429427900,2017-09-23 16:40:21.434409188,2017-09-25 19:34:00
order_011376,custid_003722_011376,delivered,06/25/2018 19:38:00,06/25/2018 21:35:24,2018-06-26 02:23:24.691223192,2018-07-04 09:07:13.920707367,07/06/2018 19:38:00
order_009946,custid_010969_009946,canceled,2016-01-27 08:06:00,2016-01-27 19:26:57.218000305,,,02/06/2016 08:06:00
order_015687,custid_009936_015687,delivered,10/07/2017 10:20:00,2017-10-07 15:05:14.726807521,10/14/2017 05:06:06,10/15/2017 00:18:06,2017-10-15 10:20:00
order_009999,custid_005714_009999,delivered,2018-03-02 08:50:00,2018-03-02 12:18:00.587236040,2018-03-03 01:09:12.950400913,2018-03-11 18:10:31.933164286,03/09/2018 08:50:00
order_016505,custid_013538_016505,delivered,2016-12-27 15:03:00,12/27/2016 17:44:37,2016-12-30 06:56:11.613188551,2017-01-07 11:31:49.278970322,2017-01-08 15:03:00
order_003047,custid_018444_003047,delivered,2016-11-16 17:46:00,2016-11-16 22:08:37.956737802,11/19/2016 08:08:43,2016-11-21 22:56:05.259137188,11/22/2016 17:46:00
order_019930,custid_011442_019930,delivered,2018-03-25 21:56:00,2018-03-26 02:53:44.166349598,03/27/2018 04:11:58,04/10/2018 08:34:20,2018-04-03 21:56:00
order_009252,custid_002642_009252,delivered,08/05/2018 13:17:00,08/06/2018 04:39:14,2018-08-09 15:02:04.145076416,2018-08-09 22:14:04.145076416,08/13/2018 13:17:00
order_024996,custid_009459_024996,delivered,2017-09-19 16:52:00,2017-09-20 02:04:46.095535976,2017-09-23 12:56:17.429242080,2017-10-01 08:23:39.096168602,2017-10-02 16:52:00
order_014583,custid_002717_014583,delivered,2018-02-21 20:10:00,2018-02-21 23:49:21.647646583,2018-02-26 08:42:58.350399986,03/09/2018 10:34:49,2018-03-07 20:10:00
order_022284,custid_004004_022284,delivered,06/01/2017 09:06:00,2017-06-01 14:00:00.693861195,06/03/2017 03:17:04,2017-06-05 12:24:36.070656646,06/07/2017 09:06:00
order_010982,custid_003501_010982,delivered,2016-05-22 15:49:00,2016-05-22 22:19:17.754627830,2016-05-23 20:56:03.951752629,2016-06-03 13:02:35.031036800,2016-06-05 15:49:00
order_017942,custid_008624_017942,delivered,2017-03-13 18:32:00,2017-03-13 22:21:53.278730068,03/14/2017 04:08:15,2017-03-22 11:15:00.916323906,2017-03-20 18:32:00
order_021089,custid_011562_021089,delivered,2017-10-02 11:48:00,2017-10-02 18:48:09.714708471,2017-10-03 21:44:17.888130394,10/13/2017 16:51:22,2017-10-12 11:48:00
order_021033,custid_004388_021033,delivered,2018-02-05 06:06:00,2018-02-05 07:01:28.294970084,2018-02-08 21:43:59.377288064,2018-02-27 07:07:38.836513307,02/25/2018 06:06:00
