customer_unique_id,customer_city,customer_state,customer_zip_code_prefix
cust_000799,santos,SP,91730
cust_000800,contagem,MG,18550
cust_000801,santos,SP,83612
cust_000802,santos,SP,60937
cust_000803,santos,SP,56216
cust_000804,porto alegre,RS,44754
cust_000805,sao paulo,SP,95358
cust_000806,londrina,PR,13653
cust_000807,sorocaba,SP,1559
cust_000808,belo horizonte,MG,3471
cust_000809,curitiba,PR,88605
cust_000810,rio de janeiro,RJ,66690
cust_000811,belo horizonte,MG,51541
cust_000812,belem,PA,8889
cust_000813,campinas,SP,14215
cust_000814,sao paulo,SP,89210
cust_000815,belem,PA,87444
cust_000816,salvador,BA,79175
cust_000817,uberlandia,MG,87744
cust_000818,santos,SP,72704
cust_000819,santos,SP,75734
cust_000820,brasilia,DF,84432
cust_000821,caxias do sul,RS,45807
cust_000822,santos,SP,11555
cust_000823,sao paulo,SP,12767
cust_000824,florianopolis,SC,63062
cust_000825,belo horizonte,MG,20149
cust_000826,campo grande,MS,21432
cust_000827,sorocaba,Unknown,88410
cust_000828,sorocaba,SP,52455
cust_000829,campinas,SP,47812
cust_000830,duque de caxias,RJ,36496
cust_000831,campinas,SP,27526
cust_000832,campinas,SP,13116
cust_000833,santos,SP,93856
cust_000834,sorocaba,SP,73718
cust_000835,feira de santana,BA,86150
cust_000836,sorocaba,SP,30884
cust_000837,duque de caxias,RJ,11467
cust_000838,porto alegre,RS,13167
cust_000839,campinas,SP,97663
cust_000840,niteroi,RJ,88061
cust_000841,brasilia,DF,93016
cust_000842,belo horizonte,MG,14328
cust_000843,rio de janeiro,RJ,42335
cust_000844,feira de santana,BA,21336
cust_000845,vitoria,ES,58771
cust_000846,salvador,BA,3347
cust_000847,campinas,SP,40135
cust_000848,uberlandia,MG,52338
cust_000849,niteroi,RJ,27975
cust_000850,santos,SP,82705
cust_000851,rio de janeiro,RJ,8306
cust_000852,salvador,BA,85270
cust_000853,campinas,SP,2004
cust_000854,recife,PE,74633
cust_000855,maceio,AL,66693
cust_000856,sao paulo,SP,47662
cust_000857,sorocaba,SP,5766
cust_000858,cuiaba,MT,89054
cust_000859,santos,SP,91158
cust_000860,joinville,SC,76945
cust_000861,sorocaba,SP,95238
cust_000862,sorocaba,SP,89033
cust_000863,sao paulo,SP,82788
cust_000864,sorocaba,SP,24706
cust_000865,belem,PA,83266
cust_000866,sao paulo,SP,60526
cust_000867,santos,SP,8757
cust_000868,caxias do sul,RS,3136
cust_000869,cuiaba,MT,26249
cust_000870,santos,SP,52626
cust_000871,florianopolis,SC,96784
cust_000872,sao paulo,SP,87810
cust_000873,salvador,BA,97074
cust_000874,londrina,PR,74107
cust_000875,recife,PE,13620
cust_000876,contagem,MG,77840
cust_000877,vitoria,ES,39077
cust_000878,santos,SP,32391
cust_000879,curitiba,PR,53516
cust_000880,londrina,PR,40416
cust_000881,sorocaba,SP,63428
cust_000882,belem,PA,98638
cust_000883,florianopolis,SC,32697
cust_000884,goiania,GO,27460
cust_000885,campinas,SP,97061
cust_000886,brasilia,DF,9537
cust_000887,campinas,SP,84403
cust_000888,campo grande,MS,39512
cust_000889,santos,SP,96367
cust_000890,contagem,MG,76955
cust_000891,sao paulo,SP,15127
cust_000892,caxias do sul,RS,52837
cust_000893,sao paulo,SP,27194
cust_000894,goiania,GO,5327
cust_000895,goiania,GO,61880
cust_000896,campinas,SP,66807
cust_000897,salvador,BA,81779
cust_000898,porto alegre,RS,73824
cust_000899,duque de caxias,RJ,61260
cust_000900,sorocaba,SP,60674
cust_000901,sao paulo,SP,61763
cust_000902,santos,SP,17962
cust_000903,duque de caxias,RJ,64233
cust_000904,duque de caxias,RJ,19914
cust_000905,niteroi,RJ,58212
cust_000906,cuiaba,MT,41325
cust_000907,sorocaba,SP,84777
cust_000908,brasilia,DF,36462
cust_000909,florianopolis,SC,1709
cust_000910,londrina,PR,11086
cust_000911,duque de caxias,RJ,21282
cust_000912,santos,SP,86073
cust_000913,brasilia,DF,76019
cust_000914,curitiba,PR,92536
cust_000915,feira de santana,BA,73605
cust_000916,campinas,SP,15237
cust_000917,uberlandia,MG,5650
cust_000918,santos,SP,56671
cust_000919,belo horizonte,MG,53869
cust_000920,londrina,PR,43547
cust_000921,campinas,SP,59438
cust_000922,sao paulo,SP,41491
cust_000923,santos,SP,24288
cust_000924,sorocaba,SP,58452
cust_000925,sao paulo,SP,40170
cust_000926,santos,SP,46036
cust_000927,sorocaba,Unknown,82862
cust_000928,porto alegre,RS,45698
cust_000929,florianopolis,SC,94013
cust_000930,santos,SP,15219
cust_000931,santos,SP,65399
cust_000932,curitiba,PR,71352
cust_000933,sao paulo,SP,10548
cust_000934,campinas,SP,58412
cust_000935,niteroi,RJ,72066
cust_000936,sao luis,MA,6544
cust_000937,santos,SP,82333
cust_000938,campo grande,MS,38167
cust_000939,campinas,SP,64738
cust_000940,sao paulo,SP,22560
cust_000941,sorocaba,SP,14911
cust_000942,florianopolis,SC,39606
cust_000943,rio de janeiro,RJ,16047
cust_000944,uberlandia,MG,12766
cust_000945,campo grande,MS,57597
cust_000946,niteroi,RJ,61443
cust_000947,santos,SP,92620
cust_000948,caxias do sul,RS,58570
cust_000949,sao paulo,SP,55213
cust_000950,contagem,MG,59684
cust_000951,brasilia,DF,99242
cust_000952,rio de janeiro,RJ,37244
cust_000953,sorocaba,SP,68931
cust_000954,uberlandia,MG,72481
cust_000955,sorocaba,SP,18215
cust_000956,sao paulo,SP,84421
cust_000957,niteroi,RJ,42653
cust_000958,campinas,SP,42217
cust_000959,campinas,SP,23165
cust_000960,belo horizonte,MG,43871
cust_000961,campinas,SP,58496
cust_000962,sorocaba,SP,89945
cust_000963,aracaju,SE,32209
cust_000964,sao paulo,SP,60910
cust_000965,santos,SP,87343
cust_000966,goiania,GO,51457
cust_000967,sao paulo,SP,20746
cust_000968,fortaleza,CE,73976
cust_000969,porto alegre,RS,57440
cust_000970,niteroi,RJ,31703
cust_000971,sao paulo,SP,86309
cust_000972,sorocaba,SP,4242
cust_000973,feira de santana,BA,97034
cust_000974,santos,SP,70489
cust_000975,londrina,PR,68697
cust_000976,salvador,BA,64959
cust_000977,porto alegre,RS,98801
cust_000978,sorocaba,SP,43425
cust_000979,londrina,PR,98622
cust_000980,curitiba,PR,5538
cust_000981,sao paulo,SP,92983
cust_000982,recife,PE,94065
cust_000983,campinas,SP,27824
cust_000984,campo grande,MS,73345
cust_000985,santos,SP,39451
cust_000986,sao paulo,SP,39168
cust_000987,caxias do sul,RS,52953
cust_000988,sorocaba,SP,20904
cust_000989,campinas,SP,23880
cust_000990,santos,SP,55978
cust_000991,salvador,BA,99220
cust_000992,santos,SP,3104
cust_000993,belo horizonte,MG,46636
cust_000994,contagem,MG,46262
cust_000995,niteroi,RJ,75065
cust_000996,santos,SP,98849
cust_000997,campinas,SP,56409
cust_000998,cuiaba,MT,74179
cust_000999,florianopolis,SC,14537
cust_001000,belem,PA,98507
cust_001001,londrina,PR,95188
cust_001002,feira de santana,BA,40205
cust_001003,campo grande,MS,72091
cust_001004,duque de caxias,RJ,9625
cust_001005,fortaleza,CE,58721
cust_001006,sao paulo,SP,96544
cust_001007,sao paulo,SP,16377
cust_001008,rio de janeiro,RJ,86658
cust_001009,niteroi,RJ,97743
cust_001010,niteroi,RJ,56690
cust_001011,niteroi,RJ,78666
cust_001012,rio de janeiro,RJ,23754
cust_001013,goiania,GO,45137
cust_001014,sao paulo,SP,74135
cust_001015,sorocaba,SP,43537
cust_001016,caxias do sul,RS,2903
cust_001017,belo horizonte,MG,82191
cust_001018,feira de santana,BA,91527
cust_001019,campinas,SP,59278
cust_001020,santos,SP,70020
cust_001021,vitoria,ES,16236
cust_001022,campinas,SP,18403
cust_001023,porto alegre,RS,91896
cust_001024,santos,SP,17289
cust_001025,niteroi,RJ,93823
cust_001026,salvador,Unknown,6739
cust_001027,sao paulo,SP,47884
cust_001028,sorocaba,SP,77277
cust_001029,londrina,PR,10394
cust_001030,campinas,Unknown,13657
cust_001031,sorocaba,SP,74150
cust_001032,rio de janeiro,RJ,52486
cust_001033,rio de janeiro,RJ,80577
cust_001034,belo horizonte,Unknown,36460
cust_001035,sao paulo,SP,74426
cust_001036,sorocaba,SP,55358
cust_001037,sorocaba,Unknown,7478
cust_001038,recife,PE,69785
cust_001039,campinas,SP,92071
cust_001040,vitoria,ES,21785
cust_001041,campinas,SP,79825
cust_001042,campinas,SP,20848
cust_001043,londrina,PR,92566
cust_001044,sao paulo,SP,34422
cust_001045,uberlandia,MG,65010
cust_001046,fortaleza,CE,93582
cust_001047,brasilia,DF,56131
cust_001048,niteroi,RJ,44958
cust_001049,caxias do sul,RS,49508
cust_001050,campinas,SP,26438
cust_001051,joinville,SC,5450
cust_001052,sao paulo,SP,52435
cust_001053,sao paulo,SP,79148
cust_001054,duque de caxias,RJ,18856
cust_001055,sorocaba,SP,92299
cust_001056,londrina,PR,76753
cust_001057,sao paulo,SP,66250
cust_001058,campinas,SP,32607
cust_001059,porto alegre,RS,72046
cust_001060,rio de janeiro,RJ,98280
cust_001061,cuiaba,MT,29409
cust_001062,campinas,SP,63358
cust_001063,campinas,SP,42718
cust_001064,sao paulo,SP,61544
cust_001065,duque de caxias,RJ,26037
cust_001066,campinas,SP,29761
cust_001067,joinville,SC,87775
cust_001068,sorocaba,SP,18662
cust_001069,belem,PA,84016
cust_001070,rio de janeiro,RJ,8698
cust_001071,porto alegre,RS,89953
cust_001072,santos,SP,85710
cust_001073,sorocaba,SP,93076
cust_001074,campinas,SP,97981
cust_001075,duque de caxias,RJ,95316
cust_001076,belo horizonte,MG,22310
cust_001077,santos,SP,88171
cust_001078,sorocaba,SP,99348
cust_001079,natal,RN,55036
cust_001080,santos,SP,61974
cust_001081,sao paulo,SP,88407
cust_001082,sao paulo,SP,78883
cust_001083,campinas,SP,79932
cust_001084,santos,SP,98845
cust_001085,uberlandia,MG,84078
cust_001086,contagem,MG,97550
cust_001087,caxias do sul,Unknown,92389
cust_001088,campinas,SP,57234
cust_001089,sao paulo,SP,58978
cust_001090,joinville,SC,53179
cust_001091,santos,SP,32580
cust_001092,santos,SP,67899
cust_001093,duque de caxias,RJ,60726
cust_001094,caxias do sul,RS,22757
cust_001095,sorocaba,SP,86033
cust_001096,fortaleza,CE,39491
cust_001097,sorocaba,SP,46983
cust_001098,natal,RN,82930
cust_001099,sao paulo,SP,61390
cust_001100,curitiba,PR,11869
cust_001101,sao paulo,SP,32117
cust_001102,salvador,BA,46445
cust_001103,duque de caxias,RJ,73428
cust_001104,goiania,GO,32253
cust_001105,curitiba,PR,47522
cust_001106,contagem,MG,58666
cust_001107,santos,SP,54314
cust_001108,campinas,SP,19750
cust_001109,maceio,AL,50777
cust_001110,belem,PA,92876
cust_001111,sao paulo,SP,66161
cust_001112,santos,SP,79376
cust_001113,sorocaba,SP,73033
cust_001114,sao paulo,SP,9045
cust_001115,campinas,SP,46492
cust_001116,feira de santana,BA,33259
cust_001117,sorocaba,SP,50637
cust_001118,goiania,GO,5276
cust_001119,sao luis,MA,23584
cust_001120,santos,SP,13195
cust_001121,duque de caxias,RJ,6249
cust_001122,duque de caxias,RJ,42940
cust_001123,santos,SP,78383
cust_001124,londrina,PR,33615
cust_001125,uberlandia,MG,78073
cust_001126,sorocaba,SP,52540
cust_001127,recife,PE,67403
cust_001128,sorocaba,SP,29798
cust_001129,campinas,SP,42629
cust_001130,natal,RN,33885
cust_001131,campinas,SP,42680
cust_001132,sao paulo,SP,95858
cust_001133,sao paulo,SP,12228
cust_001134,campinas,SP,87614
cust_001135,rio de janeiro,RJ,92261
cust_001136,caxias do sul,RS,2324
cust_001137,campinas,SP,41131
cust_001138,contagem,MG,60624
cust_001139,sao paulo,SP,30689
cust_001140,campinas,SP,15073
cust_001141,vitoria,ES,39666
cust_001142,joinville,SC,79153
cust_001143,curitiba,PR,48490
cust_001144,campinas,SP,83758
cust_001145,niteroi,RJ,37614
cust_001146,brasilia,DF,66376
cust_001147,goiania,GO,77785
cust_001148,porto alegre,RS,67642
cust_001149,niteroi,RJ,45164
cust_001150,santos,SP,85291
cust_001151,santos,SP,17596
cust_001152,sao paulo,SP,11081
cust_001153,santos,SP,4552
cust_001154,sorocaba,SP,71058
cust_001155,rio de janeiro,RJ,35924
cust_001156,belo horizonte,MG,12873
cust_001157,uberlandia,MG,20004
cust_001158,belo horizonte,MG,5188
cust_001159,campinas,SP,41740
cust_001160,niteroi,RJ,64220
cust_001161,natal,RN,26372
cust_001162,rio de janeiro,RJ,27936
cust_001163,goiania,GO,97158
cust_001164,campinas,SP,5542
cust_001165,belo horizonte,MG,84209
cust_001166,duque de caxias,RJ,7249
cust_001167,caxias do sul,RS,78958
cust_001168,recife,PE,97988
cust_001169,duque de caxias,RJ,31119
cust_001170,curitiba,PR,23086
cust_001171,goiania,GO,24423
cust_001172,joinville,SC,41375
cust_001173,campinas,SP,27482
cust_001174,sorocaba,SP,27386
cust_001175,goiania,GO,17600
cust_001176,londrina,PR,93596
cust_001177,cuiaba,MT,30199
cust_001178,sorocaba,SP,8308
cust_001179,florianopolis,SC,32116
cust_001180,florianopolis,SC,54776
cust_001181,brasilia,DF,12396
cust_001182,caxias do sul,RS,48300
cust_001183,campinas,SP,98831
cust_001184,caxias do sul,RS,69518
cust_001185,belo horizonte,MG,35127
cust_001186,santos,SP,89932
cust_001187,sorocaba,SP,33712
cust_001188,recife,PE,1039
cust_001189,campinas,SP,24615
cust_001190,sorocaba,SP,2639
cust_001191,belo horizonte,MG,49951
cust_001192,sao luis,MA,38350
cust_001193,porto alegre,RS,7772
cust_001194,campinas,SP,40759
cust_001195,campinas,SP,19962
cust_001196,santos,SP,89156
cust_001197,sorocaba,SP,60667
cust_001198,salvador,BA,28607
cust_001199,santos,SP,75509
cust_001200,sorocaba,SP,84984
cust_001201,goiania,GO,77228
cust_001202,santos,SP,9837
cust_001203,sorocaba,SP,50681
cust_001204,rio de janeiro,RJ,8662
cust_001205,santos,SP,62888
cust_001206,campinas,SP,74766
cust_001207,joao pessoa,PB,3554
cust_001208,brasilia,DF,76500
cust_001209,curitiba,PR,25123
cust_001210,caxias do sul,RS,10354
cust_001211,sorocaba,SP,28862
cust_001212,salvador,BA,99311
cust_001213,rio de janeiro,RJ,29686
cust_001214,campinas,SP,8965
cust_001215,sorocaba,Unknown,8555
cust_001216,niteroi,RJ,88533
cust_001217,campinas,SP,65740
cust_001218,santos,SP,20198
cust_001219,santos,SP,63362
cust_001220,rio de janeiro,RJ,3176
cust_001221,sao paulo,SP,68562
cust_001222,uberlandia,MG,85623
cust_001223,santos,SP,78341
cust_001224,uberlandia,MG,19248
cust_001225,campinas,SP,35888
cust_001226,sorocaba,SP,53411
cust_001227,belo horizonte,MG,8581
cust_001228,uberlandia,MG,82852
cust_001229,campinas,SP,61126
cust_001230,niteroi,RJ,16316
cust_001231,salvador,BA,75309
cust_001232,santos,SP,74363
cust_001233,rio de janeiro,RJ,16902
cust_001234,niteroi,RJ,53622
cust_001235,brasilia,DF,32165
cust_001236,duque de caxias,RJ,26330
cust_001237,vitoria,ES,80776
cust_001238,contagem,MG,5114
cust_001239,belo horizonte,MG,43169
cust_001240,sorocaba,SP,27030
cust_001241,uberlandia,MG,33666
cust_001242,sorocaba,SP,43050
cust_001243,sao paulo,SP,58378
cust_001244,sorocaba,SP,37424
cust_001245,caxias do sul,RS,54950
cust_001246,londrina,PR,71972
cust_001247,belem,PA,18627
cust_001248,sorocaba,SP,41572
cust_001249,recife,PE,54126
cust_001250,brasilia,DF,38653
cust_001251,brasilia,DF,55949
cust_001252,londrina,PR,81411
cust_001253,campinas,SP,61523
cust_001254,goiania,Unknown,46928
cust_001255,contagem,MG,66654
cust_001256,londrina,PR,98562
cust_001257,sorocaba,SP,2727
cust_001258,santos,SP,57871
cust_001259,sorocaba,SP,1521
cust_001260,niteroi,RJ,93782
cust_001261,campinas,SP,73790
cust_001262,recife,PE,88336
cust_001263,sao paulo,SP,57604
cust_001264,campinas,SP,41989
cust_001265,sorocaba,SP,1457
cust_001266,sao paulo,SP,61653
cust_001267,sorocaba,SP,90901
cust_001268,caxias do sul,RS,14939
cust_001269,maceio,AL,25186
cust_001270,sao paulo,SP,53174
cust_001271,sao paulo,SP,53819
cust_001272,curitiba,PR,42973
cust_001273,santos,SP,15612
cust_001274,porto alegre,RS,48890
cust_001275,belo horizonte,MG,50882
cust_001276,brasilia,DF,19242
cust_001277,sao paulo,SP,61196
cust_001278,natal,RN,86755
cust_001279,campo grande,MS,9617
cust_001280,santos,SP,8917
cust_001281,niteroi,RJ,57149
cust_001282,sorocaba,SP,78338
cust_001283,sorocaba,SP,11119
cust_001284,natal,RN,94467
cust_001285,sao paulo,SP,48207
cust_001286,sorocaba,SP,11527
cust_001287,sao paulo,SP,45279
cust_001288,uberlandia,MG,43934
cust_001289,brasilia,DF,39642
cust_001290,uberlandia,MG,58909
cust_001291,belo horizonte,MG,25422
cust_001292,santos,SP,99141
cust_001293,caxias do sul,RS,29294
cust_001294,sorocaba,SP,86672
cust_001295,duque de caxias,RJ,82043
cust_001296,contagem,MG,42008
cust_001297,sao luis,Unknown,20091
cust_001298,londrina,PR,96822
cust_001299,porto alegre,RS,57717
cust_001300,duque de caxias,RJ,33794
cust_001301,campinas,SP,15944
cust_001302,duque de caxias,RJ,34658
cust_001303,uberlandia,MG,65571
cust_001304,caxias do sul,RS,51119
cust_001305,contagem,MG,7595
cust_001306,sao paulo,SP,78177
cust_001307,sorocaba,SP,32805
cust_001308,sorocaba,SP,20024
cust_001309,porto alegre,RS,70273
cust_001310,sao luis,MA,74503
cust_001311,niteroi,RJ,82363
cust_001312,porto alegre,RS,1267
cust_001313,caxias do sul,RS,39344
cust_001314,sao paulo,SP,26985
cust_001315,santos,SP,58482
cust_001316,santos,SP,97471
cust_001317,belem,PA,12861
cust_001318,sao paulo,SP,65989
cust_001319,duque de caxias,RJ,44997
cust_001320,campinas,SP,46793
cust_001321,uberlandia,MG,94238
cust_001322,sorocaba,SP,73443
cust_001323,campo grande,MS,10370
cust_001324,sao paulo,SP,44089
cust_001325,belem,PA,74506
cust_001326,uberlandia,MG,11562
cust_001327,santos,SP,51080
cust_001328,curitiba,PR,50258
cust_001329,niteroi,RJ,8266
cust_001330,santos,SP,95583
cust_001331,caxias do sul,RS,37632
cust_001332,belo horizonte,MG,27987
cust_001333,contagem,MG,9814
cust_001334,londrina,PR,6234
cust_001335,uberlandia,MG,20421
cust_001336,santos,SP,74392
cust_001337,sorocaba,SP,27527
cust_001338,santos,SP,45985
cust_001339,uberlandia,MG,66493
cust_001340,sorocaba,SP,34135
cust_001341,santos,SP,41315
cust_001342,florianopolis,SC,49265
cust_001343,santos,SP,90506
cust_001344,sorocaba,SP,93069
cust_001345,brasilia,DF,29675
cust_001346,caxias do sul,RS,25774
cust_001347,londrina,PR,41009
cust_001348,santos,SP,20851
cust_001349,contagem,MG,57275
cust_001350,belem,PA,53856
cust_001351,sao paulo,SP,47096
cust_001352,sorocaba,SP,46867
cust_001353,sorocaba,SP,86044
cust_001354,recife,PE,15829
cust_001355,sao paulo,SP,76883
cust_001356,duque de caxias,RJ,58484
cust_001357,niteroi,RJ,79505
cust_001358,campo grande,MS,57873
cust_001359,campinas,SP,77334
cust_001360,rio de janeiro,RJ,60937
cust_001361,cuiaba,MT,71484
cust_001362,campinas,SP,41941
cust_001363,contagem,MG,89502
cust_001364,santos,SP,29714
cust_001365,sao paulo,SP,72006
cust_001366,campinas,SP,33504
cust_001367,sao paulo,SP,79335
cust_001368,campinas,SP,83600
cust_001369,joinville,SC,19294
cust_001370,duque de caxias,RJ,62883
cust_001371,sorocaba,SP,53275
cust_001372,porto alegre,RS,40403
cust_001373,vitoria,ES,28626
cust_001374,santos,SP,61712
cust_001375,campinas,SP,82529
cust_001376,campinas,SP,35611
cust_001377,brasilia,DF,34081
cust_001378,brasilia,DF,86401
cust_001379,duque de caxias,RJ,75794
cust_001380,sorocaba,SP,73034
cust_001381,duque de caxias,RJ,59629
cust_001382,caxias do sul,RS,10993
cust_001383,campinas,SP,15896
cust_001384,sao paulo,SP,6560
cust_001385,sorocaba,SP,32111
cust_001386,porto alegre,RS,4308
cust_001387,natal,RN,47646
cust_001388,campinas,SP,3725
cust_001389,fortaleza,CE,99553
cust_001390,duque de caxias,RJ,50193
cust_001391,contagem,MG,2279
cust_001392,goiania,GO,18903
cust_001393,belo horizonte,MG,19590
cust_001394,sorocaba,SP,67778
cust_001395,santos,SP,77222
cust_001396,florianopolis,SC,48792
cust_001397,niteroi,RJ,72954
